Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
WIDE01010528T	1.47E+00	8.23E-01	1.23E+00	1.95E+00	1.38E+00	1.17E+00
WIDE01010457T	6.79E+00	2.45E+00	2.10E+00	2.78E+00	2.92E+00	5.51E+00
WIDE01010427T	2.83E-01	4.95E-01	8.08E-01	8.78E-01	1.16E+00	8.45E-01
WIDE01010472T	2.92E+00	2.07E+00	2.37E+00	3.86E+00	2.42E+00	4.20E+00
WIDE01010501T	2.96E+00	2.08E+00	2.43E+00	5.23E+00	2.24E+00	4.33E+00
WIDE01010480T	1.39E+00	1.37E+00	2.19E+00	2.03E+00	1.59E+00	1.81E+00
WIDE01010557T	3.57E+01	2.91E+00	3.51E+00	4.65E+00	5.24E+00	3.93E+01
WIDE01010589T	1.81E+00	9.23E-01	1.45E+00	2.29E+00	1.96E+00	1.47E+00
WIDE01010549T	1.08E+00	4.36E-01	8.08E-01	1.52E+00	1.06E+00	9.93E-01
WIDE01010593T	1.61E+00	9.32E-01	1.68E+00	1.96E+00	1.69E+00	1.29E+00
WIDE01010558T	1.02E+00	1.15E+00	1.81E+00	1.80E+00	1.26E+00	1.50E+00
WIDE01010657T	3.99E+00	2.07E+00	2.63E+00	2.74E+00	2.20E+00	2.93E+00
WIDE01010667T	3.65E+00	6.95E-01	1.06E+00	1.52E+00	1.53E+00	3.02E+00
WIDE01010675T	1.49E+00	1.35E+00	1.21E+00	3.27E+00	1.58E+00	2.34E+00
WIDE01010646T	1.67E+01	1.45E+00	1.65E+00	1.81E+00	2.55E+00	1.74E+01
WIDE01010666T	1.40E+00	3.17E-01	8.12E-01	1.79E+00	1.24E+00	9.97E-01
WIDE01010648T	3.41E+01	3.36E+00	3.97E+00	2.59E+00	3.46E+00	3.72E+01
WIDE01010677T	1.18E+01	1.02E+00	1.96E+00	2.31E+00	2.61E+00	1.15E+01
WIDE01010671T	2.34E+00	8.51E-01	9.52E-01	1.98E+00	1.16E+00	1.53E+00
WIDE01010679T	1.04E+00	7.87E-01	1.13E+00	1.70E+00	1.69E+00	8.75E-01
WIDE01010685T	2.26E+00	1.19E+00	1.52E+00	1.76E+00	1.60E+00	1.55E+00
WIDE01010689T	3.24E+00	7.91E-01	1.11E+00	2.12E+00	1.18E+00	2.22E+00
WIDE01010707T	2.86E+00	1.17E+00	1.60E+00	2.59E+00	2.24E+00	2.56E+00
WIDE01010708T	1.95E+00	7.89E-01	1.69E+00	2.52E+00	1.83E+00	1.84E+00
