InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
Ins2:U2:R0	0.000431623321882582	0.000389520609861819	0.000604660257512426	5.87336987524269e-05	0.00162392667749985	0.00111327856803825	0.00198833557460926	0.00102075143644674	0.000414067488585785	0.00155844360174506	0.00317354310855928	0.000117756915906988	0.000521310478040869	0.000514541227760808	0.00110296759063435	1.64078877349157e-06	0.00144790428675875	0.00280598086587045	0.00111000389398823	0.00755981799086825	0.000726946116842324	0.00970173186754778	0.00599513535262514	0.0124341919938184	0.000838877617438605	0.0037318557532311	0.00186544113985121	0.00613953450649538	0.0435428621664607	0.000506044756400882	0.00149518388567631	0.00087963895018682	0.0185300255982493	0.00158568896752239	0.000355395516129856	0.00179207657447396	9.04858362025975e-05	0.000383328490323797	0.000605040539161915	0	0	0.00532559495345836	3.61049933205762e-05	0.000121562869358597	0.000424109188415464	0.000347506535038336	0.000306258171974977	2.29313378144044e-05
Ins3:U3:R0	6.56425292156852e-05	1.6500917905029e-05	0.000153389958868592	2.46600460636148e-06	0.000603015727575778	0.000178594728856051	0.00108054394675585	0.000559538040673018	0.000167545324670826	0.000465725290834416	0.00305542603533396	6.5055983712898e-05	0.000288946656017192	0.000195322343234874	0.00220880427850173	4.92236632047471e-06	0.00380719962446966	0.000962744562134296	0.000767111186623619	0.00689920905727647	0.000392251538641567	0.0044223995743513	0.00240746796983205	0.00589788286303715	0.000535322324069264	0.00264761529093149	0.000200913049341062	0.00106786267286027	0.0143555754881209	0.000844701125881748	0.00101012113088552	0.000895021674258217	0	0.00113863823470929	6.74337543316957e-05	0.000687493054873688	1.93359291378486e-05	3.96441557216338e-06	0.000265779762553259	0	0	0.127290830603442	0.000252734953244034	7.86005490629753e-05	7.11722403695613e-05	0.000130192765513815	3.33879077475198e-06	2.51430762135264e-07
Ins4:U2:R0	1.92754001577071e-05	3.05805370980679e-05	1.39597069370301e-05	4.50411800248672e-08	2.38836859414001e-05	2.07045513294807e-05	5.78739591848768e-05	1.31255036860743e-05	1.1681917055385e-05	1.13111856392565e-05	6.23437319299505e-05	3.13530776839293e-06	2.18771876893134e-05	2.22081929182853e-05	0.000260914619693908	1.35123781346365e-06	0.000107890879874474	0.000409602073216775	5.99305614549702e-08	0.000697653991781026	3.41904434638864e-05	0.000364211536158317	0.000148843852072247	0.00120416538872191	5.46692996003141e-05	0.000367203204208805	6.34314865964695e-05	0.00199582181832682	0.000413533675431641	1.33592028465517e-05	9.59750479318575e-05	0.0007654696364624	6.75415549416779e-06	4.51372265777034e-05	7.80031860401338e-08	3.57076632048669e-05	7.79650700508511e-06	3.1881663692223e-07	1.5341157039961e-05	0	0	0.000530594331156368	0	6.64209110255832e-06	8.51568414840252e-06	0	1.00814137029849e-06	2.84102556085044e-09
Ins4:U4:R0	6.46369893186771e-05	0.000180992078721264	0.000172689589109178	1.53590423884797e-05	0.000671184228989261	0.000273840421904765	0.000295429101453161	0.000252131919169636	6.60424453673698e-05	0.000333824421754246	0.00174077584566669	5.5112453172661e-05	0.000384806629649384	8.40763897948198e-05	0.00114856999646657	2.46118316023736e-06	0.000462839499273814	0.00187882780320874	0.000428982958894677	0.00340289311288227	0.000183830008235509	0.00373915325794146	0.00340126621753949	0.00819360609239352	0.000179020285085022	0.00256505130719159	0.00134842084770324	0.00419440237200686	0.0080334463562633	0.000214774876533023	0.000879963848676452	0.000813767175601634	3.37707774708389e-06	0.000332517345247509	0.000116133743482753	0.000452514508684393	5.39739210440585e-05	8.02031765753052e-05	0.000221069332547403	0	0	0.000369808170199893	3.61049933205762e-05	4.06846612651961e-05	5.9725272963e-05	5.19894699775377e-05	6.55400292991899e-05	8.84979462204913e-06
Ins(5,):R0	6.13923791941518e-05	7.62941911460743e-05	0.000164607328333862	5.2923386529219e-06	0.000808893008015145	0.00050261971387309	0.0012250977207943	0.000239729970483535	0.00016904728543509	0.00045139186305972	0.0119657199449304	0.000319565638383656	0.00446649979993354	3.16302064033998e-05	0.0029401425765931	0.000192937456365274	8.17097025594857e-05	0.00605535217885213	0.0002064907494931	0.00315274118903127	0.00322581653711546	0.0151535670101817	0.268232650707809	0.032948969821027	0.00197283579405393	0.00576559715846147	0.00738216014410663	0.00313735349836543	0.00363582662643443	0.000839516785278376	0.00203368647152021	0.00253199638215188	3.0393699723755e-05	0.00154554794361185	4.35907804654281e-05	0.000671099862393614	1.58001318433224e-05	6.70069401253069e-05	0.00228906111316501	0	0	0.000365639640101021	0.00122756977289959	0.000140805288978536	0.000228132969078023	0.000154779061124198	5.41469477918381e-05	7.23325107792523e-06
Ins2:U1:R1	8.15780396647173e-05	0.00017000310764377	0.000274337897746195	2.04712163213022e-05	0.0010474920005125	0.00324923288588637	0.000301640234683114	0.00334857150242649	0.000954700878521125	0.000782016263729382	0.000696022640688594	7.89930106201148e-05	0.000892119854903252	0.000654343622525095	0.00120404642749324	1.83382274684352e-06	0.000523414611183079	0.00613631438475903	0.00158195706544612	0.00525011728141348	0.000681797666721028	0.00464159896934053	0.00154261123856965	0.0173231842633178	0.00139804542217329	0.00541033146262188	0.00143479315524317	4.05517470706432e-05	0.0267462880375994	0.00136509807687059	0.00275806097424543	0.000679621392809154	0.0036911459775627	0.000984419681140741	0.000187090641717261	0.000246124782598757	2.73888677458841e-05	0.000141013984669993	0.000375464040838197	0	0	0.00184844534669963	0.000938729826334982	0.000166439609327472	0.000187435429988129	6.48219176472735e-05	0.000114050057601187	6.47327674039773e-06
Ins2:U1:R2	6.98637550777447e-05	0.000136518176177233	0.00023489748901572	6.82486480326801e-05	0.000306446489042741	0.00136765286290197	0.000103449874574446	0.00548022068885391	0.000795690264680229	0.000892028099696257	7.29352238489185e-05	5.28133009194508e-06	0.000548890250198961	0.000102926822666568	0.00331183682982815	1.01342836009773e-06	0.000317388514190544	0.0013867031668529	0.000151174841270162	0.00582356137220707	0.000124846922345403	0.00182930220337892	0.000644814151506172	0.00238956493716114	0.0014530343403203	0.00258080155587644	0.00150767635341859	4.7310371582417e-05	0.00253526198017386	0.000131733055554285	0.00106931416897542	0.00173179971929268	1.01312332412517e-05	0.000169411385912631	0.000131162357326485	0.000309144979295511	4.93039070441751e-05	6.58841510996242e-05	0.000204991479266789	0	0	5.65729084846857e-05	0.0013719897461819	3.51044893037555e-05	8.74544694712357e-05	0.00018063656355815	5.49274443365854e-05	1.16183740310979e-05
Ins2:U1:R3	0.000208446208802292	3.55395431139708e-05	0.000274785392145353	6.90481289781215e-05	0.000781639925652501	0.00188288331454242	0.000234173525287532	0.00315067165040407	0.000899433442362705	0.000956639636525605	7.11857115497706e-05	5.87633350927081e-05	0.000332210891904288	0.000322670597794758	0.00371081457373205	3.32983604032113e-06	0.000979793193771426	0.00124317105092467	0.000373187606180099	0.00368182060983653	0.000579390889265826	0.00259453646382205	0.000602109124133252	0.00291110647096199	0.000331042488384965	0.000820321669855588	0.000386003233372187	5.60965834477231e-05	0.00121709148822312	0.00167488840735717	0.001999504237243	0.000480278146623659	0.000131706032136272	0.000139977552535509	6.0608475553184e-05	0.000164981316014861	4.58223548964268e-05	0.000129786094413167	0.000264468692972437	0	0	0.000190561375948415	0.000505469906488067	9.29596232433944e-06	0.000101117724014062	0.000305075192124373	0.000102830419770446	1.8159835384956e-05
Ins2:U1:R4	7.02567833623621e-05	5.03001525697569e-05	0.000234296416657089	3.33867746934328e-05	0.000695121030844088	0.000516105619219231	0.00032498029310945	0.00172092481059209	0.000491375482536292	0.000345902279111683	0.000291557613154811	5.90222238227054e-05	0.000324604304026099	0.000264327782054524	0.00237676014784534	2.60595864025132e-06	0.000242573670481967	0.000671513844477037	0.000190189636777348	0.00295310017408384	0.00313065618341758	0.000414620134294262	0.000620330381592363	0.000891124159001458	0.000221737788121107	0.00165600021042695	0.000420426133567107	5.0689683838304e-05	0.000412527839511583	2.67414985242988e-05	0.000128809250434755	0.000762182369400567	3.37707774708389e-06	5.92031781742294e-05	6.44306316691505e-05	0.000678190343570116	2.10865679656824e-05	4.20006265162763e-06	0.000136499101395867	0	0	6.43144643825901e-05	0.000361049933205762	8.19178880902017e-05	6.66302074210679e-05	0.000132995198738501	3.4580333024217e-06	5.05418447275294e-06
Ins2:U1:R(5,9)	0.000350280078335948	0.00161385961626699	0.0023946493283576	0.000819467969077428	0.00127758782808661	0.000710812296718343	0.00100903309950165	0.00139103340751493	0.00056900881703394	0.000557492562145437	0.000985705776380032	0.00132169637084898	0.000394486884607129	0.000517080100063086	0.00459969337687201	0.000579584504989228	0.000349709169549931	0.00151753663083849	0.00033779860964094	0.000220594102158537	0.00243734590569775	0.00164934834984132	0.000745683020779824	0.0028211667572713	0.00107417498026791	0.000628020362665892	0.000635061667867229	3.71724348147562e-05	0.000210279757197814	0.000574203247674171	0.000358191300031613	0.00110304667704291	1.68853887354195e-05	0.00557610862856162	0.000604953709334258	0.0558968724114426	0.00128696610730682	0.00731465168568544	0.00117102171965907	0	0	0.000160786160956475	0.000144419973282305	0.0014115184897747	0.000480939329609614	0.000282082720220812	0.00575006980836978	0.00487022806768787
Ins2:U2:R1	0.000244307062286624	0.000306864689167175	0.00119867420843188	5.45448690101142e-05	0.000755400664420033	0.000565424744843163	0.00126494559109402	0.00782783808357918	0.00233369303017939	0.0038226140756683	0.000314531764346636	0.000177505129827856	0.00111099541515036	0.000606963439585445	0.0127611923266525	3.23331905364515e-06	0.00159340348763819	0.00224610311155982	0.000957270858120239	0.0461359042938966	0.00343893696804035	0.00602834649778262	0.00361294728792385	0.00513196018825421	0.00589238098732222	0.0046221154870115	0.00523860530823992	0.00173020787501411	0.00112932855107895	0.00233297636434871	0.00314212966994465	0.00488390953154464	2.70166219766711e-05	0.00126731780486314	0.000242992925046024	0.00120685662009015	6.0517858296271e-05	0.000774364026305367	0.00125835998342937	0	0	0.000245943275833423	0.000649889879770372	0.000140236337536436	0.000354867035891802	0.00113646853062503	0.000624202111661586	3.17683478214296e-05
Ins2:U2:R2	0.000325990590062364	0.000294612684867321	0.000863306724433728	6.30576520348141e-05	0.000609234908221706	0.000378185371194123	0.00041418596880987	0.0037993624664021	0.00105740060646951	0.0015124544098385	0.000265245503576357	0.000310148698536775	0.000768067434748554	0.00047935361071351	0.00512578836837234	2.55770014691333e-06	0.000790031892016932	0.000799571034557514	0.00138256808748543	0.0323689996225092	0.00306446324108937	0.00277952041760054	0.00121357753865175	0.00176547099395146	0.00122555310376922	0.00291735910330218	0.00212042731444762	0.00110368338277267	0.00027025460049083	0.000319847258472194	0.00146568365461524	0.00310250579517789	2.70166219766711e-05	0.000837936124548141	0.000436050810495355	0.000714663778742045	7.18452312189025e-05	0.000696046026365776	0.000935653513959019	0	0	0.000271549960726491	0.000541574899808644	8.52018684009532e-05	0.000452624679816176	0.000826900778021913	0.000554130866310947	2.86730504728831e-05
Ins2:U2:R3	0.000304937204807578	0.00130630811640747	0.000502952812534691	0.000225712613399616	0.00090552009208729	0.000479212359644351	0.000410900969457139	0.00066747300787792	0.000352773666644825	0.000467469746772887	0.000144026517274608	0.000542637387999379	0.000469167176749494	0.00031330623742332	0.00124649823976013	2.89550960027924e-06	0.000126148594687137	0.000701789339655989	0.000295367772130821	0.00942872162030056	0.00157935470590347	0.00201826719905929	0.00137450342175939	0.00359391792175391	0.00196771221189633	0.000454011131038143	0.000861319306775533	0.00125642829673876	0.000609041155833378	0.000434826464994201	0.000533182674734557	0.00197067445911919	0	0.00167385188684985	0.00239731091816445	0.0017210015911607	0.000314666233704918	0.000914088882834761	0.000680243358882351	0	0	4.7044839687265e-05	0.000397154926526339	0.000213966513994076	0.000334623206086655	0.000261651922673837	0.000730685688870641	0.000149689375262869
Ins2:U2:R4	0.00170876107635162	0.00336640260852098	0.00326815398235319	0.00167865099864178	0.000958428160634716	0.000227909529995344	0.000426746260452664	0.000133407343002453	0.000401996174295221	0.000783960720985639	0.000405753557227124	0.00225183510494582	0.000494701559106388	0.000210894022178828	0.0017837015096042	0.000580839225816016	0.000251140010266429	0.00050126476083417	0.00229905619853557	0.00159846911716095	0.000939341295936163	0.00137187241917359	0.00155172709128357	0.00160089313643738	0.000926612908505917	0.000781407510761025	0.000280144063688013	0.00130711798057706	0.00122405727728143	0.000588924927561252	0.00136941974273175	0.00103738562470528	3.37707774708389e-05	0.00338314763773046	0.00400222647094021	0.0202462733990842	0.00160595222724606	0.00959431539401557	0.00344146630195414	0	0	8.57526191767868e-05	0.00126367476622017	0.000642659379413045	0.0016955902062872	0.00125275024874002	0.0076072396561362	0.00140591985263191
Ins2:U2:R(5,9)	0.0183958573022101	0.00543289957319023	0.0215655009193962	0.00960965962155049	0.00339400987364787	5.66983180994875e-05	0.00100878465417245	2.12120407603975e-05	0.00148161939440703	0.00165137754740984	0.000912998266830367	0.0176287174026907	0.00179482483767169	0.00167112781477929	0.00267618563115397	0.000916718339448408	0.0128379218136828	0.00858749450036324	0.000803129454058056	0.00329455168327604	0.00388741685452467	0.00664651084877629	0.0032772289776147	0.0217927121655522	0.00527615642929753	0.00461897602821985	0.00268001531504002	0.00248176692072336	0.000836029799285292	0.00393746627580664	0.00317739514404051	0.00277221974436273	0.00189454061611406	0.0193002616128416	0.00400931176033885	0.121708534823537	0.00358907589141617	0.0608441313640427	0.0273946773134069	0	0	0.00197290574536593	0.00028883994656461	0.00619740829237572	0.0147728953851406	0.0114902555014966	0.0481440513041192	0.00426316482840925
Ins3:U1:R1	2.96217421436738e-05	4.96482644549903e-06	1.07169171490528e-05	2.25205900124336e-08	6.56327938942749e-05	6.09065822136332e-05	3.7032156568811e-05	0.000597794661380537	1.14594043495681e-05	0.000191123481513606	0.000121491132659394	2.59329391665388e-06	4.31039979764026e-05	2.68033596083627e-05	0.000148500142069034	1.88208124018151e-06	0.000382994140832523	0.000180424604742009	8.3513237387501e-05	0.000695642495408759	4.41428488429463e-05	0.000515343184304958	0.000245297409762056	0.000619591642308802	0.000143591053454594	0.000256202532281409	3.22991822845893e-05	5.88000332524326e-05	0.00412087973952513	3.31959448434193e-05	0.000510663322504747	0.000607090795201281	6.75415549416779e-06	4.30366333395393e-05	8.19033453421405e-07	1.09477029365199e-05	1.12386081369949e-05	5.128789376575e-07	5.28936071589404e-05	0	0	2.97752149919398e-05	0.000830414846373253	1.06933218922326e-06	1.4901443051668e-05	1.61067682758973e-05	1.42007010224841e-06	5.68205112170089e-09
Ins3:U1:R2	9.02774059818112e-06	6.57126501403096e-06	3.29592423142753e-05	1.35123540074602e-07	3.76961328197132e-05	9.63235708449382e-05	4.89161248154552e-05	0.00116278744280708	3.05786400266499e-05	2.47557186682352e-05	5.76228257259008e-05	5.75614303930185e-06	7.14755339285066e-05	3.23914410339819e-05	0.000242162633250078	1.1582038401117e-06	0.000138572198164415	0.000488408413213802	8.555087647697e-05	0.000730676057225731	0.000153015947245596	0.000131226438637249	0.000109735015535006	0.00174734297962974	0.000223534431769944	0.00144740397736446	2.25207448732866e-05	0.00412681612688912	0.000395413616394177	8.79836868545582e-06	8.94033930320839e-05	0.000340780018743322	0	2.5553570867736e-05	4.06006583338896e-05	3.01487259624889e-05	6.23326050248424e-06	7.42288300312408e-05	2.0463857482323e-05	0	0	0.000325145347711983	0.000324944939885186	1.00854519475788e-05	9.75989790546274e-06	1.18068148916294e-05	5.79085075283282e-05	4.14789731884165e-07
Ins3:U1:R3	1.19797062856753e-05	4.67962539528866e-06	6.25927274371793e-05	5.33737983294677e-06	2.89943605680022e-05	0.000114565868733194	0.000103932962714553	0.000640477926781919	0.00010899414039929	0.000152889896263428	2.81643710126306e-05	2.76735527554569e-06	3.34331687781106e-05	3.95660507359614e-05	0.00041411358515591	1.59253028015358e-06	0.000113516056093164	0.000224394724564994	4.57869489515972e-05	0.000907520113287476	0.000125358864814381	0.000293171457355207	0.000174113309234292	0.000288591234550417	0.000199500085599658	0.000679416707317615	1.785323298245e-05	2.90620854006276e-05	0.000187896154857417	6.55720941794011e-05	8.7224877396811e-05	0.000158715996857204	9.11810991712651e-05	1.64582938955462e-05	3.99636323145619e-05	3.19922510683795e-05	9.74933228909124e-06	9.93876211622777e-06	3.11870265802087e-05	0	0	0.000354325058404084	0.00028883994656461	1.44369111855272e-06	1.90628811543779e-05	1.18405211331634e-05	6.87270568569077e-06	1.96030763698681e-07
Ins3:U1:R4	2.68143972535497e-05	1.26245117940063e-05	3.4588580895823e-05	5.65266809312084e-06	7.10205950257086e-05	5.89389417029729e-05	6.89711838890602e-05	0.000412896120768077	7.0738812021959e-05	0.000159489939750381	4.80532711499271e-05	6.85669555533296e-06	2.82207238008636e-05	0.000163111335093695	0.00112433965832495	4.9706248138127e-06	0.000103728249472644	0.000121639390985932	7.73104242769116e-05	0.000913442852605815	0.000127632133158772	4.3804910386545e-05	5.8810571164905e-05	0.000251278415834412	0.000219151783516043	0.000250014394229436	3.37227734112945e-05	3.58207099124015e-05	0.000130488445032013	9.13321473778945e-06	0.000139762008601045	0.00032565016136899	1.35083109883356e-05	1.72022540007293e-05	2.66770896257258e-05	3.93096276425302e-05	1.09969706649841e-05	2.63370265283581e-07	3.8944352561176e-05	0	0	3.27527364911338e-05	0	1.51967486163444e-06	3.67469846748223e-05	3.15827483173724e-05	1.40922987246025e-07	2.32822044711694e-06
Ins3:U1:R(5,9)	7.84048892283043e-05	1.47256868782093e-05	0.000113439388870439	6.190910194418e-05	0.000258108698437496	8.25954943590239e-05	0.000162510850332158	0.00041847721366339	0.000109201481784256	0.000368424649731303	0.000402379497793053	6.11186717085985e-05	3.91734562846991e-05	5.69153673516114e-05	0.00338389989089635	6.27360413393836e-07	0.00015419411612032	0.000242374106768108	0.000200557623909058	0.000239368068299689	0.000505518809902944	0.000546935979668173	7.83796165897424e-05	0.000561017958227552	0.000256920041783636	0.000115297569743436	0.000289875825980407	4.79862340335944e-05	0.000726318621616867	3.71101797310433e-05	0.000263094879952655	0.000699640006326725	6.75415549416779e-06	0.00104207658929243	5.13650980074281e-05	0.00741706873949226	3.39969128988341e-05	6.18504275629125e-05	0.000161773499896546	0	0	8.69436277764644e-05	0	0.000156930521870099	0.000101108686141734	7.75339858829593e-05	4.93989271446259e-05	8.34352386710558e-05
Ins3:U3:R1	0.00017751096953427	0.000278268918561387	0.00139115152325055	0.000141159058197934	0.000896947645537834	0.000321045415100896	0.000597483411684939	0.00390044849956248	0.00234133937588837	0.00272741797065396	0.000555245217683831	2.02197606398748e-05	0.000867443216656538	0.00162116178292621	0.0215712155189188	0.000189221552378249	0.000811536137104381	0.00331724062775163	0.0012606393602053	0.077914138606851	0.000507895685651771	0.00383804718059183	0.00208815714961108	0.00196491041746885	0.00103861499559566	0.00597485154312608	0.00227020777102456	0.00366182276047908	0.00145233699370536	0.000132241097840585	0.00102271078477776	0.00467234439500104	5.74103217004262e-05	0.000144032864481409	6.40536162699566e-05	0.000154033613078341	6.88568167691356e-05	0.000574077870353658	0.00133677508791725	0	0	0.000245943275833423	0.000974834819655558	3.02100242920768e-05	0.000499998193931847	0.00147566406953655	0.000456753082123944	5.30447882466386e-05
Ins3:U3:R2	6.61818797188182e-05	1.34219106486762e-05	0.000166737119231628	3.02338920916921e-05	0.000296278255702963	3.39742324436808e-05	0.000192973008195507	0.0010122718038202	0.000411677162700571	0.000786271847324505	0.000293296017439361	1.93296240703522e-05	6.00232361936872e-05	0.000457187056155102	0.00418578550057432	0.000193178748831963	0.000247330962369773	0.000488385588839395	0.000259739053345841	0.0135279277273823	0.000155051528015104	0.000913823959537551	0.000173856289203619	0.000659993539698463	0.000676492024897394	0.000980547542643855	0.000761901303500713	4.79862340335944e-05	0.000506550979322385	4.16594674765415e-05	0.000821180034518039	0.000427260429139229	1.01312332412517e-05	7.37249876783431e-05	1.07124375495117e-05	4.74778619578611e-05	2.77143386265517e-05	0.000135261423612483	0.000213469072045041	0	0	0.000169718725454057	0.000216629959923457	1.42849436993637e-05	0.000168829463490298	0.000218137164853423	0.000107556759958082	1.05742971374853e-05
Ins3:U3:R3	0.000139462088456787	8.25336916731258e-06	0.000163552583152416	0.000103346987567058	8.03412831382101e-05	1.5548684518855e-05	0.000369617637255382	3.61831496628203e-05	5.16583474981635e-05	6.78671138355389e-05	0.000241260523056135	4.78250108367793e-05	7.74514654214082e-05	5.88350025069923e-05	0.000730244793108208	1.39949630680163e-06	9.48886868432737e-05	5.16660838843068e-05	0.000150335813409793	0.000675136407391489	0.000105173704608964	0.000116028542187511	6.52329375411183e-05	0.000195643733730123	7.71636655001687e-05	0.000183427608002697	5.27662219259078e-05	3.71724348147562e-05	9.42333144806654e-05	6.00644539392929e-05	8.62619975580164e-05	0.000470121334291586	1.35083109883356e-05	9.45266957173849e-05	3.98206264734883e-05	0.00065513209878413	3.4820452854463e-05	0.000473858553616801	0.000132855050856688	0	0	0.000108381782570661	0	2.64071306139379e-05	4.85353828137489e-05	5.28995384989561e-05	0.000371115266797513	1.78700507777493e-06
Ins3:U3:R4	7.04830723747175e-05	4.36474015413801e-05	0.000153348475166895	0.00020474594409804	6.27021811056812e-05	5.75102400904248e-06	0.000143187324727859	9.60492264143036e-06	4.34877483686612e-05	0.000110000724782553	9.84336713580857e-05	0.000137780582104567	0.000136984562123564	9.22567260353804e-05	0.000654511452938122	4.82584933379874e-07	0.00023450556059116	2.12391178570187e-05	0.000506383279013771	8.15773528752441e-06	0.000877646133871115	5.56673392968713e-05	0.000101341117460092	7.33562387057906e-05	0.000312097825435507	0.000164250432010333	4.18909192202585e-05	0.000122331103663107	0.000182641788110845	8.40463591357388e-05	0.000323816489786643	0.000337197740534915	1.35083109883356e-05	0.000456857148121129	1.14144662238729e-05	0.00212538591361899	7.97699540254628e-05	0.00107474474465775	0.000233752205650308	0	0	2.38201719935519e-05	0	5.29124841152742e-05	0.000161828125060739	4.85418029863441e-05	0.000847781851042299	1.22845945251173e-05
Ins3:U3:R(5,9)	0.000961581980292204	7.67423642249763e-05	0.00153903032821709	0.0010981715307763	8.44797056103614e-05	1.07528310544105e-05	0.000373427132303087	2.24064464767705e-05	0.000142615473107754	0.000516414513708963	0.000165545518554126	0.000891429911518475	0.000197827839389621	0.000203973513237127	0.000989232245604077	0.000191007116631754	0.00114674842394215	0.000420134484533913	0.00213460673790313	0.00044470832296854	0.000323444032989646	0.000354581718584855	0.000110561449861277	0.000413342488678839	0.000702787914420798	0.000380842828790356	0.000193771756148082	5.0689683838304e-05	0.000406838110948866	0.000826353871496985	0.000469066913468817	0.00269935199115877	2.02624664825034e-05	0.00597792366948898	5.75403502356054e-05	0.00650937370120111	0.000210949513065481	0.00588864031510395	0.00214932738295872	0	0	0.00157213135157442	0	0.000189394112786258	0.00128207842527953	0.000899219926821824	0.0046313580942321	0.000126902929752068
Ins4:U1:R1	6.42116340322947e-06	5.47120382036236e-07	4.19426703115624e-06	8.06237122445124e-06	5.25039257278797e-05	3.1530898622751e-05	7.82602786974127e-06	8.17087982879764e-05	7.50811811900212e-06	3.81446957756066e-05	2.31130013742975e-05	1.35172966683701e-06	4.74021442867545e-05	1.78703299392461e-05	0.000124616260951777	2.41292466689937e-07	0.000101542466713381	0.000225979981114698	8.98958421824553e-08	1.173372883822e-06	2.08007100788314e-05	0.000117629028627793	6.85083757368933e-05	0.000318337686474673	3.49352756946289e-05	0.000245800710983776	1.4539299539956e-05	1.96000110841442e-05	0.000160828659874362	6.10920849274892e-05	9.32067683953228e-05	0.000157999541215523	3.37707774708389e-06	9.68971568368409e-06	1.3000531006689e-08	1.6535002103604e-05	5.06945553524825e-06	9.70311503676351e-08	2.51915941061012e-05	0	0	2.02471461945191e-05	0.000505469906488067	2.06638715941756e-06	3.04777139037755e-06	1.99348342786891e-06	4.1192873194992e-07	1.53415380285924e-07
Ins4:U1:R2	1.0877185383372e-05	2.35902011531156e-05	8.5085720076486e-07	0	7.72697977096603e-05	5.03910572537776e-06	1.21738211307086e-05	0.000291479272041293	1.24067690516066e-06	0	2.18161406700085e-05	1.54231583828183e-07	2.09440375035133e-05	7.97107679091956e-06	0.000200230506519737	3.86067946703899e-07	4.54996396431755e-05	0.000333526358376043	5.93312558404205e-05	8.32535998521327e-06	2.60054585134408e-05	6.48129760984834e-05	1.41987894993881e-05	0.000785657760398452	2.48963477053074e-05	0.000117264459588807	1.40025356725098e-07	2.63586355959181e-05	6.5874746525595e-05	4.93031946022262e-06	0.000128953682410574	0.000155892318739989	0	4.58775398196259e-06	3.83515664697325e-06	4.9916987482578e-06	4.66015124592374e-06	4.99017344747838e-07	3.82674594943854e-06	0	0	1.54831117958087e-05	0	4.96118244462852e-06	2.24540916931934e-06	7.39129725067337e-06	2.8184597449205e-07	0
Ins4:U1:R3	2.12847785305778e-05	6.31516611180123e-06	2.38937295455451e-05	1.12602950062168e-08	0.000122988742844247	7.20637525817727e-05	9.68936783872729e-05	0.000236008521931436	1.25601679624349e-05	8.25449883242008e-05	1.41099555428097e-05	5.58208168041004e-06	7.46048860667453e-05	2.25946823099693e-05	0.000640479943451284	1.1582038401117e-06	0.000168208840870885	0.00284347508819131	9.88854264007008e-07	2.12324617072553e-06	0.000101760754815777	0.00102642288792446	0.000202879701529116	0.00749111583474735	3.67851891012478e-05	0.000591436211541999	0.000120351794105222	4.86620964847718e-05	0.000336264459304194	0.000112046416960188	4.29203688142718e-05	0.00154413048562164	3.37707774708389e-06	1.71730790946437e-05	5.20021240267559e-08	9.21762552945332e-06	4.94617111075292e-06	2.77231858193243e-08	2.42301430801647e-05	0	0	5.95504299838797e-05	0	5.04457923581578e-06	1.00511182360095e-05	0	1.51763217034181e-07	8.9492305166789e-08
Ins4:U1:R4	9.57219536475066e-06	6.8681069234336e-07	1.06110013149327e-05	0	5.61550674290355e-05	1.11550081258202e-05	1.06831491555198e-05	0.000141097544726045	1.44228690224926e-05	0	9.41681937525443e-05	1.33300154594359e-07	4.6478419860407e-05	2.99144924463937e-05	0.000795638556457359	6.22534564060037e-06	0.000140549045806983	0.000229833150503178	7.11076111663221e-05	7.31961179908012e-06	0.000130466100397757	7.20353392785801e-05	0.000113406431745518	0.000595798232686815	8.3410755276447e-05	0.000345620370636335	6.49250904015372e-05	2.0951735986499e-05	0.000133190690787393	6.9370864911048e-05	5.28259951558719e-05	0.000105782568271796	0	1.03425042073497e-05	1.69006903086957e-07	1.9314470724793e-05	1.04199995583459e-05	2.4535019450102e-06	1.62428048920355e-05	0	0	1.84606332950027e-05	0	1.69721736376197e-05	1.075607227754e-05	1.04248589887347e-05	1.82115860441017e-06	2.92199478933468e-06
