Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP13490	8.40E-01	3.41E-01	9.53E-01	6.18E-01	1.61E+00	5.66E-01	1.37E+00	1.53E+00	2.17E-01	1.53E+00
SP116774	1.38E+00	1.10E+00	1.01E+00	1.65E+00	1.17E+00	3.00E-02	7.21E-01	8.89E-01	1.00E-02	1.44E+00
SP115105	1.10E+00	5.17E-01	8.79E-01	7.95E-01	1.53E+00	3.48E-01	1.40E+00	7.98E-01	4.63E-01	1.25E+00
SP13278	1.16E+00	2.51E-01	1.03E+00	6.59E-01	1.11E+00	3.73E-01	9.23E-01	9.76E-01	6.07E-02	1.17E+00
SP116756	3.56E+00	1.82E+00	2.81E+00	3.08E+00	1.26E+00	6.51E-01	7.97E-01	1.16E+00	3.51E-01	1.96E+00
SP13319	4.46E-01	2.39E-01	4.43E-01	4.39E-01	7.61E-01	0.00E+00	7.11E-01	2.85E-01	0.00E+00	6.39E-01
SP13280	2.69E+00	2.44E+00	1.52E+00	3.35E+00	1.25E+00	4.73E-01	4.71E-01	8.15E-01	0.00E+00	1.41E+00
SP13363	1.35E+00	9.40E-02	1.27E+00	6.65E-01	1.22E+00	4.80E-01	1.14E+00	4.48E-01	0.00E+00	1.08E+00
SP13347	1.58E+00	5.23E-01	7.84E-01	1.14E+00	1.35E+00	3.34E-01	1.10E+00	1.12E+00	1.51E-01	1.61E+00
SP116730	2.72E+00	1.90E+00	8.75E-01	3.19E+00	1.30E+00	3.77E-01	1.12E+00	9.77E-01	2.61E-01	1.29E+00
SP13365	5.92E-01	2.75E-01	6.21E-01	4.57E-01	1.17E+00	3.39E-01	1.01E+00	8.54E-01	3.38E-01	7.87E-01
SP115099	2.81E+00	1.75E+00	2.25E+00	2.74E+00	9.03E-01	5.35E-01	9.92E-01	1.59E-01	1.37E-01	1.22E+00
SP116764	1.18E+00	6.83E-01	7.05E-01	1.30E+00	1.18E+00	2.57E-01	8.69E-01	9.33E-01	3.54E-01	1.12E+00
SP116772	9.49E-01	8.85E-01	8.45E-01	1.01E+00	1.89E+00	5.19E-01	1.56E+00	1.10E+00	3.65E-01	1.12E+00
SP96888	7.58E-01	2.61E-01	6.99E-01	3.56E-01	6.18E-01	2.99E-01	6.56E-01	6.45E-01	1.76E-01	7.74E-01
SP13327	1.60E+00	1.12E+00	1.26E+00	1.81E+00	1.50E+00	8.12E-01	1.17E+00	9.96E-01	0.00E+00	1.34E+00
SP116740	2.62E+00	2.41E+00	1.35E+00	3.40E+00	1.33E+00	5.93E-01	1.10E+00	1.04E+00	4.52E-02	1.43E+00
CPCT02150038T	1.29E+01	5.93E+00	6.35E+00	1.39E+01	2.75E+00	1.14E+00	2.28E+00	2.20E+00	1.50E+00	5.30E+00
CPCT02040203T	0.00E+00	0.00E+00	3.00E-02	6.00E-02	5.17E-01	5.64E-01	4.32E-01	3.04E-01	8.19E-01	3.90E-01
CPCT02300038T	2.09E+01	1.42E+01	9.60E+00	2.44E+01	3.34E+00	1.58E+00	4.19E+00	2.07E+00	2.53E+00	7.81E+00
WIDE01010265T	1.84E+01	1.10E+01	7.82E+00	2.05E+01	3.46E+00	1.33E+00	2.90E+00	1.81E+00	2.05E+00	6.76E+00
CPCT02310012T	2.84E+01	1.86E+01	2.42E+01	2.58E+01	5.99E+00	1.32E+00	2.00E+00	7.28E+00	3.79E+00	1.61E+01
CPCT02080232T	3.51E+01	2.62E+01	2.44E+01	3.95E+01	4.05E+00	1.85E+00	3.06E+00	2.71E+00	2.88E+00	1.02E+01
CPCT02180068T	1.01E+02	5.38E+01	7.90E+01	7.86E+01	5.93E+00	6.67E+00	2.04E+00	2.75E+00	4.16E+00	2.53E+01
CPCT02290041T	2.32E+01	6.24E+00	2.07E+01	1.89E+01	4.53E+00	2.51E+00	3.78E+00	2.64E+00	2.43E+00	1.12E+01
CPCT02040278T	1.61E+01	9.42E+00	9.48E+00	1.77E+01	3.09E+00	1.78E+00	3.82E+00	2.33E+00	2.43E+00	5.22E+00
CPCT02310017T	5.70E+01	2.98E+01	3.33E+01	6.12E+01	5.30E+00	3.21E+00	5.19E+00	3.64E+00	5.56E+00	2.07E+01
CPCT02150022T	3.12E+00	2.65E+00	2.33E+00	3.68E+00	1.48E+00	7.26E-01	1.52E+00	8.60E-01	1.19E+00	1.61E+00
CPCT02150026T	3.29E+01	2.61E+01	1.58E+01	4.03E+01	5.25E+00	1.93E+00	3.95E+00	2.31E+00	3.41E+00	1.13E+01
CPCT02150030T	3.12E+01	7.13E+00	2.80E+01	1.32E+01	3.06E+00	1.05E+00	1.88E+00	1.89E+00	2.37E+00	6.28E+00
CPCT02180037T	9.75E+00	8.51E+00	8.97E+00	1.10E+01	3.21E+00	1.71E+00	2.81E+00	2.21E+00	2.67E+00	3.86E+00
CPCT02150033T	7.68E+00	3.73E+00	3.87E+00	8.85E+00	2.13E+00	1.54E+00	2.00E+00	2.04E+00	2.48E+00	3.12E+00
CPCT02230051T	3.23E+00	1.52E+00	1.90E+00	2.96E+00	1.64E+00	9.86E-01	1.61E+00	1.03E+00	1.07E+00	1.93E+00
CPCT02340030T	5.16E+00	7.45E+00	2.01E+00	9.66E+00	4.76E+00	3.90E+00	4.99E+00	9.55E+00	4.78E+00	1.07E+01
CPCT02340031T	1.87E+01	1.79E+01	7.83E+00	2.64E+01	3.37E+00	1.50E+00	3.28E+00	1.87E+00	2.14E+00	7.01E+00
CPCT02230066T	6.54E+00	8.13E+00	4.38E+00	1.04E+01	2.20E+00	9.25E-01	2.28E+00	1.43E+00	2.09E+00	2.32E+00
CPCT02180043T	1.69E+01	1.07E+01	1.19E+01	1.53E+01	3.73E+00	1.94E+00	2.57E+00	1.68E+00	3.39E+00	5.00E+00
CPCT02120032T	3.61E+02	5.07E+01	3.46E+02	6.34E+01	1.87E+00	1.96E-01	2.60E-01	6.15E+00	2.08E+00	5.71E+01
CPCT02300023T	1.01E+01	5.39E+00	7.54E+00	8.94E+00	3.55E+00	9.82E-01	3.06E+00	2.13E+00	2.04E+00	4.94E+00
CPCT02180001T	3.02E+01	2.25E+01	2.44E+01	3.00E+01	3.90E+00	1.67E+00	3.34E+00	2.97E+00	2.93E+00	9.84E+00
CPCT02330016T	2.88E+01	1.85E+01	1.55E+01	3.10E+01	3.63E+00	1.27E+00	3.91E+00	1.60E+00	1.47E+00	9.53E+00
CPCT02180015T	1.13E+01	6.14E+00	7.35E+00	1.04E+01	2.40E+00	1.03E+00	1.46E+00	1.38E+00	1.02E+00	4.63E+00
WIDE01010545T	4.80E+01	2.88E+01	1.58E+01	5.62E+01	5.29E+00	2.41E+00	5.82E+00	1.67E+00	3.98E+00	1.64E+01
