Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02050386T	46	116	65	95	46	0	0	33	33	0	28	0	0	43	71	42	94
CPCT02290055T	4	144	0	0	15	0	0	3	141	72	16	0	31	27	20	0	47
CPCT02130048T	26	174	12	42	36	32	0	0	0	74	7	71	12	62	4	17	73
CPCT02130155T	13	118	27	72	38	0	24	16	0	32	14	79	19	16	0	16	88
CPCT02130156T	57	195	57	80	42	86	47	50	0	0	59	0	25	13	0	9	116
CPCT02130157T	48	143	40	18	47	0	3	4	422	0	13	0	239	69	58	0	193
CPCT02130158T	15	261	3	18	90	0	75	46	0	61	0	16	163	36	1	32	148
CPCT02020852T	82	118	27	45	48	14	0	28	43	22	14	356	35	0	12	2	131
CPCT02020839T	5	7	9	26	18	0	7	0	0	50	9	0	0	2	5	0	39
CPCT02130159T	6	71	35	0	37	0	0	53	206	82	0	0	237	29	24	23	74
CPCT02020861T	37	115	79	17	81	9	2	38	0	55	17	310	1	10	0	11	127
CPCT02060276T	43	112	72	36	13	0	17	11	77	129	16	0	9	0	6	18	88
CPCT02350014T	8	278	6	0	14	1	12	19	33	73	12	0	7	0	0	434	72
CPCT02030315T	90	39	0	76	160	99	0	0	0	0	0	147	450	29	0	14	72
CPCT02090015T	106	59	171	46	0	81	0	37	57	0	52	21	24	95	44	36	50
CPCT02020533T	118	226	0	0	24	0	23	11	65	50	14	0	22	29	108	8	39
CPCT02020546T	6	55	6	0	17	16	0	52	19	22	4	0	32	0	0	21	20
CPCT02050224T	19	151	192	76	47	19	139	0	198	0	43	94	12	49	0	45	125
CPCT02180031T	37	168	261	119	119	7	35	2	0	0	32	0	10	38	6	30	208
CPCT02080057T	91	164	0	0	9	0	13	19	79	0	1	0	2	8	82	20	25
CPCT02020421T	55	26	107	17	113	38	4	33	168	9	10	106	7	23	16	12	82
CPCT02080054T	27	163	64	28	73	58	27	76	32	0	56	0	51	35	132	45	80
CPCT02020413T	5	46	65	0	447	120	0	864	0	169	15	0	132	9	0	23	47
CPCT02020448T	0	10	12	9	63	3	21	18	5	0	22	0	3	24	0	0	57
CPCT02190014T	33	21	64	107	25	0	28	34	115	57	6	0	14	3	0	1	49
CPCT02080101T	18	124	31	21	56	24	32	17	0	0	24	0	54	28	20	30	62
CPCT02030336T	175	128	21	6	47	98	45	113	0	170	5	0	48	7	44	57	40
CPCT02050295T	19	59	57	54	0	0	56	6	245	49	16	0	28	70	0	25	91
