Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02030323T	5.38E+00	2.58E+01	1.52E+01	4.48E+01	3.42E+00	4.10E+00
CPCT02010533T	2.90E+00	1.74E+01	6.52E+00	1.46E+01	4.10E+00	4.25E+00
CPCT02010527T	4.46E+00	2.19E+01	1.55E+01	4.02E+01	2.29E+00	2.56E+00
CPCT02010529T	3.69E+00	1.97E+01	1.20E+01	3.41E+01	1.86E+00	2.01E+00
CPCT02370001T	1.01E+01	3.36E+01	2.67E+01	7.01E+01	3.57E+00	3.43E+00
CPCT02220009T	2.93E+00	1.75E+01	1.08E+01	2.99E+01	1.67E+00	2.69E+00
CPCT02050139T	3.61E+00	1.55E+01	1.38E+01	2.91E+01	1.92E+00	3.21E+00
CPCT02040091T	5.79E+00	2.57E+01	1.32E+01	4.25E+01	1.18E+00	2.47E+00
CPCT02030328T	3.05E+00	2.14E+01	1.47E+01	3.49E+01	7.83E-01	2.58E+00
CPCT02010497T	5.97E+00	4.91E+01	3.08E+01	8.42E+01	3.29E+00	2.48E+00
CPCT02060072T	4.56E+00	2.98E+01	1.03E+01	4.38E+01	1.03E+00	2.93E+00
CPCT02010541T	2.83E+00	8.57E+00	1.19E+01	1.76E+01	7.68E-01	3.63E+00
CPCT02300010T	3.74E+00	1.75E+01	1.08E+01	2.99E+01	1.02E+00	1.45E+00
CPCT02010545T	5.06E+00	2.32E+01	1.83E+01	4.37E+01	1.39E+00	3.28E+00
CPCT02370002T	3.59E+00	9.82E+00	9.63E+00	1.46E+01	1.73E+00	4.05E+00
CPCT02380002T	2.25E+00	6.41E+00	5.07E+00	1.18E+01	1.16E+00	1.40E+00
CPCT02020486T	5.42E+00	1.32E+01	1.02E+01	2.30E+01	1.02E+00	3.67E+00
CPCT02110026T	6.97E+00	3.02E+01	1.21E+01	4.95E+01	2.02E+00	4.71E+00
CPCT02160020T	1.90E+00	4.51E+00	5.08E+00	7.72E+00	1.39E+00	2.19E+00
CPCT02340006T	5.87E+00	4.32E+01	2.22E+01	7.00E+01	1.27E+00	2.00E+00
CPCT02160021T	1.85E+01	4.34E+01	4.37E+01	1.05E+02	1.51E+00	1.56E+01
CPCT02100058T	3.42E+00	1.95E+01	1.41E+01	3.48E+01	9.78E-01	2.59E+00
CPCT02050114T	3.10E+00	1.30E+01	1.12E+01	2.43E+01	1.72E+00	3.02E+00
DRUP01010018T	5.53E+02	7.61E+01	3.45E+02	6.31E+02	5.38E+00	1.60E+01
CPCT02050136T	3.82E+00	1.75E+01	1.72E+01	3.52E+01	9.69E-01	4.26E+00
CPCT02050128T	1.01E+01	6.14E+01	3.08E+01	1.00E+02	1.55E+00	1.99E+00
CPCT02040100T	2.48E+00	1.08E+01	7.90E+00	1.76E+01	7.68E-01	2.05E+00
CPCT02040102T	7.02E+00	3.09E+01	2.18E+01	5.92E+01	3.27E+00	3.12E+00
DRUP01050002T	6.06E+02	9.22E+01	3.78E+02	6.73E+02	5.88E+00	1.17E+01
CPCT02070122T	5.37E+00	3.38E+01	1.29E+01	5.27E+01	2.59E+00	2.75E+00
CPCT02330025T	5.44E+00	3.81E+01	1.94E+01	6.18E+01	1.15E+00	2.49E+00
CPCT02030331T	3.40E+00	2.79E+01	1.25E+01	4.28E+01	1.42E+00	1.33E+00
CPCT02020497T	0.00E+00	1.01E+01	6.83E+00	1.56E+01	1.12E-01	5.98E+00
CPCT02050148T	3.09E+00	2.67E+01	1.27E+01	3.89E+01	1.01E+00	1.49E+00
CPCT02120005T	5.78E+00	4.04E+01	1.08E+01	5.69E+01	1.16E+00	3.42E+00
CPCT02120004T	3.49E+00	1.42E+01	1.29E+01	2.86E+01	3.19E+00	2.61E+00
CPCT02220015T	2.86E+00	1.68E+01	1.12E+01	2.88E+01	9.09E-01	2.13E+00
DRUP01010049T	5.98E+00	5.29E+01	2.78E+01	8.42E+01	1.15E+00	1.73E+00
DRUP01050012T	3.76E+00	2.19E+01	1.42E+01	3.84E+01	1.72E+00	1.28E+00
CPCT02380028T	1.69E+00	3.54E+00	6.96E+00	9.74E+00	1.04E+00	1.55E+00
CPCT02330070T	5.52E+00	4.19E+01	2.41E+01	6.97E+01	1.17E+00	2.13E+00
CPCT02050280T	4.42E+00	3.59E+01	1.87E+01	5.74E+01	1.02E+00	1.60E+00
DRUP01270001T	5.52E+00	3.33E+01	2.63E+01	6.45E+01	3.31E+00	2.48E+00
CPCT02040188T	4.03E+00	2.82E+01	1.79E+01	4.87E+01	1.37E+00	1.94E+00
CPCT02390007T	2.50E+00	1.28E+01	9.57E+00	2.34E+01	1.30E+00	1.70E+00
CPCT02230067T	4.17E+00	2.74E+01	1.80E+01	4.78E+01	8.66E-01	1.58E+00
CPCT02230073T	5.87E+00	2.43E+01	1.27E+01	4.15E+01	5.27E-01	1.34E+00
CPCT02100131T	7.54E+00	4.96E+01	2.12E+01	7.73E+01	9.29E-01	1.86E+00
CPCT02130019T	1.13E-01	1.36E+00	5.24E+00	5.52E+00	4.23E-01	1.82E+00
CPCT02330073T	6.66E+00	4.18E+01	2.32E+01	7.03E+01	1.08E+00	1.80E+00
CPCT02010700T	1.87E+00	5.80E+00	5.68E+00	1.02E+01	5.95E-01	1.62E+00
CPCT02030435T	3.44E+00	1.03E+01	1.93E+01	2.80E+01	3.10E+00	5.39E+00
CPCT02340045T	3.67E+00	6.52E+00	1.30E+01	1.31E+01	2.73E+00	5.01E+00
DRUP01340001T	6.48E+00	3.66E+01	1.83E+01	6.10E+01	1.66E+00	3.65E+00
DRUP01090008T	4.78E+00	2.36E+01	1.60E+01	4.33E+01	2.15E+00	1.72E+00
CPCT02070262T	1.16E+01	3.58E+01	1.36E+01	5.46E+01	1.26E+00	1.05E+01
CPCT02180048T	3.67E+00	1.70E+01	1.02E+01	2.93E+01	5.32E-01	1.71E+00
CPCT02140056T	4.90E+00	2.96E+01	1.73E+01	4.92E+01	8.13E-01	2.05E+00
CPCT02050296T	2.06E+00	1.62E+01	9.72E+00	2.71E+01	1.40E+00	1.04E+00
CPCT02040205T	4.35E+00	2.98E+01	1.82E+01	5.03E+01	1.16E+00	1.51E+00
DRUP01050017T	2.28E+02	7.32E+01	1.27E+02	3.96E+02	2.33E+00	5.52E+00
CPCT02080174T	4.80E+00	5.77E+00	5.73E+00	8.62E+00	1.07E+00	4.04E+00
CPCT02040204T	3.16E+00	2.00E+01	1.77E+01	3.75E+01	1.46E+00	3.37E+00
CPCT02120091T	2.94E+00	2.06E+01	1.53E+01	3.65E+01	2.14E+00	2.59E+00
CPCT02100130T	1.32E+00	2.30E+00	3.28E+00	2.82E+00	3.89E-01	2.13E+00
CPCT02380023T	5.89E+00	1.22E+01	4.18E+01	4.62E+01	9.77E-01	1.52E+01
WIDE01010596T	2.88E+00	2.96E+01	1.31E+01	4.38E+01	7.90E-01	1.79E+00
WIDE01010479T	3.67E+00	2.06E+01	1.08E+01	3.33E+01	7.78E-01	1.28E+00
WIDE01010436T	3.52E+00	1.41E+01	1.59E+01	2.61E+01	1.20E+00	4.83E+00
WIDE01010443T	8.88E+00	8.33E+01	2.11E+01	1.11E+02	2.16E+00	2.58E+00
WIDE01010506T	3.33E+00	2.05E+01	1.19E+01	3.42E+01	1.02E+00	1.31E+00
WIDE01010471T	1.93E+00	8.00E+00	6.16E+00	1.35E+01	1.24E+00	2.03E+00
WIDE01010488T	8.87E+00	7.42E+01	2.93E+01	1.11E+02	2.56E+00	1.93E+00
WIDE01010384T	2.82E+00	9.22E+00	7.19E+00	1.74E+01	1.98E+00	2.07E+00
WIDE01010454T	2.80E+00	1.06E+01	9.41E+00	1.93E+01	1.57E+00	2.95E+00
WIDE01010494T	2.11E+00	3.02E+00	3.39E+00	3.41E+00	8.41E-01	1.92E+00
WIDE01010470T	3.70E+01	1.01E+02	3.47E+01	8.32E+01	7.28E+00	1.07E+01
WIDE01010455T	9.41E+00	5.56E+01	2.95E+01	9.26E+01	7.04E-01	1.98E+00
CPCT02080048T	7.28E+01	1.59E+02	1.15E+02	3.34E+02	2.93E+00	9.80E+00
WIDE01010482T	4.07E+00	2.84E+01	1.49E+01	4.67E+01	1.94E+00	1.76E+00
WIDE01010499T	4.64E+00	3.69E+01	1.69E+01	5.55E+01	1.01E+00	2.10E+00
WIDE01010496T	5.37E+00	3.27E+01	2.31E+01	5.85E+01	2.75E+00	3.13E+00
WIDE01010508T	6.10E+00	2.99E+01	2.19E+01	5.51E+01	2.35E+00	3.39E+00
WIDE01010535T	2.82E+00	1.25E+01	8.33E+00	2.12E+01	1.17E+00	1.66E+00
WIDE01010544T	3.36E+00	1.86E+01	1.01E+01	3.07E+01	1.64E+00	1.23E+00
WIDE01010541T	2.14E+00	1.41E+01	1.02E+01	2.49E+01	1.48E+00	1.52E+00
WIDE01010524T	4.73E+00	6.21E+00	6.36E+00	8.81E+00	6.44E-01	4.79E+00
WIDE01010562T	5.45E+00	1.89E+01	1.18E+01	3.62E+01	4.01E+00	2.69E+00
WIDE01010543T	4.83E+00	2.63E+01	1.43E+01	4.41E+01	1.09E+00	1.56E+00
WIDE01010569T	7.80E-01	1.41E-01	2.16E+00	1.63E+00	2.46E-01	1.08E+00
WIDE01010500T	2.84E+00	1.75E+01	1.08E+01	2.71E+01	8.05E-01	2.16E+00
WIDE01010575T	1.17E+00	1.67E+01	8.76E+00	2.58E+01	1.54E+00	2.42E+00
WIDE01010597T	3.26E+00	1.16E+01	1.18E+01	2.33E+01	1.51E+00	2.53E+00
WIDE01010678T	2.78E+00	1.57E+01	6.52E+00	2.42E+01	7.49E-01	1.16E+00
WIDE01010683T	1.97E+00	1.13E+01	6.56E+00	1.80E+01	5.58E-01	1.08E+00
WIDE01010402TII	4.01E+00	3.53E+01	1.82E+01	5.67E+01	1.61E+00	2.08E+00
WIDE01010697T	1.52E+00	6.89E+00	3.98E+00	1.10E+01	4.98E-01	8.60E-01
WIDE01010669T	5.01E+00	2.89E+01	1.58E+01	4.62E+01	9.04E-01	2.83E+00
WIDE01010714T	5.40E+00	4.25E+01	1.73E+01	6.49E+01	3.11E+00	2.09E+00
WIDE01010709T	3.49E+00	1.25E+01	8.40E+00	2.32E+01	3.59E+00	2.37E+00
WIDE01010715T	4.85E+00	3.49E+01	2.01E+01	5.85E+01	1.98E+00	1.72E+00
WIDE01010718T	2.18E+00	7.58E+00	5.30E+00	1.19E+01	1.05E+00	1.22E+00
