Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02030441T	1.53E+00	2.14E+00	1.79E+00	2.25E+00	2.45E+00	2.58E+00
CPCT02030426T	1.42E+00	1.58E+00	1.65E+00	2.18E+00	2.18E+00	1.92E+00
CPCT02100147T	1.21E+00	1.57E+00	1.73E+00	1.62E+00	2.46E+00	1.62E+00
CPCT02030445T	1.27E+00	1.34E+00	1.50E+00	1.76E+00	2.03E+00	1.66E+00
CPCT02060147T	2.67E-01	1.49E+00	2.16E+00	4.76E+00	4.54E+00	1.60E+00
CPCT02030453T	1.25E+00	2.14E+00	2.26E+00	1.71E+00	2.16E+00	1.63E+00
CPCT02090038T	9.17E-01	8.20E-01	1.16E+00	2.45E+00	1.99E+00	1.52E+00
CPCT02100151T	1.08E+00	1.67E+00	1.34E+00	1.42E+00	2.14E+00	1.37E+00
CPCT02100159T	1.14E+00	1.62E+00	1.61E+00	1.24E+00	2.48E+00	1.45E+00
CPCT02030465T	1.38E+00	1.50E+00	1.09E+00	1.92E+00	1.97E+00	2.14E+00
CPCT02100166T	3.92E+00	4.53E+00	1.98E+00	3.53E+00	3.39E+00	2.46E+00
CPCT02070311T	2.70E-01	7.06E-01	1.24E+00	3.64E+00	3.44E+00	1.73E+00
CPCT02030467T	1.15E+00	1.63E+00	1.76E+00	2.19E+00	2.58E+00	1.86E+00
CPCT02060225T	1.64E+00	2.12E+00	1.87E+00	3.71E+00	3.58E+00	2.02E+00
CPCT02060224T	7.90E-01	1.33E+00	7.76E-01	3.68E+00	9.28E-01	3.01E+00
CPCT02030466T	5.90E-01	9.97E-01	9.26E-01	1.64E+00	1.51E+00	1.63E+00
CPCT02070341T	1.57E+00	1.75E+00	1.46E+00	3.64E+00	3.15E+00	2.01E+00
CPCT02080225T	1.36E+00	1.71E+00	1.73E+00	4.21E+00	3.72E+00	2.06E+00
CPCT02030476T	1.14E+00	1.89E+00	1.99E+00	2.16E+00	2.60E+00	2.19E+00
CPCT02070351T	8.69E-01	9.73E-01	1.02E+00	1.44E+00	1.54E+00	1.48E+00
CPCT02070353T	1.55E+00	1.67E+00	1.51E+00	1.29E+00	2.19E+00	1.32E+00
CPCT02060247T	1.04E+00	1.19E+00	1.29E+00	1.94E+00	2.03E+00	1.51E+00
CPCT02060257T	1.07E+00	7.38E-01	8.78E-01	2.44E+00	2.03E+00	1.28E+00
CPCT02030506T	1.07E+00	1.30E+00	1.59E+00	1.85E+00	1.95E+00	1.69E+00
CPCT02050390T	1.92E+00	2.05E+00	2.18E+00	4.03E+00	4.95E+00	1.65E+00
CPCT02030483T	1.25E+00	1.60E+00	1.27E+00	1.66E+00	2.17E+00	1.46E+00
CPCT02030487T	1.27E+00	1.69E+00	1.50E+00	2.02E+00	2.10E+00	2.01E+00
CPCT02070373T	1.77E+00	2.94E+00	3.21E+00	5.08E+00	4.68E+00	1.52E+00
CPCT02050396T	3.82E+00	4.46E+00	1.10E+00	5.27E+00	4.93E+00	2.15E+00
CPCT02030510T	1.06E+00	9.28E-01	1.54E+00	1.58E+00	1.80E+00	1.46E+00
CPCT02030516T	1.31E+00	1.87E+00	2.24E+00	1.93E+00	2.67E+00	2.42E+00
CPCT02030537T	1.47E+00	1.67E+00	1.53E+00	1.99E+00	2.31E+00	2.25E+00
CPCT02030529T	1.12E+00	1.08E+00	1.24E+00	1.75E+00	1.76E+00	1.39E+00
CPCT02060246T	8.67E-01	2.94E+00	3.76E+00	3.57E+00	1.07E+00	1.92E+00
CPCT02030532T	4.38E+01	4.53E+01	0.00E+00	1.69E+00	6.62E+00	8.64E+00
DRUP01060020T	1.52E+00	1.82E+00	1.71E+00	3.64E+00	3.24E+00	3.03E+00
CPCT02060264T	1.10E+00	1.48E+00	1.73E+00	1.82E+00	1.98E+00	1.70E+00
CPCT02030399T	1.12E+00	1.60E+00	1.49E+00	1.91E+00	1.86E+00	1.55E+00
CPCT02050254T	9.39E-01	1.53E+00	1.73E+00	1.76E+00	2.15E+00	1.87E+00
CPCT02030392T	3.39E+01	3.62E+01	1.28E+01	0.00E+00	0.00E+00	4.08E+00
CPCT02030397T	1.36E+00	1.55E+00	9.56E-01	1.92E+00	1.93E+00	1.96E+00
CPCT02100121T	1.21E+00	1.60E+00	1.82E+00	1.81E+00	2.16E+00	1.94E+00
CPCT02100116T	1.84E+00	2.57E+00	2.17E+00	4.75E+00	4.56E+00	2.68E+00
CPCT02030385T	1.47E+00	1.71E+00	2.02E+00	3.73E+00	3.99E+00	2.01E+00
CPCT02030387T	1.18E+00	1.57E+00	1.52E+00	2.60E+00	2.57E+00	2.50E+00
CPCT02080162T	1.34E+01	1.44E+01	1.94E+00	7.16E-01	5.31E+00	4.15E+00
CPCT02100122T	1.01E+00	1.12E+00	1.25E+00	1.47E+00	1.77E+00	1.66E+00
CPCT02030386T	1.15E+00	1.79E+00	1.33E+00	1.85E+00	2.21E+00	1.91E+00
CPCT02030400T	1.54E+00	2.17E+00	2.39E+00	1.76E+00	2.75E+00	1.90E+00
CPCT02030396T	1.28E+00	1.94E+00	1.49E+00	2.20E+00	2.42E+00	2.59E+00
CPCT02050176T	1.61E+00	1.66E+00	2.05E+00	5.05E+00	5.36E+00	1.39E+00
CPCT02100081T	1.47E+00	1.51E+00	1.43E+00	1.61E+00	2.27E+00	1.59E+00
CPCT02100084T	1.14E+00	1.92E+00	2.03E+00	1.80E+00	2.32E+00	1.94E+00
DRUP01050008T	8.83E-01	6.99E-01	9.45E-01	2.76E+00	2.91E+00	1.20E+00
CPCT02100085T	1.47E+00	1.69E+00	1.79E+00	1.80E+00	1.91E+00	1.18E+00
CPCT02100092T	9.12E-01	1.60E+00	1.49E+00	1.16E+00	2.15E+00	1.26E+00
CPCT02100090T	1.25E+00	1.69E+00	1.96E+00	1.46E+00	2.02E+00	1.41E+00
CPCT02100094T	7.14E-01	7.96E-01	8.75E-01	1.27E+00	1.13E+00	1.19E+00
CPCT02100089T	9.07E-01	2.96E+00	3.33E+00	1.49E+00	1.93E+00	1.16E+00
CPCT02100101T	1.17E+01	1.22E+01	0.00E+00	0.00E+00	3.59E+00	4.07E+00
CPCT02100095T	8.98E-01	9.89E-01	8.83E-01	1.47E+00	1.75E+00	1.37E+00
CPCT02030368T	1.61E+00	2.28E+00	1.87E+00	2.68E+00	2.54E+00	2.71E+00
CPCT02030369T	1.23E+00	1.64E+00	1.65E+00	2.19E+00	2.43E+00	2.08E+00
CPCT02100108T	1.06E+00	1.60E+00	1.35E+00	1.69E+00	1.61E+00	1.92E+00
CPCT02030375T	1.18E+00	1.26E+00	1.41E+00	2.43E+00	2.00E+00	2.15E+00
CPCT02030377T	7.10E-01	6.53E-01	8.86E-01	1.66E+00	1.55E+00	1.27E+00
CPCT02030374T	9.44E-01	1.42E+00	1.31E+00	1.73E+00	2.00E+00	1.55E+00
DRUP01050003T	4.00E+01	4.14E+01	2.17E+00	0.00E+00	4.71E+00	8.02E+00
CPCT02330058T	1.48E+00	1.80E+00	1.40E+00	3.41E+00	3.07E+00	2.09E+00
CPCT02030417T	1.08E+00	1.77E+00	1.43E+00	2.11E+00	2.14E+00	2.04E+00
CPCT02100129T	8.21E-01	1.19E+00	1.18E+00	1.59E+00	1.93E+00	1.63E+00
CPCT02100134T	9.75E-01	1.52E+00	1.03E+00	2.39E+00	2.40E+00	1.89E+00
CPCT02030410T	8.35E-01	1.46E+00	1.96E+00	2.03E+00	2.08E+00	2.04E+00
CPCT02030421T	1.25E+00	1.82E+00	1.81E+00	2.18E+00	2.61E+00	2.53E+00
CPCT02030430T	2.38E+01	2.35E+01	3.15E+00	3.61E+00	5.35E+00	4.66E+00
CPCT02030416T	1.25E+00	1.64E+00	1.26E+00	1.52E+00	1.75E+00	1.58E+00
