hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33
G[Del(C):R6]A	0.000522297555278524	0.000108636217897878	0.000398056991176017	0.000387058968534136	0.000166831515038854	0.00067032085133366	0.000256668817944499	0.000208051634459836	0.000279246960536982	0.000205762329734757	0.000156682330762916	0.000196485819312461	0.00216622152920293	8.61286864292036e-05	0.000127007159632556	0.00335278599881922	0.000341496013926626	0.000240923249627004	0.000460622996490756	0.000232062012096894	0.000391487597122957	0.000758311555783677	0.000199112786082209	0.00530298694192084	0.00029363832082832	0.000224883980877906	9.32706223128732e-05	0.00153106031285457	0.00135174201455487	0.000558535314434612	0.000208345742108918	0.000342194227346902	0.000253392679503607
G[Del(C):R6]G	0.000190074994616064	4.17299414210326e-05	0.00014250551270004	0.000366229578068728	9.2166337618896e-05	0.000303458100990291	5.70786783139631e-05	5.42320663834827e-05	0.000469340967131419	0.000107222840097232	0.000100654177171622	7.58471844591383e-05	0.000534456837926102	9.00193533981047e-06	0.000207793630273568	0.000816473427867809	5.67532347141637e-05	0.000193377946356937	9.43259388437672e-05	0.00033635685551618	0.000139540945306929	0.000337679246914764	3.11044338365002e-05	0.000979078502594921	0.00025130517011171	0.000173439820303798	4.12921647036686e-05	0.000740166994215511	0.000430886520719163	0.00017414512991212	1.15807914294011e-05	0.000355595762252628	0.000259656318772236
G[Del(C):R6]T	0.000452158327062441	3.75022453124518e-05	0.000179188156070647	7.17329307847542e-05	0.000112933495633503	0.00063937605182007	0.000103770995367736	8.51060225608773e-05	0.000248161307644185	7.04831230671712e-05	9.17341434895751e-05	6.03562689875531e-05	0.00103502571768979	7.2498637440112e-05	6.60695392552997e-05	0.00167235408036229	0.000296864178646985	0.000162834305613561	0.000242259049526327	0.000116468407166443	0.000482871398736887	0.000800903047270888	0.000157577442166443	0.00213396519909495	0.000230319596655362	0.000238242742628596	3.9834783893205e-05	0.000856268864195617	0.000361969450816272	0.000167990672856988	0.000195659911015775	0.000966008999679932	0.000402891772130046
G[Del(C):R7]A	0.000539756832828903	0.000136513530608361	0.000183012148307032	0.00011302911658711	0.000208371868032607	0.000138055686839621	0.000106721515827637	1.44662236936212e-05	0.000714184143287047	9.50075508582102e-05	8.15989168131621e-05	6.43295882156545e-05	0.000451063094658254	0.000293325774420095	2.833312152245e-05	0.000879909590560378	0.000335277333884981	2.98674809433751e-05	1.96891864511289e-05	0.000115740940043882	0.000187545841220744	0.000455272978511428	6.65236974724784e-05	0.00264066086812748	0.000451493273676526	0.000205742168072563	7.16644706696321e-05	0.00114087501916796	0.000308567798107198	0.000231902342275668	0.000148051068322417	0.000259180035717758	0.000273840096950783
G[Del(C):R7]G	0.00019455706676792	3.79686821201728e-05	3.95203803702674e-05	6.17190731354657e-05	4.98411792350563e-05	7.76328881279602e-05	0.000189045005968916	9.84789398378335e-06	0.000240608192545233	1.86256551181337e-05	0.000131085712370954	2.7008511715069e-05	0.000131896359795505	0.000132816690056017	2.31343644661008e-05	0.000150790207789818	6.69884448211972e-05	3.51265016100492e-05	3.97865057219953e-05	5.97950349411207e-05	5.53245006823277e-05	0.000101530610867871	3.04915823417205e-05	0.000456565621774442	0.000304711378359828	0.000158598666926579	2.85343965525277e-05	0.000445472245304909	9.07219438944788e-05	4.03940420801633e-05	1.62976680851396e-05	0.000118699309164999	0.000162026371163696
G[Del(C):R7]T	0.00027007200772065	8.32566107702178e-05	7.98158595035999e-05	6.95403633673428e-05	0.000109087949222077	4.4068802336657e-05	0.000143609637093128	3.13326363577814e-05	0.000178349567509939	1.68722752704637e-05	6.79990973443017e-05	2.990407708383e-05	0.000197679848678825	0.000159746208487823	3.39287302624901e-05	0.000338610659387338	6.97794305519739e-05	8.78106193601229e-05	1.47013737804414e-05	0.000121519239023716	0.000445851765659656	0.0003809781616222	2.60612877678638e-05	0.00104798045671052	0.000381796894252247	7.35938494123498e-05	2.09220749362888e-05	0.000389062801032535	0.000313639940686044	0.000190281409514959	8.36229521513531e-05	0.000234479782858728	0.000267731754523525
G[Del(C):R8]A	0.00060896474239105	0.000396185253718875	0.000190689746187691	8.30498646769486e-05	0.000177444498698645	0.000205653951380491	8.7311589752861e-05	0.000104985892818134	0.000703007279325591	3.13662716091663e-05	5.32616503913542e-05	8.21443462944269e-05	8.85453449659411e-05	0.000123560462757455	1.16173108667797e-05	0.000113362501615665	8.76551436201044e-05	8.53163409867861e-05	3.80358307320684e-05	0.000694418014929522	0.000123109896522572	0.00028617576072929	7.51071711616828e-05	0.00181586733262577	0.000557432622175086	0.000167027614663466	9.47936115031596e-05	0.000774423780087148	0.000207189015699691	0.000958094935360598	0.000398158277855197	0.000406659690336037	0.00025054557074514
G[Del(C):R8]G	7.95844035743607e-05	4.7794708878933e-05	3.01863629569115e-05	9.23045387760222e-05	3.88056080575269e-05	3.62729792311484e-05	4.35433310920845e-05	1.11059591348667e-05	3.51459980037946e-05	2.40094010733814e-05	0.000132326760535413	1.89633357631551e-05	1.56517666453246e-05	1.19517220613303e-05	1.30752186310754e-05	8.83048374248382e-05	4.27408586695954e-05	0.000139454202306862	1.56615599405608e-05	2.73905184311024e-05	1.8738188207393e-06	0.000213672570039109	6.15373956004592e-05	0.000395457155563099	0.000214796021769844	0.000143748894993393	1.46122983541317e-05	0.000197606782726182	5.7939885542778e-05	6.88592394456663e-05	4.61158571246259e-05	0.000160379024281635	5.12997232662052e-05
G[Del(C):R8]T	0.000256139443673152	0.000142149611786169	0.00011970383239356	6.26553050882493e-05	8.22234570229491e-05	2.89031347886993e-05	7.57476665154007e-05	2.38442501755448e-05	0.000264402688088174	2.42257122947976e-05	4.33849754158701e-05	6.28669222636927e-05	1.94001563893633e-05	1.54609510921039e-05	5.54339141323866e-06	0.000105317785384896	3.65700514535214e-05	5.9299214460083e-05	9.59971353372189e-06	6.29673441021611e-05	5.89081791769916e-05	0.000154379739048337	5.50589335672373e-05	0.000861853853659893	0.000122367932893864	8.06610653062632e-05	5.62543744168552e-05	0.00023249802096751	0.000133082343074022	0.000426924617409477	0.0001798877883988	0.000159123611175713	0.00021798499967103
G[Del(C):R(9,)]A	0.000794313104136503	0.000647367826928867	0.000370929822008213	0.000304887263933929	0.000253262736345577	0.000218090046912727	0.000487629737890846	0.000102147364251704	0.00104695780388944	4.74534172611564e-05	0.000153424579331212	8.01581998964997e-05	1.43509301867284e-05	0.000160153075621826	1.08152527271099e-05	8.20993588113724e-05	9.41849970279592e-05	7.94450200567779e-05	1.38099257794357e-05	0.000802115378624583	2.70883933273124e-05	0.000661763664988692	0.000222898529604238	0.000900149771574443	0.00069504730351618	0.000368727679986949	7.67154411375893e-05	0.000319038489662693	0.000211075878644322	0.00183242791023737	0.000618164825236421	0.000340624960964499	0.000103272399511685
G[Del(C):R(9,)]G	0.000175948723685469	0.000167634484808179	5.31959808883666e-05	2.46267246037026e-05	0.000112275466498738	2.9613099227132e-05	4.99206892161758e-05	2.4415820599885e-05	0.000127093167936703	2.34508832106771e-05	6.83869248956951e-05	4.03418666034795e-05	4.43998072694501e-06	5.04260954204637e-05	8.56364159543275e-06	2.34327445162176e-05	7.60603452668606e-05	3.05549100733761e-05	9.86822196775976e-06	0.000156930312692166	2.40434377436111e-05	0.000146544257946068	3.95333623661515e-05	0.000385111885553317	9.15337265368965e-05	0.000110084815381654	2.96654850206726e-05	8.59380667322276e-05	9.92431434269405e-05	0.000436086290208775	0.000109484092959951	0.000105643012863402	3.50970861498357e-05
G[Del(C):R(9,)]T	0.000139384122385982	0.000113851598484131	7.48993900239255e-05	7.41181268641603e-05	5.53589648238211e-05	4.30004092496952e-05	5.5477723266214e-05	1.37848141130021e-05	0.000359406031760543	1.39354784759983e-05	0.000140574559795045	4.71101608401368e-05	5.3346535350813e-06	2.20216836278979e-05	7.8409537925011e-06	3.84798124382886e-05	7.88800546929798e-05	2.97698134167083e-05	6.92107339576011e-06	0.00025983928520075	5.25489065541076e-05	8.71745331270108e-05	2.22935833608268e-05	0.00026612976864185	0.000112199884872143	0.000234071361539994	3.56472197037158e-05	5.57509540976318e-05	0.000275668279611566	0.000359905713984631	0.000126397322086522	0.000170265402490777	4.09466005081416e-05
T[Del(C):R1]A	0.000283646745688154	0.000430462732805807	0.00727697546708253	0.00486725604805133	0.000472712434307488	0.00627958307221174	0.00319635306144812	0.00201062609626979	0.000900829039518378	0.0110867935968935	0.0016215845578859	0.0031397084373013	0.0195413032653951	0.000408494602538744	0.00678801019578814	0.0151792475390553	0.0245459296005589	0.00117166848365831	0.00688215900543187	0.00197743980801203	0.000855515405343785	0.151218433843576	0.000783938315548463	0.000230024929798364	0.00738034190513978	0.000919479262022011	0.000521374048440553	7.47677715666582e-05	0.00577200215097287	0.00535113037839202	0.000684863940365363	0.00315146351979796	0.000158609840653535
T[Del(C):R1]G	4.30872991840194e-05	9.14521051240889e-05	0.0015663709532269	0.00165785857945823	0.000147235528144839	0.00161907321255993	0.000472837442490982	0.00020584671510046	0.00224851433937072	0.00101422723653354	0.000287328505242291	0.000693673176838854	0.00234696435365758	0.000438221332516819	0.00191389243754941	0.00626145066671779	0.000602240145680455	0.000298295408657084	0.0011439404439701	0.000453856608476633	0.000229378846393749	0.00453403689545813	5.56327046768426e-05	8.57820886753261e-05	0.00108820472890893	0.00109634064904518	6.61244990773957e-05	4.78920486824816e-05	0.000590600281880853	0.000600989732711997	6.52415902405884e-05	0.00301405855535471	2.74357753088686e-05
T[Del(C):R1]T	0.00153830772481222	0.0012412921592965	0.00981950670379122	0.0122585523655777	0.00217476214254069	0.0514406071080992	0.00655982730643441	0.00874411928530745	0.00155646562588233	0.0102440782688667	0.000289086656808607	0.00520692861268931	0.0211120070939052	0.00352110446524728	0.0159455695775672	0.00853915941463457	0.0658399517993413	0.0123623535860473	0.0103233587999263	0.00222108604340236	0.000940001211423868	0.149601748793261	0.00574611693162821	0.000881872872072739	0.0176415739648568	0.00800757791704636	0.000465725020674863	0.000686108155909833	0.00547038585774742	0.0135063660823618	0.00252380784693933	0.00466188241286131	0.000257482162993042
T[Del(C):R2]A	0.000152690028485894	0.000489973535725837	0.00452570511207647	0.00435514991736372	0.000459684664832045	0.0048088565844194	0.00123593729686229	0.00116155212873706	0.00286555581736777	0.00778663171907475	0.000873801328459324	0.00221767461415193	0.0324698238671163	0.00332166328199831	0.00495749420828909	0.0328292341519772	0.0265547930435729	0.00186569017170928	0.0060649589566063	0.000883522633016972	8.65938522534147e-05	0.022213573546167	0.000995357870198306	0.000173620952100371	0.00572416385505943	0.00128007964373096	0.00064828952270495	8.04792997305467e-05	0.00288748000548048	0.00299521355272521	0.000588491812828567	0.00213950640044125	4.93843955559635e-05
T[Del(C):R2]G	3.06045317603714e-05	7.12842487242559e-05	0.00112011942824744	0.000668903028776937	0.000109281132087329	0.00113047844317399	0.000596084519100757	6.57194114776512e-05	0.000597569285314208	0.000888590474524318	0.000105747645679922	0.000216011639946967	0.00516077932742792	1.35791905973412e-05	0.00193317107460449	0.00599780842368491	0.0023635005475598	0.000346182548270485	0.00100273937674574	0.000482338327591577	9.23207110242992e-05	0.00218355404181682	7.24443758263936e-05	1.89560956410696e-05	0.000393157425392746	0.0006800213030019	6.34275572774802e-05	2.72064248082176e-06	0.000396321203818689	0.000541552213546831	3.22564896688904e-05	0.000807136471125404	1.98779956954821e-05
T[Del(C):R2]T	0.00041433047025445	0.000765392310659348	0.00602688279160065	0.0080166596031436	0.000954250910771183	0.0234572898386877	0.00294297877083329	0.00385213548789293	0.00220598986476737	0.0090026029324415	0.000311528944449236	0.0033522979521368	0.0231403071315718	0.000979024041194077	0.0141094830456449	0.0175961694291665	0.0315835461328303	0.00609047559051853	0.00862867748479987	0.00269011816856229	0.00089978437498375	0.0301176747007978	0.00201251193703704	0.000256521253766296	0.00535161935214841	0.00312291651796067	0.000390818621263587	8.993635497245e-05	0.00112489444203906	0.0100906957598365	0.00120431683932552	0.000661602706821306	0.000137127110930553
T[Del(C):R3]A	0.000116260421004699	0.000276065615704997	0.00256605329535061	0.00229282355404357	0.000604113004466189	0.00427294509771244	0.00278597932788626	0.00157271161859495	0.00373438235187152	0.00558181836383591	0.000288595408576842	0.00142416242551277	0.0563755369393741	0.0011429660670013	0.00243123664718101	0.0390782154111201	0.0109370640281616	0.00106035755480482	0.00573040389199753	0.00094187194215756	0.00052103874584182	0.0062560049754613	0.00055849067900217	0.000374056721273576	0.00539858402212099	0.0014870197910831	0.000209673009794467	8.14619360643161e-05	0.00430779738770135	0.00100256305464627	0.000340542855475027	0.00119687946985913	5.95822214726561e-05
T[Del(C):R3]G	3.30475962561407e-05	2.18894982512108e-05	0.000410891828417901	0.00041271823942162	6.17641841998379e-05	0.000720029390597751	0.000164117738944459	0.000248730769393572	0.00130891555298604	0.000703407467923343	0.000261654321340051	0.000132201394115674	0.00717580782871857	2.32422850299061e-05	0.000315039664751394	0.00581933613107872	0.000863223641562138	0.000361869455630507	0.000835535952769152	0.000163597226574875	6.71295592529853e-05	0.00129170097445011	9.70223853387761e-05	1.33229886772862e-05	0.00025591539502627	0.000485931422598326	5.82217510331413e-05	3.25457312029762e-06	0.000240035143220809	0.000390364608706022	1.71387226838465e-05	0.000183290313464726	1.33555283579021e-05
T[Del(C):R3]T	0.00016248332146463	0.000280113996807341	0.00234315188661414	0.00235606665982835	0.000417908870221266	0.00428976505133053	0.000409738643956145	0.000832354007076941	0.00159724371549171	0.00520828779757991	0.000960700555141528	0.00105724163731648	0.0239374917613807	0.000387591803529354	0.00320126258989774	0.0181815983730852	0.0080167259226927	0.000545585829734097	0.00615344429999287	0.00121426233733363	0.000223593430784716	0.00529207163345998	0.000797632437789787	0.000218539991690323	0.00250915483663966	0.000892580748845299	0.000171608777378079	0.000181657334865386	0.000549499909699845	0.00201125389481114	0.000301314856660388	0.000782938383508743	0.000194742239079177
T[Del(C):R4]A	0.0003487211630265	0.000225540527318144	0.00118493416534495	0.00131692567714853	0.000275430470133262	0.0028179577633057	0.000596256522535639	0.000592564958627851	0.00243948153846214	0.00254098044988451	0.000126638623114977	0.000328714927098804	0.0149921168170013	0.00109971100481764	0.00158570444990942	0.0168833635385248	0.00203852544573766	0.00064982337579091	0.00258181170051278	0.000725151198746569	0.000276751328455564	0.00369933132127303	0.000370805352821172	0.00103287697645885	0.00204141398046979	0.00220541952381134	0.000603098470683013	0.000549197559356865	0.000615768787266833	0.000687958945463989	0.00031593284021002	0.00201330599796837	0.000112176085083619
T[Del(C):R4]G	0.000104997683329245	4.05077680890508e-05	0.00014049373227265	0.000328443199798896	7.5715609249767e-05	0.000298314649883898	0.000640739257002849	0.000130017016099025	6.7454120392376e-05	0.000156188146900668	0.000124570209507546	0.000293319437493574	0.00185017112667747	4.87731976885776e-05	0.000418150086946549	0.0025656955608948	0.000195876453105417	8.39903164901176e-05	0.000489686349391015	0.000110303353513855	5.07922014096645e-05	0.000198970470070965	3.89578148754018e-05	0.000132048008745038	0.000764679799916239	0.000803981993492335	8.04936090369843e-05	0.00016226392511722	0.000407842976118847	7.8767715267905e-05	2.13473295875016e-05	0.00112654495059981	3.64429921083839e-05
