C.PH.Other.10	C.H.All.2	C.H.All.4	C.H.Lung.2	C.H.Skin.3	C.H.All.7	C.PH.Other.3	C.H.All.9	C.H.MSI.7	C.H.All.11	C.P.Kidney.2	C.H.Ovary.4	C.H.Breast.13	C.H.Colon.7	C.H.Pancreas.3	C.PH.Breast.5	C.H.All.19	C.H.All.20	C.PH.MSI.7	C.H.All.22	C.PH.Lung.6	C.PH.Ovary.3	C.H.All.28	C.PH.Other.4	C.H.All.31	C.PH.Colon.15	C.H.Prostate.3	C.PH.Bladder.1	C.H.Bladder.9	C.PH.Lung.5	C.H.MSI.13	C.H.Bone.SoftTissue.5	C.H.Lung.11	C.PH.All.9	C.H.Prostate.7	C.PH.Ovary.8	C.P.All.2	C.PH.CNS.4	C.PH.CNS.1	C.PH.Colon.3	C.H.Colon.15	C.PH.All.6	C.P.All.6	C.H.Prostate.4	C.PH.Thymus.3	C.P.All.8	C.PH.Uterus.2	C.PH.All.32	C.PH.MSI.8	C.P.Kidney.3	C.P.All.20	C.P.All.21	C.PH.MSI.4	C.P.Lymphoid.1	C.P.Prostate.4	C.P.Biliary.1	C.P.Breast.1	C.P.Biliary.4	C.PH.Esophagus.8	C.P.Pancreas.1	C.P.Colon.3	C.PH.Esophagus.9	C.P.Head.3	C.P.Lymphoid.3	C.PH.Bone.SoftTissue.4	C.PH.MSI.18
A[Ins(T):R(8,)]G	0.00703732363017574	0.000671836506759888	0.0523502760664525	0.0410869121220179	0.000812369604397072	0.00579219060036126	0.000346767025034239	0.00208336950334856	0.00373386599932088	0.00119566102590075	0.000810133135935739	0.0075181603074763	0.0103133651167552	0.00566306503350873	0.0043590003245863	0.0106920850948644	0.00120684327871905	0.00602971371059217	0.00359647550320998	0.000698110341339343	0.00520061286536776	0.038980315163934	0.0216655855889857	0.00685378991529766	0.015900106845461	0.0312694609770636	0.0464306883469258	0.00139820749773685	0.0185366818941325	0.0164948998809162	0.0062539479930879	0.0399338035962346	0.00475207926087995	0.000483824382412028	0.0220796652875748	0.00641651986995075	0.0214497261333121	0.00713690000427955	0.0189430280962352	0.00760783895979289	0.0353178953459879	0.0167346300687897	0.00652446812947808	0.0062438116244193	0.0105526465523974	0.00940816187464305	0.0124095754140529	0.00984428528172909	0.00131375065765702	0.00338736041213571	0.00274085518371117	0.0141709779489788	0.00104997684539678	0.0248590053810608	0.00160989814564489	0.0332408676654169	0.00200271220138255	0.00262678779360267	0.00513733112037724	0.036798044545508	0.00296976811870575	0.0020466060475092	0.0192347790184111	0.00564420661873023	0.00698019441883352	0.00811573944630238
C[Ins(T):R(8,)]A	0.00511475018628362	0.000350538925371002	0.0313623282700144	0.0218501720459753	0.000563114053025264	0.00426297328953106	0.00130858267128053	0.00107461986358244	0.00251814196338427	0.00194530286609763	0.000369459138025398	0.00245494300149087	0.00133408535226504	0.00382036625028964	0.00250838368373257	0.00452650255370159	0.00107072145952052	0.00206998448738595	0.000492632678565405	0.000466398788837497	0.00294445868581905	0.030880914354648	0.0121203412312716	0.00250560063500379	0.0115627569123632	0.0194366032913702	0.0256949831887237	0.000817302160130434	0.0095885524332732	0.00918995951079834	0.00529019154024348	0.0209532016470252	0.00428776719135677	0.000703692832673426	0.0129280358992405	0.00666799588333165	0.0138088066795369	0.00387425126996107	0.011664337700211	0.0110038201496998	0.0223051914042682	0.0119700525554415	0.00564807047057924	0.00402190711288801	0.00675872174103839	0.0130905051958932	0.0102869113344275	0.00825992933003464	1.29209315320298e-05	0.000763937685777895	0.00129970433680546	0.0158884975403199	0.000386420355646241	0.0175292445148243	7.65454859335455e-05	0.0188932472411451	0.00110590843095771	0.00629214164987112	0.0042079445874584	0.0224321332510065	0.00248922466455419	0.00323679333581502	0.0105608311320078	0.00125856646492143	0.003925662595054	0.0117517039179609
C[Ins(T):R(8,)]C	0.00537479634299133	0.000584408442528318	0.0412267020278014	0.0267113586900523	0.000743146291284268	0.00277811046851374	0.001293816961076	0.00110040386319007	0.00335918309503646	0.000720837262690519	0.000614365948198326	0.00542925203297322	0.00555636921366772	0.00275982589568695	0.0010916512069888	0.0066773296154537	0.000411988593707934	0.00250145631251636	0.00103780336668595	0.000325636160131182	0.00363357255401514	0.0319390212900462	0.0118129423933701	0.00492397114490501	0.00928661245064807	0.0207363829200996	0.0316217389053013	0.000663984035835484	0.0105720465246291	0.0114060391832371	0.00394693733818933	0.0250434038645397	0.00326513771638847	0.00201300730038956	0.0138716790416397	0.00735898641339478	0.0143696409689451	0.00422364387037067	0.0147718109876787	0.0156335607373731	0.0252663647434558	0.0118964923355436	0.00580329458946601	0.00454593061603072	0.00536897027486361	0.0254313541608808	0.0204213635398159	0.00620215237239044	0.000546817500992521	0.0023983360450415	0.00214910680618141	0.017053759395335	0.000995749062416005	0.0208267399471564	0.00154434589439329	0.0247845201893005	0.000771291123249707	0.00185306866820194	0.00161038934967514	0.026145180788058	0.00162775353951775	0.00140185550937494	0.0123775575371358	0.00147377805100835	0.00599516386766521	0.0100092986303584
C[Ins(T):R(8,)]G	0.00663389478520045	0.000381603110990753	0.0394303503130442	0.0302368508986675	0.00147108691921359	0.00282484690041025	0.000367893348865346	0.0027360127093718	0.00226689100845657	0.00116520599790573	0.000547179534882521	0.00491533438801168	0.00404108141494465	0.0063219629629968	0.0016914170377818	0.00360639530389232	0.000583993659814113	0.00221374445352349	0.002145220051617	0.000212122225751852	0.00532174461398751	0.043086266453943	0.0185501432237801	0.00409534011549789	0.0102660418517433	0.0229072646249989	0.0325273269656843	0.000919738392298259	0.0146116016051766	0.0119055895639536	0.00401409664264779	0.0254489797549729	0.00562346205556049	0.000576199133265172	0.0159886475450034	0.00872970189179699	0.0168267997403603	0.00459232197246965	0.0154287887532895	0.00455917196682896	0.0330790521083795	0.0130996526145314	0.00470345557297135	0.00706433110110305	0.00303489812084181	0.00549350579774046	0.0130265175370749	0.00811734312863027	0.00132694748096554	0.00280493538729735	0.0034502981499122	0.0295360722845952	0.00118373215574478	0.0164044588210397	0.000128661561462768	0.0235009855644743	0.000803156314782334	0.00233866233379043	0.00518673527141374	0.0309007139194028	0.00200390848036222	0.00231638958525903	0.0156598373665476	0.00214264199633881	0.00759524660753827	0.0057536175925729
G[Ins(T):R(8,)]A	0.00544418955073536	0.00022921301760879	0.0291097988813568	0.0208489383619133	0.000703529437206862	0.00478765112242043	0.000841645481658603	0.000810861078716268	0.00279551713047804	0.00132934751548171	0.000374097884967625	0.0035908549010031	0.00173583885613588	0.00336775595738644	0.000834515499878992	0.00480026093985668	0.000838030008645462	0.0030342311720027	0.0022116989482029	0.000708730005363569	0.00571148541640891	0.0297516259848614	0.0034148236721957	0.00201483465293391	0.0086346425358368	0.0201766725912577	0.0238076858593991	0.00172342124068577	0.0143224194147694	0.00933501623124932	0.00648983653588766	0.0193524986272635	0.0063080723439159	0.000485948268204147	0.0137636741194225	0.00993519755099322	0.012072488460497	0.00514645475433134	0.0155901121504533	0.0112095467867142	0.0239318079563285	0.0103664097555257	0.00416439882619809	0.00372479486305623	0.00280023577801165	0.012126181545001	0.0068160709305889	0.00498119479890643	0.0007481265339008	0.00185532766329825	0.00184853046038237	0.00703606223050648	0.000778093544971532	0.0120235081884458	4.8044507128502e-05	0.0177749305991614	0.000700253654271042	0.00336273306315506	0.00409326479584265	0.0198056153320168	0.000973597044704288	0.0010634493835388	0.00790980382115152	0.00121010400405445	0.00604034186932288	0.0158511589743022
G[Ins(T):R(8,)]C	0.00438902324059305	0.000293406063176412	0.0319065394471192	0.0252279150266044	0.000480867370835305	0.0043142007840346	0.000845166535630454	0.00141420095591685	0.00380963470567905	0.00171362539640929	0.000316887446191406	0.0061898745888697	0.00281316405686481	0.00165596285346397	0.00136586329888261	0.00431797551678944	0.000364466422828843	0.00325899106756605	0.00170683838049025	0.000362336260748119	0.00558872668514253	0.0271360911773469	0.00288888911231419	0.00270259730416047	0.0113468715195415	0.0194454532702187	0.0275888682490944	0.000696342229436682	0.0129897095431531	0.00949226626887669	0.00555207195990058	0.0227990340825401	0.00297893099455931	0.0007801721434912	0.0139791871559896	0.00696926524516807	0.011621817965754	0.00366998709009328	0.0161074793305377	0.0116806359554297	0.0243048453649607	0.00980430597685842	0.00396332075534258	0.00625679535008219	0.0021002465628103	0.0154647517340035	0.00947489544793975	0.00336284337339972	0.000176156899285431	0.000625999045215165	0.00400690091781484	0.0170207707349128	0.000566865960362473	0.0107364941815231	5.04874481689343e-05	0.0133536299704595	0.000675892328344286	0.00192093876692131	0.00192289592166281	0.0199595050954178	0.00150622839940821	0.00046079714888859	0.0107860929067069	0.00283740724437574	0.00410229058980748	0.0153613281300658
G[Ins(T):R(8,)]G	0.0053515139757828	0.000237241419203176	0.0320344057867324	0.0286480961597859	0.000773024950466144	0.0011535944880643	0.000176393445751121	0.00139668352266207	0.00289786290641795	0.000627520551120355	0.000450352944131466	0.00323076502403629	0.0015683456331754	0.00365539985085648	0.00126050267972124	0.00433758649321743	0.00124070196663599	0.00242687221908468	0.00177530362568576	0.000894011894355128	0.00539619765235984	0.0389277256449514	0.005075715783118	0.00267346543672558	0.0117211568039866	0.0234597967613696	0.0283575513236995	0.00108291012002012	0.0206479427442548	0.0115026404702645	0.00808622546318465	0.0239043793673504	0.00641417360452079	0.000676154294140215	0.0143656242613215	0.00506679339879778	0.0129286493243595	0.00468649591091583	0.020521475241321	0.00453391036445456	0.0307016770064229	0.0106217254623937	0.00369274630480111	0.00365488733143573	0.00321591538767632	0.004663448211279	0.00719821222229472	0.00241035845161018	0.000352405762496357	0.00209908332184172	0.0027055488165786	0.0154080948997984	0.000699432126544265	0.0132211531712072	0.000105046464738589	0.0181615282979817	0.00081031909558794	0.00160142722525785	0.000912126606489944	0.0237412090020531	0.00144511352476829	0.000940781489039559	0.00945613480659871	0.00154486239993667	0.00586004930174987	0.0118647307209905
Del(2,4):R1	0.00302099663725153	0.00763298207149831	0.000484701392996216	0.0117901929979594	0.0165489546519437	0.00902459093922243	0.0680043302148911	0.00172694102932048	0.00987515032389636	0.0979471407692111	0.0450964033486026	0.0395819062086486	0.0156762877683221	0.105595745375495	0.016726892608461	0.0125336551919319	0.017301729979703	0.0157740182441151	0.029178112544945	0.0687933443445472	0.0207613391791618	0.000387188097560847	0.000953776820348813	0.0326923143144265	0.0147548204081286	0.00922811899613235	0.00658998063081569	0.0428215190003027	0.0086295424539402	0.0102247775279955	0.0224166587769242	0.0113051358976791	0.0803771337877845	0.0210864077068588	0.0227388813088034	0.0098601808003017	0.00441591510046055	0.0302229842809253	0.00185548136523319	0.000665295164092464	0.0040046032999957	0.00353194130783236	0.0188829446854383	0.0040853940517243	0.00778690353555451	0.000450113535015832	0.000356821353496055	0.0130616018044627	0.000187192570344816	0.0294176408656695	0.0115036865212568	0.0198230069779876	0.000611496319954613	0.00386170567740796	0.0163444970310123	0.0114359114148224	0.0158119304588963	0.0240699308928843	0.0300215975815926	0.00768067676550038	0.000991823821543822	0.00720139864380059	0.0211413662632931	0.0379978942817834	0.030361482513972	0.00567946716824976
Del(5,):R1	0.000139018936564221	0.00679054968519518	0.0012372791836068	0.0138444167739057	0.0377968628876801	0.00447942571817075	0.0522558484138561	0.000151512162883717	0.00849209547287216	0.0121287992286011	0.0529222432631204	0.0389617323257318	0.00381665828677299	0.00623465043760002	0.0671666635131226	0.00247436298623225	0.222053859122968	0.0137318220036524	0.0044250562241441	0.121784801433233	0.140287181597535	0.000570222877489418	0.000215519480447498	0.04028496781693	0.0248944710524378	0.00924528864654871	0.00897087708788302	0.189141890293404	0.000451296765095533	0.00971175423351333	0.00334875636089203	0.0112446249916684	0.0193432884380866	0.0128160604116932	0.0263357037803518	0.0013972196544305	0.00153794215174033	0.0100033741074803	0.000847658083184132	0.00031601707926992	0.000358741076355887	0.00105930072178534	0.0480864956140334	0.000401239885011648	0.00574178960717301	0.000236843205679249	4.41614928759551e-05	0.0119114660436258	0.00114504283633668	0.0348949069931949	0.0217727152113474	0.0269722937156208	0.000328597050147183	0.00571427766289087	0.00272428641692209	0.0103435949383318	0.0951198334540642	0.0448665575585731	0.030656692815434	0.0100736611952285	0.000414310192142401	0.00489528098921738	0.0209476485591861	0.0272574773045149	0.0361808020756494	0.013331543117881
Del(2,8):U(1,2):R(2,4)	0.00697311914617242	0.0312073909519213	0.00193739165957529	0.0167570565971675	0.00853987129551088	0.014279438490417	0.0175526812144501	0.00246783885607966	0.0100219610373367	0.353094016406201	0.0309224463655153	0.0492716934960591	0.0185574223645888	0.0320444721572876	0.0103029096427285	0.013951881243012	0.00965810828020305	0.0210052825361438	0.19456355702334	0.0327589730893784	0.0168984116247431	0.00172695752046947	0.00051095647158725	0.0360609415972722	0.0210297815625315	0.0191356354514603	0.0113286762305635	0.0212873159951635	0.00691198274185047	0.0205388667701904	0.0397555837240175	0.0121395927530799	0.205461376664809	0.017995022815886	0.0276915293874486	0.0251382699861744	0.0168793860025961	0.0494865750223791	0.0131386423794391	0.00119411262939519	0.00201849836871043	0.014258012862232	0.0192419533062306	0.00570117196570473	0.00352569943138079	0.000350217515708265	0.00247881434802854	0.0309005306441586	0.00170560894419068	0.0519358003680769	0.0138441349482898	0.0231171764249027	0.00937561991162168	0.00885658975257175	0.00783288328930611	0.0150139262526629	0.0107055302361312	0.0355173132629474	0.055805431027557	0.0122182963159497	0.00153773639438246	0.0214756583622306	0.0390740378568078	0.0378286400481539	0.036020984756812	0.00499663772638718
Del(2,):U(1,2):R(5,)	0.0225570113409925	0.00854735014303194	0.000630683485356974	0.00827326003885923	0.00354289140306711	0.00158765359040623	0.00239948469943034	0.0135885054161008	0.0021046548392952	0.0429307832387477	0.00646823949751608	0.0177936489856049	0.00585823375701636	0.00562117882235087	0.00671140169513379	0.0054946341024686	0.000995221898787981	0.0113815216904335	0.0352477378541753	0.00828784170858132	0.00823614128542217	0.00332656656926985	0.00544470266393679	0.0227201380451795	0.0135032115661471	0.00710775828880812	0.0036865601233856	0.00378329058746323	0.0478571697706884	0.0116201074371586	0.226225803749069	0.011757307242935	0.0386119059710437	0.0126200128429626	0.0133981860536376	0.0121056125023596	0.00358394972320691	0.0225118329903221	0.0167844462361999	0.00131124540712922	0.0095719501762515	0.00398408655524142	0.00449121573240492	0.0208934390062708	0.00746084932148741	0.000231658626504192	0.0076371486589189	0.00168316019854342	0.000160477049988555	0.0113708582913242	0.146007843559637	0.00412147330338518	0.00237946343156032	0.00064553370873905	0.0390084753767829	0.00152045941329457	0.00430624807795435	0.00759377344359123	0.0125595835270192	0.0024947280722529	0.000654980754597601	0.00254520999245664	0.00823807421628845	0.0079750050303336	0.0281325060964915	0.00994589756797559
Del(3,):U(3,):R2	0.00292205095629309	0.00125355994082926	0.00325006423128058	0.0141906284913292	0.0045227931579621	0.00813579076164497	0.0150749382509357	0.00066180836865572	0.00418564787862199	0.0321200554551364	0.0123248466355772	0.0426984842847444	0.0110937443505049	0.0087727901498537	0.0168246037271921	0.00957859735030585	0.00575836794088669	0.0043999131504184	0.165833630328897	0.0121767775881815	0.0175841063517427	0.000972458911391814	0.000230368669530962	0.0464865332801169	0.011377688750597	0.0159068545931675	0.0098879356619927	0.0110685643852111	0.00821303392523239	0.0206909034836493	0.0116574248834078	0.00975618601317004	0.0064680814263362	0.0187252910694365	0.0244018616118452	0.0237683125167513	0.0148559046983913	0.0843940098949127	0.00243425349394873	0.000611644749344362	0.00014789932961197	0.0142386470698786	0.0132190421352254	0.00256353748292493	0.00176526699814427	0.000186628698965066	0.000904010102453582	0.0299432983382008	0.00133867288146613	0.114195505922223	0.0194562196526251	0.0229851936598888	0.00442318090296642	0.0109902152200706	0.00604627907506995	0.0142853369590495	0.0134523517259114	0.033529425710864	0.0513792853037688	0.0114327490326452	0.000950225291470225	0.020289028872016	0.0316432797866992	0.0463004460322749	0.027784007428928	0.0024657249533959
Del(3,):U(3,):R(3,)	0.00320390790846703	0.000482974937544877	0.000712238738647779	0.00936407586370729	0.00105730749827303	0.002959284970787	0.00157822725609262	0.00113104963226441	0.00153914914148565	0.00863986736642555	0.00311752105029251	0.0249951410080235	0.00289929146860894	0.00410193366801271	0.00489136055747039	0.00683080132130626	0.00219079727000221	0.00299109564218323	0.0836808577789521	0.00225881390094609	0.00651181222023693	0.00085767647274494	0.000770533702284122	0.0232977401590137	0.00979673184236409	0.00881468440853251	0.00444155151542098	0.0018463716172037	0.0122398120905849	0.0104008458909468	0.0282384850059701	0.00773530102221406	0.00204802101147837	0.0100535373569786	0.0128284157640764	0.010112467099143	0.00709127689380427	0.0444973049162172	0.00325771204561862	0.000204813491694581	0.00109502955795852	0.00729047523829202	0.00437449953835116	0.00485154496326139	0.00184550218113255	0.000149117218796622	0.000880201933276556	0.00787409419004351	0.000372407916291492	0.0403272656019702	0.225929180893287	0.00155476990859329	0.000889723283156256	0.00273515363595062	0.00749046438680551	0.00629038924517599	0.00227771182159775	0.00857835053180061	0.0207004794017809	0.00434924301038315	0.00034722608132381	0.0021363539269854	0.0112728788834749	0.0245299759981768	0.0131434760835297	0.00245990358312257
Ins(2,4):R0	0.00180016065295231	0.0092176797437058	0.00310041425811661	0.0221942001622264	0.0374391308848311	0.0091035308083642	0.040554307032726	0.00236942698086492	0.0341396752089633	0.00399509009050251	0.00596190831802326	0.0277198554477256	0.120081809529595	0.00480210475175835	0.0131122336727994	0.0327374976455532	0.00683923051716155	0.00372012242511801	0.00361526380978347	0.00327580060513147	0.0406645812823476	0.0027373157663322	0.00854792538395917	0.0494063075922225	0.0547188498465189	0.0255843876214653	0.0105577577792123	0.00407095483891815	0.00677224767049048	0.0133581876120826	0.0181512255891935	0.0235718632692159	0.00390165003651636	0.00258457707097067	0.0242275891688675	0.00905755384438368	0.00250799738674698	0.00323089050361518	0.00937380298928392	0.00325018440531924	0.0137122817648635	0.0045270944892898	0.00402867076703136	0.0101654795120572	0.0171231921516417	0.00894764687860311	0.00028954470742133	0.000169853469705705	0.000366982044687295	0.0130121986862374	0.0094253331121578	9.60692787742325e-05	0.000191475619108247	0.000844528599736663	0.131975410984114	0.00397599620700231	0.00433650623533188	0.00317011710878047	0.00269444010894058	0.00319798564949438	0.00193920408730751	0.00136112771955248	0.00518340650409047	0.00453397293660028	0.0631941895769615	0.161097085066992
Ins(5,):R0	0.00249190607671058	0.00619104023326764	0.00337994561427374	0.0258285299037836	0.0443237554361654	0.0132761476957711	0.00696288422933556	0.00235096939774532	0.0162063234235772	0.00176925882966917	0.00354820979152831	0.0520306512902718	0.0219376878117835	0.00907396336766244	0.00837030835608703	0.0124739908295459	0.00977371426293244	0.0074008656004644	0.00501031835209166	0.00588114200259166	0.273135137831074	0.000463199181651633	0.00919994915183933	0.0760240247366669	0.0806949110687551	0.0295563909105588	0.0161358918107397	0.00244736073249554	0.00477253108117714	0.0186892965827634	0.00773229729094623	0.0512037173856796	0.00373078319493183	0.000166659341602785	0.0358245659795975	0.0141068346219399	0.000873289676419137	0.000494491270852384	0.011200308958253	0.000764734187650413	0.0133010557516524	0.00254712034902444	0.0020168728884621	0.00991661079566604	0.0156436293450652	0.0017290087008706	5.94224649878313e-05	6.5125578983845e-05	0.000731848919088207	0.00839833353492691	0.00811743014257483	0.000812595357407106	2.55244645438315e-05	0.000597056143707923	5.6187643929943e-05	0.0013578552037027	0.00610525394170058	0.00202283604635608	0.00129642428205935	0.00132152382194618	0.000313949916167462	0.000870608420851244	0.00277495928119952	0.00335034716931024	0.124806288142049	0.257773272844109
Ins(2,4):R1	0.000164753923343248	0.00421496763445499	0.00128638645627617	0.0118607377174731	0.0148457279388445	0.0111078668663525	0.253063941658634	0.000300035064733149	0.00306575979327512	0.00460563630046584	0.0170190357698719	0.0152925983893046	0.0338596890277183	0.0093163011541289	0.00196054446174256	0.0167659930992137	0.00564956392671205	0.00348344250947583	0.0032736665190755	0.0079984357419541	0.0132461576760748	0.0011676348940447	0.00183985577518864	0.0188005189585694	0.0269274280995214	0.00916852827912297	0.00344249439685888	0.0092765713892851	0.000538421594527074	0.00328003947002362	0.00204438099350816	0.0102250059394143	0.0073571795122847	0.00530469324411889	0.0101831040985497	0.00235450658032822	0.0043758222309957	0.00447308357559955	0.000313353956212242	0.0004189210515071	0.00146029406477377	0.00478364001780866	0.00764717811437196	0.000933153401618214	0.00228479678092355	0.000858467788233812	5.71986732095056e-05	0.00959224262558995	0.000594822670100845	0.0173439504904999	0.00513017389239837	0.0028191102381756	0.000138858330588782	0.00397775369849975	0.00313103610015407	0.0101640355943641	0.00285152796413908	0.00853492595280098	0.0155923436698723	0.00464463289487039	0.000562583891698433	0.00980476548365496	0.0160672771937589	0.00699332136579786	0.025531476196999	0.0138139387466198
Ins(5,):R1	2.09842308187671e-05	0.00210918441133077	0.000969439879373547	0.0107004514581801	0.017031248726995	0.00366153815998185	0.00479016676393105	2.77837658946846e-05	0.0143931955456152	0.00228884955649865	0.00980293930034636	0.00999166346170934	0.00355257259596339	0.005840076197924	0.00557902814761925	0.0109105712543681	0.00969473356004394	0.000366669139779516	0.0025183437927344	0.0036902350058736	0.0144157269527357	0.000569630351021288	0.000264140262758979	0.0169689384871518	0.0185502408408435	0.00902362371913659	0.00482004531662773	0.0219819995197467	0.000251906236886466	0.00472420043612532	0.00099014338443389	0.0111549753953663	0.00116235169158173	0.00874987820646046	0.010878226954555	0.00177395011704966	0.00538859707334578	0.00726127029323051	0.000140203310538151	0.000776479988407808	0.000187337405548503	0.00549421612592191	0.0136028765698081	0.000188264022111909	0.00245819031078815	0.000601152762914734	3.89799556883244e-05	0.0122257249964125	0.00137228569623451	0.0179137072807913	0.00652428307427429	0.00212193300725838	0.00010925144985232	0.00439320275517973	0.00999977199216956	0.0129039234043379	0.00959042563421242	0.0095902599222092	0.020366573068612	0.00639666965969412	0.000804902973721907	0.0185062259390061	0.0160646441032725	0.0127104949603823	0.0143653682857051	0.00443055269530308
Ins(2,):R(2,4)	0.00366417700829369	0.00524536569969407	0.00228688549644293	0.0142136010655164	0.011456127456198	0.00771015764825968	0.0849458246092595	0.00168077499617934	0.00489618116379771	0.003021986891809	0.0196142510864194	0.0122794505196766	0.0155108875565826	0.00693652846408763	0.00229446765405368	0.0100022305904156	0.00100284834837966	0.00915243680853945	0.00438554793253274	0.00659411537571346	0.0129649539596533	0.0126069844269846	0.029984457075364	0.0191556251543912	0.0317948817268979	0.0134888139510727	0.00725469500688987	0.00651332152490888	0.00831686128749482	0.00817834759690708	0.00638776256665697	0.0151101081014552	0.00195049166600314	0.00486462045202918	0.0121409721910153	0.00515297117825073	0.00616947333530955	0.0030527469106865	0.00527981045553431	0.00488644074767638	0.0142378546368307	0.0066547945696477	0.00526263710977533	0.00394614076414969	0.00736722611260074	0.00440534177044722	0.000988071186145124	0.00855734424384994	0.00115699814665101	0.0112054260519459	0.00320285215966154	0.00344505108644202	0.00250048928132602	0.0064462500964727	4.47872524079256e-05	0.010099344706411	0.00421198404594213	0.00709884380062234	0.0111214558858763	0.00772031360457849	0.00901136632971104	0.0103997483792292	0.0158227708852364	0.00851288976203641	0.0245654087063848	0.0165694641924344
Ins(2,):R(5,)	0.0176308421179185	0.00127144269176362	0.0202967050024833	0.0439590794230161	0.00833963523603488	0.00689078006462639	0.00483446389454466	0.00936963483968932	0.00687935700134122	0.0045364860391164	0.00277510773298329	0.0119034737629964	0.011467817780978	0.00719779287976002	0.00521864668323173	0.00659183660300727	0.00191555801717093	0.00715819482941745	0.00476559655871117	0.0021496344749993	0.0113937677331301	0.0655587271373243	0.207695143673252	0.015732973504996	0.0912474424740232	0.0385571059411514	0.02610518192558	0.00519283107403686	0.0693323928966501	0.023888937323225	0.0205947889556319	0.0384248808384796	0.0059346225747671	0.00360951020030084	0.0197058138731968	0.0190015077059977	0.0187932232410209	0.00543962710511887	0.0222521437075281	0.00992173669131976	0.10799045524784	0.0226571349455233	0.00202607439269286	0.0246822804876519	0.0092985418208459	0.005959068086591	0.0064006970372254	0.00841979713902053	0.00147717055326141	0.00854984248246567	0.0190588873832386	0.0042067994719452	0.00812260840402078	0.0140364196181681	0.00486715286622129	0.0163834058689802	0.00377000373802704	0.00321434015952974	0.00746274635949619	0.0209366369263315	0.00864617936180064	0.00549407086718491	0.0183057045269205	0.00828626095459236	0.026460346065921	0.0338484439102617
Del(2,5):M1	0.0031814871433284	0.008437577625659	0.000765846311231859	0.0151789045848338	0.0101373107068557	0.00564142520891783	0.0588204560060208	0.00110998715877348	0.00515504578402624	0.249016451979601	0.0375696663097082	0.041397045865269	0.0157578628806605	0.0392012082558137	0.0148185447378895	0.0120952369023123	0.01916117748186	0.0114796922065743	0.0628536281395402	0.0669072922505736	0.0223947636860149	0.00111901418442404	0.000566898729071827	0.0318825713256581	0.0188875108029309	0.0113797678330078	0.00706922504051318	0.0463114609099483	0.00689954913161979	0.0125678096930127	0.0248822907180528	0.00756671393511797	0.219503888030216	0.0194509128229781	0.0236733362759627	0.0113196617439821	0.00677315365260076	0.0404779029131401	0.00565690619576885	0.000632371897219765	0.00240731005573906	0.00552873824675325	0.0166857598933361	0.00600182256376366	0.00364442518882695	0.000293760517245921	0.000445103401595242	0.0158919179059244	0.000564198682911052	0.0468643099514591	0.0149842271768802	0.0221778854876133	0.00192295379515735	0.00547651501401137	0.01463606693007	0.0129300955285975	0.0170385829091485	0.0326447190122634	0.0349026665618248	0.00778486327933716	0.000327284312352767	0.0117114822326747	0.0227120842612989	0.0350982540715261	0.0268978982681472	0.00664636218825193
Del(3,5):M2	0.00127317870819795	0.00103454960038069	0.000841809191828646	0.0117001943770923	0.00415879820519108	0.00220490187731244	0.0263471382122723	0.000549431891719564	0.00550538760221876	0.0249552330363807	0.0167003058198926	0.0351654682171514	0.00815766820968686	0.00622042391129629	0.0258117542988561	0.00876950449424837	0.00930446088075892	0.00805186046357321	0.0945493190951865	0.0288164855535758	0.0156040024004353	0.00104074479190756	0.000376179456781087	0.027554586023753	0.0100938895489483	0.00976729031890817	0.0056331588720449	0.0233059777337971	0.00685061076017964	0.00976675212046594	0.0100204951670503	0.00750363153601542	0.00350429414850595	0.0131481840521131	0.0159260479068613	0.0127895457074448	0.00866840941282388	0.0494643070732631	0.000935599398720672	0.000470538779755653	0.000635374034927065	0.00745793532571421	0.00976482310208388	0.00198937969391213	0.0027058687899084	0.000373192792582156	0.000428490024884449	0.018289902105441	0.000756587215046328	0.0525801938467365	0.015384714312311	0.0125534367786103	0.00185779899452336	0.00436191900217734	0.00144377815489549	0.012085537242864	0.019729715745962	0.0188492154892218	0.0403209204995178	0.00668678984228511	0.000271540420822376	0.0125442700138948	0.0204904804324531	0.027910764030281	0.0229514844776091	0.0018348843826872
Del(4,5):M(3,4)	0.000685198203593129	0.000491929846768129	0.00103092106759023	0.00804516518627589	0.00115432573151537	0.00115912437122763	0.00707129861695272	0.000216501970113908	0.00201207380138053	0.026024508105519	0.00694787525688715	0.0200294472480996	0.00386186732914658	0.00223507924084996	0.0144738222508534	0.00134744578961283	0.0012665402862436	0.00212068741350617	0.0400600773870484	0.00976488641469182	0.0074309252748591	0.000379552331943255	0.000230678027636867	0.0190513193580061	0.00245859734160273	0.00526340640669007	0.00389162515604806	0.00669019325812329	0.00230892490264108	0.00582970584555179	0.00304433263335992	0.00718022587054886	0.0186570590102067	0.00929357468942977	0.0100268109291318	0.00454687765384825	0.00359643960429622	0.0497449620698881	0.000485087512203067	0.000489270767651499	0.000353122025164882	0.00314978350592315	0.00574385970144727	0.000834320711711915	0.00155040777695549	0.000142487094960607	0.000119317175041014	0.00828344197735856	0.000792131272250097	0.0570104676484666	0.00600379046103143	0.00286776359071641	0.000540447296859017	0.00528293147715582	0.00156388942271675	0.00688392212358897	0.0120873697111817	0.0120611614619207	0.0177651646000208	0.00322241436261425	0.000235791476313619	0.00565307813907502	0.00952282798442207	0.0237716872738656	0.0157960307598944	0.00267875252300205
