Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02100130T	165	0	17	0	11	0	8	0	11	20	42	12	69	7	0	148	5	25
CPCT02380023T	319	68	389	67	0	0	36	0	0	239	54	75	148	0	282	1536	72	63
WIDE01010596T	1	58	486	223	0	191	24	0	105	26	52	66	48	91	17	42	29	26
WIDE01010479T	483	67	385	113	0	65	23	0	58	13	42	89	29	37	17	39	4	30
WIDE01010436T	454	29	239	250	0	0	53	47	176	40	265	129	5	105	55	198	0	72
WIDE01010443T	776	187	1424	841	0	193	134	0	83	77	30	10	52	219	0	33	24	47
WIDE01010506T	300	96	262	114	5	46	49	27	92	4	13	98	27	17	19	29	14	42
WIDE01010471T	382	0	209	56	26	0	71	15	73	11	60	51	75	0	49	23	0	53
WIDE01010488T	952	179	1013	639	0	19	310	0	118	62	44	101	33	298	37	78	36	45
WIDE01010384T	315	41	273	38	0	81	233	0	120	9	85	87	16	23	18	39	41	45
WIDE01010454T	451	13	287	121	20	141	142	0	95	52	136	70	38	84	3	107	103	74
WIDE01010494T	0	0	146	14	0	189	37	0	19	24	98	32	9	38	25	34	18	22
WIDE01010470T	11330	0	5400	0	0	0	639	9075	1241	424	946	0	0	0	0	0	0	0
WIDE01010455T	1418	175	447	398	0	0	17	0	188	9	13	235	59	153	53	31	29	71
CPCT02080048T	8120	4653	3199	1621	1079	6893	47	0	2789	1	0	0	0	0	114	0	736	189
WIDE01010482T	358	138	379	139	9	8	152	0	164	0	36	45	84	147	57	15	63	12
WIDE01010499T	630	51	572	365	0	0	40	0	101	26	90	42	41	114	63	8	15	188
WIDE01010496T	613	180	777	151	17	218	341	2	198	41	163	279	6	74	49	95	49	88
WIDE01010508T	1147	167	391	124	0	92	209	0	281	0	94	155	80	106	86	118	47	73
WIDE01010535T	121	58	190	173	0	200	65	16	45	26	71	84	38	49	14	31	6	43
WIDE01010544T	387	28	281	94	31	0	116	0	73	39	30	53	35	122	0	17	8	29
WIDE01010541T	37	35	126	139	13	116	105	17	109	7	35	62	18	90	20	40	18	23
WIDE01010524T	36	24	304	226	22	323	6	41	72	27	359	65	59	55	124	47	18	51
WIDE01010562T	755	164	564	127	0	99	813	0	73	49	61	120	170	50	39	36	66	25
WIDE01010543T	489	94	203	185	0	0	65	0	122	6	8	133	49	67	3	18	11	49
WIDE01010569T	0	0	0	0	11	33	2	0	21	19	19	25	34	8	0	27	20	25
WIDE01010500T	350	15	476	192	44	6	23	0	44	53	179	85	79	143	0	59	9	21
WIDE01010575T	0	0	343	102	0	127	147	23	89	0	30	40	66	0	112	10	55	145
WIDE01010597T	393	38	140	104	0	187	123	0	143	30	117	71	11	170	27	59	13	21
WIDE01010678T	262	30	233	87	0	0	31	0	28	7	9	62	23	51	11	1	26	4
WIDE01010683T	241	3	178	80	27	0	12	0	40	18	29	33	14	88	13	14	14	25
WIDE01010402TII	393	96	492	205	0	0	155	0	188	0	56	117	90	83	53	78	66	41
WIDE01010697T	138	0	79	46	0	13	15	11	11	12	7	38	13	51	1	15	9	15
WIDE01010669T	733	78	775	264	0	155	35	0	58	39	125	106	42	54	165	47	53	53
WIDE01010714T	414	35	741	441	10	239	467	3	176	10	43	73	75	44	82	82	65	22
WIDE01010709T	179	17	419	166	21	390	573	0	137	14	101	67	132	117	48	14	43	53
WIDE01010715T	562	80	562	127	0	0	206	0	151	23	63	147	40	137	27	72	10	45
WIDE01010718T	168	32	297	49	0	65	44	0	91	10	96	24	16	25	27	15	31	22
