Samples	ID83A	ID83B	ID83C	ID83D	ID83E
WIDE01010569T	8.09E-01	2.82E-01	3.57E+00	3.22E+00	2.48E-01
WIDE01010500T	2.57E+00	1.40E+01	1.22E+01	3.97E+00	8.80E-01
WIDE01010575T	7.07E-01	1.03E+01	6.48E+00	5.65E+00	1.73E+00
WIDE01010597T	3.33E+00	9.44E+00	6.70E+00	5.97E+00	1.63E+00
WIDE01010678T	2.02E+00	1.02E+01	1.07E+01	1.73E+00	8.03E-01
WIDE01010683T	1.74E+00	8.08E+00	7.23E+00	2.50E+00	5.88E-01
WIDE01010402TII	2.98E+00	2.19E+01	1.90E+01	6.42E+00	1.69E+00
WIDE01010697T	1.45E+00	4.75E+00	3.72E+00	1.75E+00	4.98E-01
WIDE01010669T	4.66E+00	2.28E+01	1.88E+01	7.54E+00	1.03E+00
WIDE01010714T	4.15E+00	2.62E+01	2.68E+01	4.48E+00	3.28E+00
WIDE01010709T	3.39E+00	8.40E+00	1.06E+01	3.44E+00	3.89E+00
WIDE01010715T	3.72E+00	2.33E+01	2.08E+01	6.27E+00	2.03E+00
WIDE01010718T	2.16E+00	6.59E+00	5.96E+00	2.79E+00	1.10E+00
