MutationType	SP135192	SP135335	SP135278	SP135287	SP135345	SP85122	SP84384	SP135184	SP135226	SP135436	SP135262	SP135431	SP135425	SP135222	SP135230	SP135205	SP135180	SP135213	SP135217	SP135405	SP135238	SP135270	SP135411	SP135188	SP135194	SP135186	SP135420	SP135258	SP135234	SP135293	SP135393	SP135299	SP135415	SP135310	SP135323	SP135390	SP135209	SP135240	SP135182	SP85251	SP84408	SP84491	SP84743	SP83967	SP105253	SP84998	SP84062	SP84982	SP84790	SP105673	SP85339	SP84719	SP105425	SP84056	SP105261	SP85379	SP105086	SP84392	SP105018	SP84858	SP84086	SP105213	SP105577	SP85431	SP84962	SP105006	SP84439	SP105159	SP85230	SP84922	SP85130	SP104984	SP85222	SP105375	SP85287	CPCT02060042T	CPCT02130027T	CPCT02290024T	CPCT02230080T	CPCT02070282T	CPCT02060201T	CPCT02010752T	CPCT02130046T	CPCT02190033T	WIDE01010213T	CPCT02440010T	WIDE01010272T	DRUP01070085T	CPCT02380045T	CPCT02150013T	CPCT02010769T	CPCT02450014T	CPCT02130122T	CPCT02230107T	DRUP01090017T	CPCT02020781T	CPCT02310016T	CPCT02300050T	CPCT02020808T	CPCT02050414T	CPCT02230042T	CPCT02040170T	CPCT02330059T	CPCT02330063T	CPCT02020512T	CPCT02110031T	CPCT02030347T	CPCT02050179T	CPCT02010591T	CPCT02170007T	CPCT02210025T	CPCT02030376T	CPCT02050110T	CPCT02030318T	CPCT02100056T	CPCT02030326T	CPCT02120007T	WIDE01010573T	WIDE01010693T
Del(6,):U(4,):R(2,9)	0	0	0	9	0	19	19	0	1	2	0	7	2	1	0	0	0	0	0	0	0	1	0	0	2	2	3	1	1	1	0	1	0	0	1	0	0	1	5	0	0	2	5	0	7	3	0	8	0	7	4	0	3	1	2	4	3	25	8	2	4	1	7	4	2	4	17	2	5	11	3	1	1	4	6	0	3	7	5	6	5	5	2	6	11	10	2	48	1	0	10	42	11	5	15	19	11	13	9	9	2	4	7	11	1	10	38	13	1	10	4	8	12	10	3	7	7	13	3
Ins(2,4):M	0	0	0	17	0	50	21	0	0	0	1	7	4	1	0	0	0	1	0	2	0	2	1	1	2	0	1	0	4	0	8	1	0	0	1	0	1	0	4	1	1	25	63	0	14	1	0	18	8	0	5	2	5	5	2	9	4	34	3	5	2	0	3	3	2	9	26	0	2	9	6	3	1	27	1	6	12	25	17	17	13	9	23	35	28	36	11	339	23	22	17	1403	19	26	62	23	27	34	16	27	5	13	41	22	9	17	249	40	27	14	47	15	26	22	6	16	66	28	14
Ins(5,):M	0	0	0	1	1	14	10	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	11	5	1	3	1	3	3	4	1	2	0	2	5	1	6	3	6	6	1	2	0	1	2	0	1	2	0	1	8	2	2	0	10	3	6	27	29	19	16	37	14	26	36	39	43	14	474	25	28	22	1786	24	29	73	41	33	35	22	23	12	27	45	42	9	18	300	51	27	34	52	19	27	33	19	21	51	24	19
Ins2:U1:R0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	6	3	0	0	12	0	1	0	63	2	1	2	3	1	1	1	2	0	1	1	3	0	1	14	2	2	1	0	0	1	0	0	2	1	0	1
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0
Ins4:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U2:R0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	1	0	0	1	1	2	2	3	1	2	0	0	0	0	1	0	7	0	1	2	3	0	1	0	1	1	2	2	3	3	7	0	3	7	3	3	1	35	3	1	2	360	1	2	6	9	5	1	2	5	3	0	8	2	0	3	25	4	2	6	8	4	4	5	3	2	7	3	3
Ins3:U3:R0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	1	0	1	0	0	2	0	1	0	1	1	0	2	2	1	3	2	1	1	20	0	4	0	136	0	3	1	3	3	1	1	1	0	1	3	1	1	1	10	0	1	1	3	1	5	4	1	1	2	4	1
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ins4:U4:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	2	0	2	3	2	1	7	3	2	2	69	2	1	2	1	2	2	1	1	2	0	1	4	1	1	9	2	1	2	0	1	2	1	0	1	1	1	0
Ins(5,):R0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	0	0	0	3	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	8	25	31	25	14	26	40	21	30	15	49	2	32	27	26	19	180	17	7	14	28	16	24	10	16	26	7	47	18	4	13	17	13	10	49	60	20	12	10	8	11	7	5	3
Ins2:U1:R1	0	1	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	0	0	3	1	2	1	2	1	0	0	0	1	1	2	1	0	3	0	0	0	0	1	0	1	1	0	2	2	1	3	1	4	4	2	15	2	1	0	55	1	1	4	2	1	4	1	3	0	0	3	1	2	2	9	3	1	2	2	1	3	1	1	0	2	5	0
Ins2:U1:R2	0	0	0	0	0	9	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	2	0	0	1	0	1	0	2	0	3	0	1	0	1	0	2	0	1	0	0	1	0	4	0	0	1	0	2	0	2	1	0	1	1	0	1	0	0	1	2	2	2	0	5	1	0	1	49	2	1	3	2	1	1	0	0	1	2	4	3	1	1	5	2	0	1	1	0	0	0	0	0	0	1	1
Ins2:U1:R3	0	0	0	1	1	2	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	1	3	0	0	1	0	1	3	8	0	1	1	0	0	0	1	2	1	0	1	1	1	0	0	1	1	0	3	1	5	1	1	2	38	0	2	5	1	1	0	3	1	1	0	2	1	0	1	3	3	0	1	1	0	5	1	1	2	1	2	0
Ins2:U1:R4	0	0	0	0	0	6	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	3	2	2	2	0	0	0	0	0	0	3	2	0	1	0	3	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	2	5	0	1	1	102	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	1	1	2	2	0	1	1	1	0	0
Ins2:U1:R(5,9)	0	0	0	96	0	246	110	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	4	0	0	4	3	1	2	0	1	35	1	2	1	0	0	2	0	2	2	156	2	1	0	0	0	0	1	1	145	1	1	1	1	0	0	1	0	0	0	2	1	0	1	0	2	6	4	6	1	285	2	0	2	7627	4	2	9	1	0	3	0	2	0	0	2	5	0	0	267	5	0	6	1	0	2	1	0	2	0	2	1
Ins2:U2:R1	0	0	0	3	1	15	16	0	2	3	0	3	3	0	1	0	0	1	0	4	0	3	0	0	0	0	1	1	1	0	1	4	0	0	1	0	0	3	7	0	0	3	1	0	1	2	1	5	5	1	1	0	3	4	1	1	3	16	2	14	1	4	1	1	2	6	9	1	2	2	1	5	1	5	3	1	1	5	5	3	2	3	3	10	4	11	2	22	5	3	4	245	5	1	12	6	2	5	1	6	2	5	7	5	1	5	16	7	2	6	7	4	2	5	0	2	1	4	1
Ins2:U2:R2	0	0	0	13	1	24	10	0	0	6	1	2	1	1	0	0	0	2	0	2	0	2	0	0	0	1	2	0	2	0	0	2	0	0	0	0	0	1	6	1	2	0	2	0	2	1	3	9	3	1	3	0	0	0	1	1	3	17	2	4	0	0	2	1	0	1	12	0	1	0	0	0	0	3	1	0	0	1	6	4	6	0	0	4	2	2	3	30	4	2	1	160	1	2	2	3	0	2	1	1	0	0	4	5	2	3	48	2	3	0	1	2	2	3	0	1	2	3	1
Ins2:U2:R3	0	0	0	14	1	34	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	3	1	0	2	0	9	0	1	0	0	1	0	0	0	0	24	2	1	2	0	0	0	0	1	16	0	0	2	0	0	0	1	0	1	3	0	2	0	1	1	2	2	0	5	2	32	3	1	1	333	2	3	5	1	3	4	2	1	0	0	1	1	2	0	67	2	0	2	0	0	1	2	0	1	2	1	0
Ins2:U2:R4	0	0	0	150	1	212	185	0	0	3	0	4	0	2	0	0	0	0	0	6	0	4	0	1	1	2	2	0	5	0	3	2	0	0	0	0	0	2	6	1	0	7	2	0	6	2	0	55	2	1	3	4	4	1	0	4	5	220	3	2	2	2	4	2	4	4	154	0	1	5	5	2	0	8	1	1	1	6	5	6	2	3	2	10	6	8	2	220	6	0	2	3593	6	5	9	3	1	6	4	14	0	1	9	4	3	1	285	15	2	2	7	3	1	3	1	3	9	7	1
Ins2:U2:R(5,9)	0	0	1	602	0	1278	807	0	2	24	2	19	7	11	4	2	0	3	0	17	0	6	2	0	5	1	5	1	16	0	6	9	1	0	1	0	1	3	37	2	2	42	18	4	37	16	0	362	7	8	34	11	21	11	6	24	21	1047	11	17	7	12	9	3	6	16	597	6	3	18	15	10	4	26	18	3	17	44	29	38	35	7	24	80	30	50	22	1732	65	17	24	21850	39	41	67	38	14	37	48	66	5	14	76	42	28	17	2284	78	22	16	31	9	41	60	5	25	39	26	18
Ins3:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
Ins3:U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0
Ins3:U1:R4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	7	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ins3:U1:R(5,9)	0	0	0	5	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	3	0	0	1	0	0	0	0	1	0	8	4	2	0	0	0	0	0	0	5	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	12	0	0	0	1109	2	0	2	2	0	2	1	0	0	0	2	0	0	0	8	2	0	0	0	0	2	1	1	0	0	0	0
Ins3:U3:R1	0	0	0	1	1	8	4	1	2	1	1	1	2	4	1	0	1	0	0	2	0	2	0	1	1	1	2	0	1	0	3	4	2	0	2	0	0	2	6	0	0	2	8	3	8	2	0	7	2	2	3	2	3	1	1	1	6	4	3	11	2	4	2	1	1	8	5	2	2	5	2	3	0	4	1	0	3	4	2	4	2	3	1	7	8	7	3	7	3	1	0	38	3	4	10	2	1	3	4	2	0	5	6	5	1	2	3	2	1	2	2	2	10	1	0	3	2	3	2
Ins3:U3:R2	0	1	0	1	2	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	2	2	0	0	0	1	1	0	0	0	2	1	1	1	1	1	1	1	0	0	0	0	0	0	3	0	1	1	0	1	1	0	2	0	0	1	0	0	0	1	0	2	2	0	1	0	4	0	1	0	12	1	1	1	0	1	0	1	0	0	1	0	0	1	2	1	2	2	0	1	0	1	0	0	1	1	1	2
Ins3:U3:R3	0	0	0	2	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	2	1	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	92	0	0	0	1	1	0	0	0	0	0	0	0	0	0	11	1	0	0	1	0	0	2	0	0	0	0	0
Ins3:U3:R4	0	0	0	18	0	30	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	20	0	0	1	1	1	0	0	1	10	0	0	0	0	1	0	1	0	0	0	2	0	0	0	1	1	0	1	1	0	19	0	1	0	340	2	4	1	1	0	3	0	0	1	0	0	0	0	0	26	2	1	2	0	0	0	3	0	0	1	0	0
Ins3:U3:R(5,9)	0	0	0	74	0	145	84	0	0	1	0	3	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	4	0	2	10	4	0	3	1	0	38	3	0	0	0	2	1	2	3	1	122	1	3	0	0	3	1	1	2	62	1	0	4	2	1	1	5	2	0	0	2	1	1	1	0	1	7	3	3	2	129	2	0	1	1087	6	1	6	3	4	1	4	4	0	1	7	1	0	2	171	8	1	0	4	0	2	4	1	2	7	4	2
Ins4:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Ins4:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
Ins4:U1:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ins4:U1:R(5,9)	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	193	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	1	0	0	1	1	1	0	0	1	1	0	1	3	0	0	0	12	1	2	1	0	0	0	0	0	0	1	0	0	0	0	5	1	0	0	1	0	3	0	0	0	2	0	1
Ins4:U2:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	16	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
Ins4:U2:R4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9	0	0	0	134	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R(5,9)	0	0	0	4	0	17	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	4	0	69	0	0	0	3711	2	0	4	0	0	1	1	1	0	0	0	1	1	1	113	1	0	2	1	0	0	2	0	0	1	2	0
Ins4:U4:R1	0	0	0	5	1	8	2	0	1	6	1	3	3	1	1	0	0	0	0	5	0	1	0	1	4	0	2	0	1	0	4	1	0	0	0	0	1	3	7	0	0	8	5	3	9	4	3	10	0	2	1	1	3	2	0	5	4	4	5	17	1	5	5	3	6	10	3	3	0	10	0	4	1	6	4	0	2	9	4	3	4	1	4	8	6	5	2	17	5	3	5	25	0	5	11	4	0	3	8	3	0	2	7	12	2	4	7	6	8	4	3	3	10	4	1	4	6	4	2
Ins4:U4:R2	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	1	1	0	3	4	3	1	0	3	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	8	0	0	1	15	0	0	2	0	1	2	1	1	0	0	0	0	0	0	3	2	1	1	0	1	0	2	0	1	0	0	2
Ins4:U4:R3	0	0	0	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	0	0	5	0	0	0	1	1	0	0	1	0	6	1	1	0	1	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	3	0	1	0	7	0	0	0	67	1	0	2	2	0	0	0	3	0	0	1	1	0	2	6	0	1	0	0	0	0	0	1	0	0	0	0
Ins4:U4:R4	0	0	0	9	0	25	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	3	1	0	5	3	0	1	0	0	2	0	0	0	0	0	1	1	0	1	11	1	0	0	0	0	0	1	3	8	0	1	0	0	1	0	4	0	0	1	0	2	1	1	0	0	3	2	1	2	16	1	0	6	148	1	1	2	2	0	1	1	2	0	0	1	2	2	0	18	1	2	1	1	0	0	2	0	0	3	1	0
Ins4:U4:R(5,9)	0	0	0	15	1	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	1	0	1	2	0	0	0	0	0	1	7	0	0	5	0	1	4	1	0	14	0	0	5	0	0	1	0	4	0	24	0	2	3	1	1	0	0	2	9	1	0	2	3	0	0	3	1	0	2	2	5	4	2	0	3	5	7	6	1	46	1	1	2	214	5	5	7	4	3	4	3	5	0	1	5	4	3	0	37	9	2	2	3	2	2	5	0	6	6	2	1
Ins(5,):U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Ins(5,):U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Ins(5,):U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ins(5,):U1:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ins(5,):U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	38	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	1	0	1	0	0	1	1	0	0	0	0	0
Ins(5,):U2:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
