Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP77972	2.83E+00	4.53E+00	3.38E+00	4.53E-01	5.26E+00	1.51E+00	1.07E+00	1.19E+00	7.88E-01	1.75E+00	1.56E-01	1.28E+00	4.39E-01	1.52E+00	5.80E-02	5.01E-01
SP77866	8.57E-02	1.04E+00	2.88E-01	0.00E+00	1.30E+00	5.57E-01	3.65E-01	7.59E-01	2.79E-01	8.82E-01	2.00E-02	4.97E-01	2.77E-01	4.87E-01	0.00E+00	4.55E-02
SP125704	2.03E+00	4.27E+00	2.32E+00	5.95E-01	5.06E+00	1.44E+00	5.69E-01	1.50E+00	7.86E-01	1.72E+00	2.54E-01	1.14E+00	1.32E-01	1.83E+00	2.36E-01	6.17E-01
SP117290	3.28E+00	1.85E+01	4.98E+00	6.65E-01	2.10E+01	4.06E+00	2.28E+00	1.51E+00	1.14E+00	1.65E+00	4.42E-01	9.37E-01	6.59E-01	1.99E+00	4.48E-01	1.10E+00
SP125738	1.39E+00	3.10E+00	1.68E+00	5.03E-01	3.48E+00	1.50E+00	5.92E-01	1.40E+00	7.92E-01	1.17E+00	0.00E+00	7.43E-01	2.71E-01	1.08E+00	9.82E-01	5.48E-01
SP135427	3.08E-01	1.24E+00	3.44E-01	3.51E-01	1.49E+00	8.47E-01	4.36E-01	1.15E+00	7.11E-01	1.20E+00	0.00E+00	9.25E-01	3.95E-01	7.73E-01	9.46E-02	1.65E-01
SP135403	0.00E+00	1.71E-01	0.00E+00	1.11E-01	1.64E-01	1.38E-01	6.00E-02	2.00E-01	9.89E-02	1.68E-01	0.00E+00	0.00E+00	8.70E-02	2.07E-01	0.00E+00	0.00E+00
SP102557	8.23E-02	4.89E-01	1.53E-01	2.03E-01	6.56E-01	5.21E-01	4.86E-02	6.24E-01	3.91E-01	6.74E-01	3.63E-01	3.93E-01	1.75E-01	5.50E-01	9.00E-02	5.55E-01
SP106801	1.83E-01	1.60E-01	2.61E-01	3.28E-01	2.23E-01	3.05E-01	3.12E-01	4.27E-01	6.33E-01	7.14E-01	1.34E-01	5.82E-01	3.30E-02	3.62E-01	1.02E-01	3.61E-01
SP106758	3.62E-01	1.71E+00	3.40E-01	4.14E-01	1.84E+00	7.89E-01	3.58E-01	7.59E-01	4.01E-01	7.71E-01	0.00E+00	6.62E-01	2.48E-01	8.93E-01	1.00E-02	4.00E-01
SP106808	3.71E-01	1.38E+00	3.28E-01	4.50E-01	1.43E+00	8.42E-01	7.96E-02	1.11E+00	6.52E-01	1.52E+00	1.89E-01	1.15E+00	2.06E-01	5.59E-01	9.24E-02	6.99E-01
SP102617	7.32E-01	2.22E-01	7.12E-01	3.41E-01	2.80E-01	1.84E+00	2.00E-01	2.06E+00	5.48E-01	1.40E+00	2.68E-01	5.54E-01	4.01E-01	9.86E-01	1.20E-01	3.74E-01
SP102605	1.20E-01	3.69E-01	1.55E-01	1.23E-01	4.13E-01	4.13E-01	1.21E-01	6.81E-01	2.76E-01	6.87E-01	0.00E+00	4.29E-01	1.97E-01	4.75E-01	0.00E+00	1.09E-01
SP117086	0.00E+00	9.13E-02	0.00E+00	0.00E+00	6.67E-02	2.53E-01	1.00E-02	3.10E-01	3.23E-01	2.30E-01	0.00E+00	3.26E-02	0.00E+00	2.35E-01	4.22E-02	1.00E-02
SP117700	5.10E-01	2.48E-01	5.26E-01	3.73E-01	6.26E-01	7.44E-01	5.06E-02	9.14E-01	7.35E-01	1.22E+00	1.41E-02	1.00E+00	3.10E-01	9.74E-01	1.25E-01	2.71E-01
SP135339	2.98E-01	2.39E+00	5.78E-01	4.80E-01	2.90E+00	1.52E+00	3.98E-01	1.95E+00	9.99E-01	1.71E+00	3.26E-01	7.36E-01	3.98E-01	1.27E+00	1.00E-01	5.80E-01
SP135324	3.08E-01	1.91E+00	2.92E-01	3.48E-01	2.09E+00	5.38E-01	4.32E-01	4.43E-01	4.56E-01	5.31E-01	0.00E+00	5.26E-01	2.78E-01	5.91E-01	1.05E-01	2.14E-01
SP102529	4.48E-01	8.97E-01	5.13E-01	4.19E-01	1.26E+00	1.11E+00	3.27E-01	1.29E+00	8.49E-01	1.35E+00	3.24E-01	7.71E-01	4.24E-01	1.18E+00	2.20E-01	1.25E-01
SP102507	5.97E-01	1.66E+00	6.85E-01	4.68E-01	1.94E+00	9.58E-01	4.49E-01	1.45E+00	8.19E-01	1.31E+00	3.49E-01	3.36E-01	2.24E-01	1.03E+00	5.37E-02	1.51E-01
SP102485	9.78E-02	1.07E-01	1.76E-01	1.67E-01	2.06E-01	4.00E-01	2.00E-02	6.05E-01	4.77E-01	5.41E-01	0.00E+00	3.04E-01	2.71E-01	3.42E-01	1.38E-01	4.49E-01
SP117043	3.64E-01	9.28E-01	2.61E-01	3.98E-01	9.85E-01	1.12E+00	1.78E-01	1.89E+00	1.16E+00	1.37E+00	2.23E-01	7.88E-01	1.50E-01	1.27E+00	1.38E-01	4.68E-01
SP135496	3.37E-01	1.72E+00	4.62E-01	5.29E-01	1.99E+00	8.44E-01	0.00E+00	1.14E+00	6.50E-01	1.09E+00	0.00E+00	8.61E-01	1.72E-01	1.09E+00	1.00E-02	5.60E-01
SP117228	4.09E-01	9.31E-01	5.67E-01	2.17E-01	1.31E+00	7.06E-01	2.68E-01	9.11E-01	3.79E-01	1.08E+00	4.14E-01	8.07E-01	3.52E-01	8.80E-01	2.28E-01	4.00E-01
SP118044	0.00E+00	0.00E+00	0.00E+00	1.06E-01	3.83E-02	1.39E-01	3.12E-02	1.05E-01	1.02E-01	5.39E-02	1.97E-01	1.78E-01	1.51E-01	2.28E-01	1.00E-02	1.22E-01
SP117984	3.04E-01	9.44E-01	3.54E-01	2.67E-01	1.20E+00	6.85E-01	5.85E-01	1.13E+00	5.44E-01	1.14E+00	3.00E-01	6.25E-01	1.86E-01	9.01E-01	3.11E-01	3.12E-01
SP135346	3.18E-01	3.57E-01	3.18E-01	5.16E-01	5.86E-01	7.72E-01	2.29E-01	8.64E-01	5.76E-01	6.90E-01	3.64E-01	3.51E-01	1.41E-01	1.03E+00	2.82E-01	4.66E-01
SP135492	0.00E+00	1.99E-01	0.00E+00	0.00E+00	2.34E-01	1.64E-01	0.00E+00	2.63E-01	0.00E+00	2.09E-01	0.00E+00	3.32E-01	1.58E-01	2.45E-01	6.67E-02	1.26E-01
SP102573	2.07E-01	1.87E-01	1.75E-01	4.04E-01	2.34E-01	4.69E-01	0.00E+00	7.21E-01	4.41E-01	7.72E-01	1.61E-01	4.37E-01	1.89E-01	3.77E-01	0.00E+00	3.01E-01
SP135460	1.85E-01	2.11E-01	1.96E-01	2.01E-01	3.07E-01	3.41E-01	6.80E-02	8.16E-01	9.72E-01	1.21E+00	1.78E-01	5.74E-01	1.49E-01	5.05E-01	0.00E+00	1.80E-01
SP117667	9.48E-02	0.00E+00	9.52E-02	2.14E-01	1.00E-02	7.82E-02	3.43E-02	4.01E-01	2.99E-01	3.34E-01	2.61E-01	2.26E-01	2.09E-01	4.21E-01	8.88E-02	4.70E-01
SP106815	3.67E-01	1.56E+00	4.74E-01	6.06E-01	1.95E+00	1.02E+00	5.05E-01	1.25E+00	7.62E-01	1.28E+00	2.37E-01	8.79E-01	4.52E-01	1.42E+00	1.39E-01	4.54E-01
SP106734	1.98E-01	1.41E-01	1.69E-01	2.38E-01	2.18E-01	2.94E-01	0.00E+00	5.16E-01	4.65E-01	6.17E-01	7.39E-02	5.84E-01	1.44E-01	5.97E-01	5.45E-02	2.49E-01
SP117796	2.92E-01	7.64E-01	3.74E-01	4.81E-01	1.23E+00	9.19E-01	0.00E+00	1.11E+00	8.27E-01	1.69E+00	1.60E-01	1.24E+00	1.85E-01	1.05E+00	1.98E-01	5.78E-01
SP102537	1.87E-01	1.02E+00	6.69E-01	5.74E-01	1.27E+00	1.11E+00	2.15E-01	1.42E+00	9.63E-01	1.93E+00	0.00E+00	1.20E+00	3.99E-01	1.17E+00	1.31E-01	3.10E-01
SP135334	6.06E-01	6.14E-01	5.58E-01	4.93E-02	6.80E-01	1.05E+00	2.59E-01	1.30E+00	4.09E-01	1.03E+00	0.00E+00	3.91E-01	1.87E-01	5.87E-01	2.97E-02	3.89E-01
SP102517	4.86E-01	9.54E-01	4.86E-01	6.45E-01	1.30E+00	1.22E+00	4.52E-01	1.53E+00	7.90E-01	1.55E+00	2.73E-01	5.02E-01	4.16E-01	1.04E+00	1.10E-01	5.05E-01
SP117493	1.75E-01	1.36E-01	1.36E-01	0.00E+00	1.97E-01	1.66E-01	1.19E-01	3.45E-01	0.00E+00	2.77E-01	0.00E+00	2.82E-01	2.19E-01	3.17E-01	1.97E-02	1.17E-01
SP106722	2.03E-01	1.59E-01	3.75E-01	4.55E-01	3.32E-01	7.12E-01	1.94E-01	1.07E+00	7.58E-01	9.87E-01	2.91E-01	2.83E-01	2.21E-01	8.85E-01	1.06E-01	3.08E-01
SP135434	4.60E-01	1.54E+00	4.28E-01	4.14E-01	1.84E+00	1.29E+00	3.43E-01	1.47E+00	6.75E-01	2.31E+00	4.00E-02	1.58E+00	4.63E-01	1.48E+00	1.02E-01	1.03E+00
SP106753	1.70E-01	6.15E-02	9.11E-02	2.22E-01	1.55E-01	2.03E-01	0.00E+00	5.11E-01	1.22E-01	3.99E-01	0.00E+00	3.88E-01	4.93E-02	4.18E-01	0.00E+00	6.65E-02
SP102523	4.33E-01	7.03E-01	4.70E-01	1.45E-01	8.86E-01	1.17E+00	2.79E-01	1.69E+00	6.96E-01	1.50E+00	0.00E+00	3.65E-01	4.23E-01	9.02E-01	6.00E-02	3.97E-01
SP102591	3.26E-01	1.13E-01	1.74E-01	4.10E-01	9.14E-02	6.68E-01	1.61E-01	1.13E+00	6.88E-01	1.30E+00	0.00E+00	5.99E-01	2.22E-01	6.40E-01	0.00E+00	2.90E-01
SP102547	3.35E-01	5.47E-01	3.58E-01	4.45E-01	8.86E-01	9.33E-01	3.55E-01	1.46E+00	1.26E+00	1.88E+00	2.82E-01	7.37E-01	3.87E-01	1.06E+00	2.04E-01	2.64E-01
SP118043	4.50E-01	1.50E+00	6.72E-01	2.47E-01	1.99E+00	1.28E+00	2.00E-02	1.32E+00	9.68E-01	2.11E+00	0.00E+00	1.03E+00	2.04E-01	1.05E+00	1.81E-01	6.59E-01
SP135478	2.34E-01	5.82E-01	2.97E-01	1.60E-01	7.69E-01	6.66E-01	1.85E-01	1.01E+00	5.69E-01	8.26E-01	3.14E-01	6.66E-01	5.95E-02	9.32E-01	1.16E-01	3.01E-01
SP102561	1.05E-01	0.00E+00	3.83E-02	2.39E-01	0.00E+00	1.94E-01	0.00E+00	3.14E-01	4.43E-01	3.49E-01	2.47E-01	2.24E-01	1.31E-01	1.00E-01	3.00E-02	9.20E-02
SP135274	2.13E-01	7.33E-01	2.31E-01	4.19E-01	8.91E-01	5.03E-01	2.00E-01	6.60E-01	4.57E-01	4.63E-01	2.20E-01	5.28E-01	2.00E-02	8.37E-01	5.00E-02	4.55E-02
SP106797	1.13E-01	1.43E+00	1.69E-01	4.31E-01	1.35E+00	6.72E-01	3.90E-01	1.04E+00	5.85E-01	1.00E+00	0.00E+00	8.41E-01	2.23E-02	9.04E-01	9.57E-02	4.82E-01
SP135488	2.17E+00	4.46E+00	2.57E+00	8.45E-01	4.88E+00	3.89E+00	8.79E-01	3.83E+00	1.85E+00	3.43E+00	2.67E-01	1.46E+00	5.99E-01	1.80E+00	3.52E-01	8.26E-01
SP135480	1.47E-01	1.65E-01	1.40E-01	4.12E-01	3.64E-01	5.68E-01	0.00E+00	5.86E-01	4.52E-01	8.36E-01	2.00E-02	5.46E-01	2.92E-01	3.34E-01	2.81E-02	4.82E-02
SP135455	1.05E+01	5.46E+00	1.19E+01	5.18E-01	5.12E+00	5.31E+00	1.38E+00	1.49E+00	1.04E+00	2.60E+00	1.83E-01	2.46E+00	2.81E-01	6.91E-01	2.42E-01	3.00E-01
SP135389	3.70E-01	2.04E+00	2.85E-01	6.18E-01	2.65E+00	1.09E+00	4.54E-01	1.25E+00	8.04E-01	1.56E+00	0.00E+00	9.68E-01	5.06E-01	1.32E+00	5.41E-02	5.09E-02
SP102597	3.15E-01	8.33E-01	3.00E-01	5.67E-01	1.16E+00	9.61E-01	2.91E-01	1.01E+00	7.70E-01	1.72E+00	2.61E-01	2.11E+00	2.50E-01	9.12E-01	5.00E-01	7.53E-01
SP102489	2.06E-01	2.55E-01	1.70E-01	3.85E-01	4.10E-01	3.02E-01	1.32E-01	6.88E-01	5.16E-01	5.22E-01	2.17E-01	4.88E-01	5.98E-02	3.87E-01	1.20E-01	3.52E-01
SP135410	3.72E-01	1.40E+00	2.88E-01	2.86E-01	1.67E+00	8.36E-01	9.88E-02	8.31E-01	5.48E-01	9.10E-01	2.87E-01	6.24E-01	1.77E-01	1.14E+00	2.12E-01	4.39E-01
SP135372	2.71E-01	5.85E-01	3.58E-01	1.74E-01	7.06E-01	4.90E-01	5.00E-02	6.77E-01	1.65E-01	6.72E-01	9.27E-02	3.37E-01	1.55E-01	6.41E-01	1.00E-02	3.25E-01
SP117223	2.12E-01	4.46E-01	3.73E-01	1.07E-01	6.64E-01	8.89E-01	3.87E-01	1.00E+00	5.51E-01	1.12E+00	2.21E-01	6.88E-01	3.21E-01	1.01E+00	0.00E+00	7.30E-02
SP135328	2.87E-01	1.10E+00	3.42E-01	5.19E-01	1.49E+00	6.17E-01	2.02E-01	7.43E-01	6.88E-01	1.20E+00	3.15E-01	9.83E-01	3.48E-01	1.03E+00	9.46E-02	5.24E-01
SP135444	1.45E-01	1.32E-01	1.32E-01	1.03E-01	2.66E-01	1.27E-01	0.00E+00	2.89E-01	1.56E-01	2.93E-01	2.35E-01	2.93E-01	0.00E+00	1.96E-01	6.31E-02	2.82E-01
SP106750	0.00E+00	2.15E-01	1.29E-01	8.82E-02	4.60E-01	5.66E-01	1.20E-01	7.28E-01	3.72E-01	9.95E-01	8.25E-02	7.86E-01	3.03E-01	5.54E-01	1.25E-01	5.82E-01
SP102511	2.01E-01	9.47E-01	4.25E-01	6.26E-01	1.71E+00	1.57E+00	7.75E-02	1.30E+00	5.63E-01	1.90E+00	0.00E+00	1.51E+00	3.77E-01	1.18E+00	3.20E-01	7.81E-01
SP102541	3.95E-01	8.36E-01	4.93E-01	5.22E-01	1.37E+00	9.13E-01	3.81E-01	1.22E+00	9.74E-01	1.28E+00	2.71E-01	9.86E-01	2.66E-01	1.36E+00	3.03E-01	1.31E-01
SP102567	6.08E-01	1.19E+00	5.80E-01	4.56E-01	1.63E+00	1.74E+00	4.50E-01	2.08E+00	1.14E+00	1.81E+00	2.16E-01	9.79E-01	4.74E-01	1.26E+00	1.74E-01	6.27E-01
SP117595	2.84E-01	6.92E-01	2.12E-01	2.25E-01	9.54E-01	7.50E-01	0.00E+00	9.54E-01	8.00E-01	1.25E+00	1.81E-01	4.84E-01	1.48E-01	8.22E-01	3.59E-02	2.80E-01
SP135440	4.55E-01	7.59E-01	6.12E-01	3.24E-01	9.37E-01	1.14E+00	3.90E-01	1.27E+00	5.19E-01	1.37E+00	3.51E-01	9.03E-01	4.16E-01	1.09E+00	2.22E-01	6.03E-01
SP135296	5.28E-01	2.38E+00	6.86E-01	4.51E-01	2.53E+00	1.64E+00	3.52E-01	1.93E+00	8.40E-01	1.61E+00	1.00E-02	7.06E-01	3.92E-01	1.43E+00	3.11E-01	2.15E-01
SP117294	1.13E-01	2.85E-01	3.55E-02	2.52E-01	5.33E-01	4.00E-01	2.28E-01	3.02E-01	2.61E-01	6.95E-01	1.48E-01	4.77E-01	1.15E-01	6.98E-01	3.15E-02	1.96E-01
SP135363	4.96E-01	4.54E-01	4.26E-01	3.86E-01	9.85E-01	1.35E+00	1.40E-01	1.77E+00	8.09E-01	1.69E+00	3.43E-01	6.56E-01	1.98E-01	1.10E+00	2.02E-01	6.60E-01
SP102499	2.27E-01	5.91E-01	3.56E-01	4.02E-01	8.99E-01	6.16E-01	7.15E-02	1.20E+00	6.38E-01	1.44E+00	2.12E-01	9.37E-01	1.75E-01	9.50E-01	3.26E-02	3.04E-01
SP117951	2.06E-01	2.53E-01	1.61E-01	2.31E-01	3.31E-01	4.81E-01	0.00E+00	5.84E-01	3.55E-01	5.92E-01	1.72E-01	2.85E-01	0.00E+00	3.45E-01	1.20E-01	2.56E-01
SP117085	1.06E-01	1.09E-01	1.04E-01	3.49E-01	2.70E-01	4.40E-01	0.00E+00	6.95E-01	4.21E-01	4.77E-01	1.51E-01	3.85E-01	1.35E-01	4.10E-01	1.10E-01	3.63E-01
SP106669	2.66E-01	5.26E-01	1.42E-01	2.27E-01	8.63E-01	8.77E-01	3.64E-01	1.19E+00	7.52E-01	1.35E+00	1.75E-01	7.64E-01	4.40E-01	9.93E-01	0.00E+00	1.41E-01
SP135316	2.07E-01	8.61E-01	2.84E-01	4.27E-01	8.54E-01	4.55E-01	1.17E-01	8.83E-01	5.72E-01	6.14E-01	0.00E+00	4.71E-01	2.59E-01	6.91E-01	3.10E-01	3.99E-01
SP135305	1.72E+00	3.85E+00	1.96E+00	6.04E+00	4.42E+00	3.61E+00	2.39E-01	3.42E+00	4.29E+00	4.09E+00	4.95E-01	1.13E+00	4.40E-01	2.56E+00	1.67E+00	1.39E+00
SP102581	1.42E-01	2.06E-01	1.74E-01	1.16E-01	2.66E-01	3.07E-01	0.00E+00	5.91E-01	2.11E-01	5.76E-01	1.18E-01	3.66E-01	1.32E-01	1.58E-01	2.43E-02	3.04E-01
SP106718	6.11E-01	2.12E+00	8.69E-01	2.34E-01	2.39E+00	1.04E+00	4.04E-01	1.27E+00	4.59E-01	1.02E+00	0.00E+00	8.80E-01	2.07E-01	1.46E+00	1.31E-01	5.97E-01
SP135451	8.51E-02	4.16E-01	3.99E-01	2.63E-01	6.46E-01	7.33E-01	3.95E-01	8.64E-01	3.71E-01	1.09E+00	0.00E+00	7.89E-01	2.74E-01	8.83E-01	8.05E-02	1.66E-01
SP135354	5.01E-01	8.91E-01	5.20E-01	3.04E-01	1.33E+00	7.37E-01	4.80E-01	1.01E+00	6.14E-01	1.00E+00	0.00E+00	7.50E-01	2.95E-01	7.14E-01	9.20E-02	4.48E-01
SP102611	1.38E+00	9.14E+00	2.09E+00	1.13E+00	1.03E+01	3.70E+00	1.30E+00	4.19E+00	1.47E+00	3.36E+00	3.77E-01	1.15E+00	3.45E-01	2.98E+00	4.19E-01	8.25E-01
SP135448	3.57E-01	1.14E+00	3.54E-01	3.72E-01	1.63E+00	8.35E-01	2.04E-01	9.44E-01	3.89E-01	1.27E+00	1.71E-01	9.16E-01	8.13E-02	7.12E-01	2.20E-01	5.35E-01
SP117758	7.27E-01	2.01E+00	8.25E-01	5.70E-01	2.01E+00	1.39E+00	6.41E-01	1.67E+00	1.01E+00	1.89E+00	4.23E-01	9.78E-01	4.79E-01	1.30E+00	2.73E-01	9.18E-01
SP135282	3.29E-01	8.70E-01	4.58E-01	2.16E-01	1.07E+00	5.45E-01	1.32E-01	9.08E-01	6.01E-01	1.04E+00	1.91E-01	7.42E-01	1.17E-01	6.05E-01	4.22E-02	2.01E-01
SP135288	2.49E-01	1.42E+00	3.13E-01	5.27E-01	1.56E+00	9.65E-01	3.71E-01	1.09E+00	6.69E-01	1.42E+00	1.00E-02	1.21E+00	2.78E-01	1.10E+00	3.65E-01	7.02E-01
SP135475	2.81E-01	8.64E-01	3.57E-01	3.85E-01	9.51E-01	5.00E-01	4.60E-01	7.80E-01	5.76E-01	1.11E+00	0.00E+00	9.28E-01	2.45E-01	7.36E-01	2.33E-01	4.88E-01
SP135416	3.28E-01	9.35E-01	5.39E-01	2.22E-01	1.28E+00	9.26E-01	2.49E-01	1.06E+00	4.99E-01	1.16E+00	2.50E-01	6.91E-01	3.12E-01	1.01E+00	1.96E-01	2.27E-01
SP117331	8.13E-01	1.75E+00	7.02E-01	5.54E-01	2.11E+00	1.36E+00	2.05E-01	1.62E+00	8.89E-01	1.62E+00	3.86E-01	7.59E-01	1.24E-01	1.45E+00	1.87E-01	2.47E-01
SP135468	2.78E-01	3.52E-01	2.09E-01	2.25E-01	4.86E-01	7.04E-01	0.00E+00	7.99E-01	5.27E-01	1.04E+00	2.43E-02	4.36E-01	7.00E-02	8.43E-01	4.00E-02	9.43E-02
SP135463	1.05E-01	5.45E-02	8.42E-02	1.48E-01	2.45E-01	3.43E-01	0.00E+00	5.31E-01	4.31E-01	5.86E-01	1.38E-01	4.89E-01	2.33E-01	3.34E-01	1.93E-01	1.67E-01
SP135422	4.85E-01	1.32E+00	6.16E-01	6.27E-01	1.93E+00	9.01E-01	2.75E-01	1.21E+00	8.35E-01	1.37E+00	0.00E+00	7.94E-01	3.78E-01	1.29E+00	1.12E-01	2.46E-01
SP135484	3.40E-01	8.35E-01	3.08E-01	2.62E-01	1.00E+00	9.60E-01	2.24E-01	1.35E+00	4.13E-01	1.16E+00	0.00E+00	8.12E-01	3.04E-01	1.22E+00	3.00E-02	3.48E-01
CPCT02030262T	1.43E+00	3.52E+00	1.72E+00	6.11E-01	3.95E+00	1.92E+00	6.20E-01	1.05E+00	1.04E+00	1.50E+00	8.79E-01	9.01E-01	2.01E-01	1.43E+00	3.48E-01	8.68E-01
CPCT02190001T	2.86E+00	4.37E+00	3.94E+00	8.10E-01	4.84E+00	2.28E+00	1.60E+00	1.99E+00	1.05E+00	2.30E+00	1.06E+00	1.32E+00	4.13E-01	1.76E+00	5.26E-01	1.62E+00
CPCT02160010T	2.85E+00	6.43E+00	3.48E+00	9.42E-01	7.73E+00	4.11E+00	1.28E+00	1.72E+00	1.22E+00	2.27E+00	1.51E+00	1.24E+00	3.51E-01	1.83E+00	4.49E-01	1.57E+00
CPCT02330006T	2.00E+00	7.00E+00	2.34E+00	5.52E-01	8.45E+00	2.14E+00	2.00E+00	9.66E-01	9.64E-01	1.51E+00	1.08E+00	9.23E-01	4.42E-01	1.33E+00	4.18E-01	8.89E-01
CPCT02030290T	2.88E+00	7.28E+00	4.06E+00	1.05E+01	9.79E+00	7.79E+00	1.51E+00	5.35E+00	7.83E+00	7.92E+00	3.03E+00	1.76E+00	5.52E-01	5.95E+00	2.39E+00	3.48E+00
CPCT02060058T	2.41E+00	7.06E+00	3.13E+00	7.24E-01	7.67E+00	2.92E+00	1.88E+00	1.06E+00	8.47E-01	1.90E+00	1.25E+00	1.15E+00	2.87E-01	2.63E+00	3.54E-01	8.92E-01
CPCT02130025T	4.87E+00	8.85E+00	6.47E+00	6.94E-01	1.04E+01	4.65E+00	2.38E+00	1.53E+00	1.69E+00	2.19E+00	1.21E+00	1.58E+00	5.99E-01	1.89E+00	3.20E-01	9.79E-01
CPCT02060167T	5.79E+00	8.87E+00	8.96E+00	4.96E-01	1.06E+01	5.03E+00	2.86E+00	1.72E+00	1.72E+00	2.50E+00	1.35E+00	1.43E+00	5.82E-01	1.90E+00	2.69E-01	1.41E+00
CPCT02090031T	1.41E+00	3.98E+00	1.88E+00	6.03E+00	4.76E+00	3.20E+00	3.66E-01	1.81E+00	4.40E+00	3.54E+00	1.17E+00	1.00E+00	2.84E-01	2.48E+00	8.78E-01	1.41E+00
CPCT02220061T	7.81E+00	1.44E+01	1.01E+01	8.32E-01	1.73E+01	6.13E+00	4.58E+00	1.66E+00	1.15E+00	2.96E+00	1.40E+00	1.96E+00	7.39E-01	3.77E+00	1.19E+00	1.62E+00
DRUP01020037T	2.72E+00	7.28E+00	4.13E+00	9.25E+00	8.70E+00	6.11E+00	1.73E+00	3.29E+00	6.57E+00	5.45E+00	1.49E+00	1.99E+00	7.93E-01	3.75E+00	2.46E+00	2.99E+00
CPCT02380033T	2.87E+00	7.41E+00	3.54E+00	5.55E-01	8.77E+00	3.84E+00	1.60E+00	1.49E+00	9.46E-01	2.57E+00	1.38E+00	1.15E+00	5.19E-01	2.27E+00	6.74E-01	9.98E-01
CPCT02100135T	2.70E+00	6.14E+00	3.87E+00	3.81E-01	7.27E+00	1.53E+00	2.03E+00	1.34E+00	1.09E+00	1.43E+00	1.00E+00	9.46E-01	5.13E-01	1.56E+00	2.06E-01	6.07E-01
CPCT02080286T	5.10E-01	1.31E+00	7.45E-01	4.61E-01	2.07E+00	1.23E+00	4.12E-01	1.13E+00	1.02E+00	1.86E+00	6.32E-01	8.94E-01	4.16E-01	1.12E+00	8.00E-02	3.90E-01
CPCT02380032T	4.58E+00	5.67E+00	6.52E+00	8.03E-01	7.68E+00	2.86E+00	1.65E+00	1.51E+00	1.56E+00	2.23E+00	1.35E+00	1.04E+00	5.05E-01	2.28E+00	4.10E-01	6.66E-01
CPCT02250006T	2.15E+00	3.93E+00	2.46E+00	4.86E+00	4.19E+00	2.65E+00	7.15E-01	2.66E+00	3.90E+00	3.01E+00	1.27E+00	4.74E-01	4.79E-01	1.72E+00	1.08E+00	1.09E+00
CPCT02050312T	2.06E+00	4.36E+00	2.11E+00	4.67E-01	4.91E+00	2.23E+00	9.73E-01	1.26E+00	9.88E-01	1.80E+00	1.05E+00	1.10E+00	5.01E-01	1.64E+00	2.28E-01	7.76E-01
CPCT02270017T	3.87E+00	7.26E+00	5.76E+00	4.69E-01	8.95E+00	2.99E+00	1.66E+00	1.31E+00	1.83E+00	1.56E+00	1.88E+00	8.26E-01	3.44E-01	1.40E+00	2.47E-01	4.32E-01
CPCT02060210T	2.49E+00	7.52E+00	3.81E+00	6.91E-01	9.06E+00	1.66E+00	1.45E+00	1.52E+00	1.57E+00	1.99E+00	1.58E+00	1.27E+00	5.10E-01	9.24E-01	4.08E-01	8.11E-01
CPCT02090039T	3.26E+00	6.86E+00	4.53E+00	6.74E-01	8.10E+00	2.77E+00	2.45E+00	1.60E+00	1.12E+00	1.87E+00	9.14E-01	9.81E-01	6.62E-01	1.81E+00	3.10E-01	7.69E-01
CPCT02110060T	2.53E+00	9.48E+00	3.95E+00	9.66E-01	1.07E+01	2.52E+00	1.52E+00	1.02E+00	1.35E+00	1.54E+00	1.48E+00	9.68E-01	2.60E-01	1.18E+00	2.32E-01	8.90E-01
CPCT02130044T	1.94E+00	6.04E+00	2.45E+00	5.76E-01	6.77E+00	1.64E+00	1.19E+00	1.23E+00	1.67E+00	1.81E+00	1.32E+00	1.26E+00	5.82E-01	1.14E+00	2.06E-01	5.14E-01
CPCT02130047T	7.76E+00	1.02E+01	1.22E+01	1.02E+00	1.17E+01	4.24E+00	2.16E+00	1.86E+00	1.54E+00	2.07E+00	2.08E+00	1.62E+00	3.26E-01	1.95E+00	7.81E-01	1.33E+00
WIDE01010068T	4.82E+00	1.26E+01	6.38E+00	8.32E-01	1.44E+01	4.80E+00	2.30E+00	1.70E+00	1.34E+00	2.45E+00	1.10E+00	1.41E+00	4.79E-01	2.01E+00	8.73E-01	1.45E+00
WIDE01010103T	5.49E-01	1.91E+00	6.07E-01	5.30E-01	2.15E+00	6.59E-01	7.04E-01	6.44E-01	8.08E-01	8.85E-01	6.63E-01	4.65E-01	2.87E-01	6.86E-01	1.92E-01	6.52E-01
CPCT02440009T	5.40E+00	7.61E+00	7.02E+00	5.42E-01	8.92E+00	2.43E+00	1.24E+00	2.82E-01	1.68E+00	1.10E+00	1.95E+00	6.13E-01	0.00E+00	1.45E+00	6.55E-01	5.02E-01
WIDE01010243T	1.73E+00	4.42E+00	2.48E+00	4.62E-01	5.18E+00	1.83E+00	1.36E+00	1.26E+00	1.29E+00	1.85E+00	7.81E-01	9.80E-01	3.99E-01	1.50E+00	4.54E-01	6.15E-01
