MutationType	CPCT02030245T	CPCT02030257T	CPCT02070015T	CPCT02040043T	CPCT02100032T	CPCT02160007T	CPCT02030286T	CPCT02100140T	CPCT02100141T	CPCT02330072TII	CPCT02330132T	CPCT02130030T	CPCT02060183T	CPCT02130033T	CPCT02300031T	CPCT02180054T	CPCT02090037T	CPCT02130041T	CPCT02060200T	WIDE01010009T	CPCT02330094T	CPCT02110061T	WIDE01010016T	CPCT02230070T	CPCT02340070T	CPCT02340073T	CPCT02050330T	CPCT02340077T	WIDE01010064T	CPCT02050314T	CPCT02220037T	WIDE01010073T	CPCT02210045T	CPCT02100163T	CPCT02130049T	CPCT02050343T	CPCT02020712T	CPCT02130070T	CPCT02130071T	DRUP01020027T	CPCT02050349T	CPCT02040242T	CPCT02300039T	CPCT02010815T	CPCT02010813T	WIDE01010355T	CPCT02330072T	CPCT02130091T	CPCT02230097T	CPCT02050357T	CPCT02010833T	CPCT02060213T	CPCT02130107T	CPCT02070342T	CPCT02050362T	CPCT02150012T	DRUP01210002T	CPCT02130105T	CPCT02100176T	CPCT02230106T	CPCT02060199T	DRUP01330005T	CPCT02120150T	CPCT02060248T	CPCT02060255T	DRUP01010088T	CPCT02440014T	CPCT02050384T	CPCT02030519T	CPCT02050380T	CPCT02130140T	CPCT02220056T	DRUP01210003T	DRUP01050030T	CPCT02210067T	CPCT02150021T	CPCT02080255T	CPCT02330124T	CPCT02100186T	CPCT02050403T	DRUP01330013T	DRUP01050033T	DRUP01440001T	CPCT02040156T	DRUP01340013T	CPCT02080141T	CPCT02010662T	CPCT02120069T	CPCT02100126T	CPCT02380021T	CPCT02020622T	CPCT02340034T	CPCT02210033T	CPCT02050163T	CPCT02030277T	CPCT02100064T	CPCT02010569T	CPCT02110032T	CPCT02340011T	CPCT02330033T	CPCT02040119T	CPCT02020536T	CPCT02340012T	CPCT02020527T	CPCT02020526T	CPCT02100098T	CPCT02230029T	CPCT02230030T	CPCT02230034T	CPCT02070034T	CPCT02030363T	CPCT02230039T	CPCT02080130T	CPCT02340019T	CPCT02050233T	CPCT02100044T	CPCT02050100T	CPCT02030243T	CPCT02050041T	CPCT02030310T	CPCT02220007T	CPCT02030307T	CPCT02030304T	CPCT02110018T	CPCT02100061T	CPCT02070120T	CPCT02120011T	CPCT02120012T	CPCT02050147T	CPCT02030335T	CPCT02040108T	CPCT02400002T	CPCT02340041T	CPCT02380030T	CPCT02040196T	CPCT02230068T	CPCT02100127T	CPCT02100133T	CPCT02090026T	CPCT02050287T	CPCT02050292T	DRUP01050016T	CPCT02250004T	WIDE01010644T	WIDE01010539T	WIDE01010590T	WIDE01010691T	WIDE01010704T	WIDE01010725T
G[Del(C):R5]G	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	35	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
G[Del(C):R5]T	0	1	0	3	0	0	0	1	1	2	0	0	2	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	3	0	0	0	1	1	2	0	0	0	1	1	5	0	0	0	0	0	0	1	0	0	0	0	2	0	2	2	1	1	2	1	0	2	0	0	0	0	1	0	0	0	83	0	2	0	0	0	1	3	0	0	2	1	1	1	0	1	0	0	2	3	0	0	0	0	3	0	5	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	2	2	1	1	4	0	0	1	0	1	0	0	2	1	2	0	2	1	0	0	0	0	0	0	1	0	1	1	2	0	0	0	1	1	1	0
G[Del(C):R6]A	0	1	5	1	5	0	2	1	0	3	1	1	2	1	0	0	0	0	1	0	0	0	0	2	1	0	0	2	4	0	1	0	1	0	3	0	0	1	0	0	6	1	1	2	0	1	3	4	1	1	0	0	0	0	1	1	1	1	2	0	0	3	0	0	0	0	2	2	1	1	159	2	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	2	2	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	1	1	3	0	1	3	1	1	1	3	0	0	3	0	1	1	0	0	1	2	1	1	0	1	0	2	2	0	2	0	1	1	0	0	0	1	1	1	3	2	2	0	1
G[Del(C):R6]G	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	54	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0
G[Del(C):R6]T	0	0	1	0	2	0	1	0	1	3	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	1	2	1	1	0	1	1	2	0	0	2	0	1	3	1	1	0	0	1	0	1	1	2	2	0	0	1	0	0	2	1	0	0	1	0	2	0	87	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	2	0	1	1	1	1	2	1	0	0	0	1	1	1	0	0	3	0	0	1	1	1	1	1	2	1	0	0	3	1	0	0	0	0	1	0	0	2	2	0	1	1	1	0	1	1	2	1	2	0	1	2	1	0	3	1	0	0	0
G[Del(C):R7]A	1	0	2	0	0	0	1	1	1	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	1	0	0	2	1	0	1	5	0	0	1	1	1	0	1	0	0	0	2	1	1	1	0	0	1	0	1	0	0	0	1	1	2	0	87	0	0	0	1	0	2	0	1	0	0	0	1	0	0	3	0	0	1	0	2	2	0	0	2	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	4	2	0	2	0	1	0	1	0	0	0	0	2	0	1	4	2	2	2	1	1	1	0	1	1	0	0	0	0	0	1	2	1	0	2	1	0	1
G[Del(C):R7]G	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
G[Del(C):R7]T	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	26	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	4	0	0	0
G[Del(C):R8]A	0	1	5	0	1	0	2	0	2	1	0	1	2	0	1	5	3	0	0	0	0	1	0	2	1	0	1	0	2	0	2	0	2	0	3	0	0	1	0	0	1	1	0	3	0	1	1	1	0	1	2	0	1	2	2	4	3	0	0	1	0	1	2	4	2	1	6	0	5	1	86	0	0	0	3	0	0	1	1	1	1	0	6	3	2	0	0	1	1	0	0	2	0	3	1	1	2	0	0	1	0	1	1	0	1	0	0	2	0	1	0	1	1	2	0	0	1	0	2	1	0	1	1	0	0	1	0	5	1	2	0	1	2	0	2	2	2	0	0	0	0	1	4	0	2	0	0	1	0
G[Del(C):R8]G	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R8]T	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	2	0	0	0	0	2	1	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	34	1	0	0	0	1	0	0	3	0	1	0	3	0	0	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0	5	4	1	3	3	6	2	4	5	9	5	2	2	2	8	6	11	10	3	8	3	3	5	2	3	31	4	19	14	6	8	14	2	11	5	4	3	24	12	39	2	1	4	1	3	4	7	4	6	7	1	2	3	4	11	12	4	8	5	0	8	7	1	1	4	9	3	4	8	31	3	8	23	2	0	11	3	4	3	5	27	9	1	4	8	8	8	4	3	8	2	4	6	5	3	5	7	2	3	6	9	2	4	13	3	2	5	4	8	1	8	7	7	8	5	2	6	14	6	4	6	2	1	3	0	1	2	4	14	6	3	5	3	4	3	2	7	5	5	3	12	5	2	3	12	2	2	11
T[Del(C):R1]G	0	1	0	0	3	1	0	0	3	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	4	1	0	0	0	1	4	0	1	0	0	1	0	1	0	2	2	1	0	0	0	5	2	0	2	1	0	2	0	0	0	4	0	0	1	1	11	0	1	0	0	0	0	1	3	0	2	1	0	0	2	0	1	0	0	3	2	0	0	1	3	0	2	0	0	1	1	3	0	0	3	0	1	0	0	0	1	0	1	1	1	0	0	3	4	0	1	1	0	1	0	0	0	1	1	1	1	0	2	0	2	0	1	1	0	4	0	1	0	2	0	1	1	0	0
T[Del(C):R1]T	11	17	4	3	15	8	12	6	8	17	11	5	20	6	8	8	17	7	14	3	17	17	13	12	10	3	36	10	48	12	17	14	22	13	33	7	14	15	38	25	37	7	16	24	7	13	14	72	11	16	16	8	10	1	18	55	18	7	13	14	2	26	10	7	11	4	21	3	7	27	92	9	12	23	13	14	26	8	18	4	25	37	21	5	16	6	7	7	16	13	25	4	21	10	31	5	15	15	4	4	7	19	4	10	28	12	6	15	5	13	5	38	12	11	17	11	6	10	29	16	10	14	7	5	8	11	15	11	14	26	13	19	20	9	12	8	24	7	18	10	20	27	10	7	15	19	13	9	20
T[Del(C):R2]A	0	5	3	5	4	3	3	3	3	7	3	3	2	2	2	3	5	2	8	2	0	7	3	4	2	2	8	0	11	6	1	3	4	3	15	1	10	4	7	16	79	1	5	2	2	1	2	5	3	3	6	1	4	2	0	8	5	0	1	4	0	2	4	3	0	2	5	1	3	3	17	3	2	10	2	2	10	3	2	0	5	7	9	2	3	6	3	2	2	4	4	4	4	7	3	1	3	8	3	3	4	4	5	2	5	2	5	1	3	2	3	3	4	6	2	1	2	9	6	7	9	3	2	4	0	3	4	4	4	21	5	3	3	0	2	5	5	5	3	2	3	8	3	0	3	2	4	1	8
T[Del(C):R2]G	0	1	1	0	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	1	0	0	0	1	20	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	2	2	0	1	0	1	0	0	0	3	0	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	2	2	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	2	0	0	1	1	0	1	0	0	1	0	0	0	0	2	0	0	1	1	1	0	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
T[Del(C):R2]T	1	10	6	4	3	8	2	5	7	6	12	3	10	1	7	6	13	10	5	2	6	4	3	5	4	3	8	10	22	6	9	3	4	3	15	3	11	3	5	15	56	5	4	13	5	8	8	39	6	6	5	3	4	2	5	20	4	2	7	7	1	6	8	7	3	9	17	4	3	6	31	7	7	12	4	4	13	2	5	1	7	10	18	7	7	5	6	10	3	1	10	3	14	6	13	3	10	4	1	3	4	9	4	1	10	3	4	3	2	7	2	18	11	7	10	3	5	13	10	9	5	3	4	7	5	4	8	4	8	16	8	8	8	4	4	6	17	3	7	6	8	16	5	4	7	4	4	9	15
T[Del(C):R3]A	0	3	2	3	3	1	1	1	1	1	2	1	0	1	3	3	5	3	1	1	1	0	0	3	1	1	2	0	3	3	4	2	2	5	7	4	4	7	0	7	129	1	2	3	1	5	1	4	5	3	4	0	4	1	0	9	0	2	3	0	0	10	7	1	2	0	1	1	0	4	19	1	0	2	2	0	4	3	4	1	12	2	3	0	4	1	3	5	1	1	6	1	0	1	4	1	2	3	1	2	3	5	1	0	2	3	1	5	3	1	0	6	3	2	2	4	1	1	4	2	4	4	0	1	0	1	6	4	1	13	0	2	4	2	3	3	5	0	3	2	4	2	0	0	1	2	2	4	5
T[Del(C):R3]G	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	18	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	2	2	1	0	6	1	0	1	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	2	2	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	2
T[Del(C):R3]T	0	5	0	2	1	4	1	2	2	2	3	1	4	0	2	0	5	3	0	2	3	1	0	4	1	0	3	3	5	0	2	1	1	1	7	3	3	2	2	5	63	1	1	5	2	3	2	4	1	0	4	0	1	2	0	6	0	0	2	4	0	6	2	0	0	2	4	3	1	3	27	0	1	1	0	2	2	1	2	1	7	3	4	2	7	0	2	5	1	1	4	2	1	0	4	1	0	0	1	1	3	3	2	1	2	1	1	7	1	1	1	6	6	1	0	2	2	16	7	2	0	1	1	2	1	1	3	1	0	15	0	4	8	0	3	2	1	2	2	4	5	2	2	1	3	4	2	1	2
T[Del(C):R4]A	0	1	5	2	2	1	3	2	4	2	3	0	0	1	1	3	1	5	1	2	1	0	1	2	1	0	1	1	2	2	3	1	1	1	1	0	3	2	3	3	25	1	0	4	3	1	2	4	0	2	3	0	0	0	1	4	1	0	1	4	0	3	1	4	0	1	2	2	2	3	78	1	0	3	2	0	3	0	4	0	4	2	2	4	3	2	3	5	5	1	2	3	2	3	4	2	3	1	2	0	1	3	0	0	0	1	5	1	1	1	0	2	2	1	1	0	1	5	3	1	1	1	1	5	0	1	2	0	3	1	4	2	3	1	5	2	1	3	1	3	2	3	1	0	2	1	0	1	3
T[Del(C):R4]G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	22	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1
T[Del(C):R4]T	0	0	0	0	2	0	1	2	1	4	1	0	1	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	3	0	2	3	0	0	1	0	0	0	0	2	23	0	0	3	1	0	2	5	0	2	1	0	1	0	0	2	0	0	3	0	1	0	0	1	0	1	3	1	3	1	28	0	0	0	0	1	4	0	4	1	0	0	3	0	1	0	2	2	4	1	2	0	2	2	0	3	2	0	0	3	0	1	1	3	2	1	1	0	2	0	0	3	1	4	1	0	0	3	1	1	0	3	1	1	1	0	2	0	4	1	1	0	1	1	2	2	0	0	1	2	0	1	0	0	0	2	3	1	2
T[Del(C):R5]A	0	1	2	1	1	0	1	0	0	4	2	1	2	0	0	1	1	3	0	1	0	0	0	2	1	0	2	0	1	0	0	0	0	0	4	1	0	2	3	2	9	1	0	0	0	3	4	1	1	0	2	0	2	0	0	2	0	0	2	0	0	1	3	0	2	0	2	0	1	1	143	0	0	0	1	1	1	2	3	0	2	2	2	1	2	2	0	0	3	1	2	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	3	0	3	7	2	1	0	0	0	0	0	1	3	0	0	1	2	2	0	1	2	2	0	0	0	0	1	2	0	1	0	1	3	1
T[Del(C):R5]G	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
T[Del(C):R5]T	2	2	2	1	1	0	0	2	0	2	1	0	2	2	1	3	0	2	0	0	1	1	0	4	2	0	0	0	3	0	1	0	3	2	3	0	0	0	1	2	10	1	0	1	0	2	2	1	1	0	0	0	0	0	1	0	4	0	2	0	0	3	0	1	0	1	1	0	1	1	131	0	2	0	0	0	3	0	2	0	3	0	2	1	0	1	1	1	1	0	1	0	3	3	0	1	1	0	1	1	1	1	0	1	2	1	0	1	0	1	0	3	1	0	0	1	0	0	2	2	1	0	0	1	2	1	1	1	1	4	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0
T[Del(C):R6]A	1	2	2	0	1	0	4	0	2	1	1	0	2	0	1	2	2	2	0	1	1	1	0	2	2	1	1	1	3	1	0	1	2	3	2	0	2	0	0	2	8	0	2	5	0	0	1	2	0	1	0	0	2	1	1	1	2	0	0	4	0	2	2	0	1	0	4	1	4	5	201	2	1	3	2	4	0	0	0	1	2	1	4	1	2	0	0	2	3	2	1	3	2	2	0	1	1	2	3	0	0	1	0	0	1	1	1	1	1	0	0	0	3	1	3	3	1	2	1	0	2	1	1	0	1	0	2	2	1	3	0	1	4	0	1	1	3	0	2	3	1	2	3	1	3	3	1	2	0
T[Del(C):R6]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
T[Del(C):R6]T	0	2	4	0	0	0	0	1	2	1	1	1	0	1	1	2	1	2	1	0	1	0	0	1	2	0	0	0	5	0	1	0	1	1	1	0	2	0	0	2	5	0	1	1	1	1	0	0	1	1	0	0	3	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	2	5	92	0	0	0	1	3	2	3	3	1	1	0	2	0	0	0	0	0	0	2	3	2	0	0	5	3	2	0	0	0	0	0	0	1	1	1	1	4	0	0	0	1	0	5	0	0	1	0	6	1	0	3	1	0	1	0	2	0	1	1	2	0	0	0	3	1	2	0	0	2	1	1	2	1	4	3	0	1	1
T[Del(C):R7]A	0	0	2	1	1	1	2	0	0	2	1	0	2	0	2	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	2	2	3	0	0	0	1	0	5	2	0	1	1	0	1	0	1	1	4	1	0	1	1	1	1	1	0	0	0	2	1	1	1	0	0	0	1	1	132	1	1	1	0	0	0	1	0	0	1	1	0	2	1	0	0	0	2	1	0	0	1	1	2	2	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	2	1	0	0	0	1	1	2	0	2	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0
T[Del(C):R7]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
T[Del(C):R7]T	0	1	3	0	1	0	0	0	0	1	1	1	3	0	2	1	0	1	1	1	0	4	0	1	0	0	0	0	3	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	3	0	0	0	2	0	1	0	0	1	0	2	1	1	1	0	1	0	1	4	75	1	1	0	1	2	2	0	1	0	2	0	2	0	3	1	0	1	1	0	2	2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	2	2	3	1	0	1	0	0	0	2	1	0	1	0	0	1	1	0	4	0	1	1	1	3	2	2	1	3	0	0	0	0	1	2	0	2	1	1	1	2
T[Del(C):R8]A	0	2	1	0	0	0	1	0	2	1	2	0	1	0	0	3	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	1	2	1	3	1	118	1	0	1	1	1	3	0	0	0	0	0	3	2	3	0	0	1	3	1	2	0	1	1	1	0	2	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	2	0	0	1	0	2	0	2	1	0	1	1	0	2	0	4	3	0	0	3	0	0	0	1	0	2	1	0	0	1	0	1	0	1	2	0
T[Del(C):R8]G	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
T[Del(C):R8]T	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	2	1	2	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	35	0	0	0	1	0	2	2	1	0	2	1	0	0	0	1	0	1	2	0	2	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	1	1
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
