Sample Names	MutationType	ID1	ID2	ID3	ID4	ID6	ID8	ID9	ID13	ID14	ID15	ID16	ID19	ID23	ID24
SP116539	1:Del:C:0	0.0	0.01535569115101287	0.0	0.0	0.16184415391684484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8228001549321423	0.0
SP116539	1:Del:C:1	0.0	4.0914881054809576e-05	0.0	0.0	0.01694574343963438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9830133416793109	0.0
SP116539	1:Del:C:2	0.0	1.1196271173687828e-05	0.0	0.0	0.048205131528285615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9517836722005408	0.0
SP116539	1:Del:C:3	0.0	0.012521676451742486	0.0	0.0	0.009306370546587448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97817195300167	0.0
SP116539	1:Del:C:4	0.0	0.06003303534051758	0.0	0.0	0.0642870075718259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8756799570876564	0.0
SP116539	1:Del:C:5	0.0	0.321096170972786	0.0	0.0	0.04840919862542751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6304946304017865	0.0
SP116539	1:Del:T:0	0.0	0.007311944803335937	0.0	0.0	0.0066037799961339945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98608427520053	0.0
SP116539	1:Del:T:1	0.0	6.897204053327925e-18	0.0	0.0	0.0019722162111779303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9980277837888221	0.0
SP116539	1:Del:T:2	0.0	0.02234331130170054	0.0	0.0	0.06170647356096578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9159502151373338	0.0
SP116539	1:Del:T:3	0.0	0.08076523155686648	0.0	0.0	0.14796430900171412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7712704594414193	0.0
SP116539	1:Del:T:4	0.0	0.26751760526397367	0.0	0.0	0.1674555855914062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5650268091446202	0.0
SP116539	1:Del:T:5	0.0	0.9560408170555647	0.0	0.0	0.01555726929570496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028401913648730417	0.0
SP116539	1:Ins:C:0	0.0	2.6499760663554e-16	0.0	0.0	0.23334179760287851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666582023971211	0.0
SP116539	1:Ins:C:1	0.0	0.037389628821697864	0.0	0.0	0.4867871345877426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47582323659055964	0.0
SP116539	1:Ins:C:2	0.0	0.0033546384171398978	0.0	0.0	0.052532314536190304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9441130470466699	0.0
SP116539	1:Ins:C:3	0.0	0.045841691510981455	0.0	0.0	0.0412472180615163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9129110904275022	0.0
SP116539	1:Ins:C:4	0.0	0.7134692742777784	0.0	0.0	0.1537895095521404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13274121617008125	0.0
SP116539	1:Ins:C:5	0.0	0.572996205690509	0.0	0.0	0.026263889238078115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4007399050714129	0.0
SP116539	1:Ins:T:0	0.0	0.030774216776305537	0.0	0.0	0.24693428407692392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7222914991467705	0.0
SP116539	1:Ins:T:1	0.0	6.091630929312739e-17	0.0	0.0	0.026761717014339003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9732382829856608	0.0
SP116539	1:Ins:T:2	0.0	0.011820340787341548	0.0	0.0	0.02249610954939889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9656835496632596	0.0
SP116539	1:Ins:T:3	0.0	0.03412674825765269	0.0	0.0	0.04888149821756845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9169917535247788	0.0
SP116539	1:Ins:T:4	0.0	0.15679574286517436	0.0	0.0	0.10114858493425512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7420556722005704	0.0
SP116539	1:Ins:T:5	0.0	0.10986635656688963	0.0	0.0	0.8411484314701548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04898521196295543	0.0
