Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02330021T	7.09E-01	1.56E+00	2.49E+00	9.59E-01	1.07E+00	1.48E+00	2.56E+00
CPCT02110016T	7.00E-01	4.48E-01	1.17E+00	3.93E-01	8.67E-01	3.71E-01	1.21E+00
CPCT02330023T	1.09E+00	7.96E-01	1.69E+00	1.30E+00	9.28E-01	6.37E-01	1.86E+00
CPCT02040095T	1.29E+00	1.95E+00	5.26E+00	1.03E+00	1.52E+00	2.17E+00	5.20E+00
CPCT02160017T	1.74E+01	1.72E+00	4.38E+00	1.83E+01	2.99E+00	1.69E+00	4.46E+00
CPCT02080093T	8.25E-01	1.25E+00	1.18E+00	7.46E-01	1.08E+00	1.28E+00	1.39E+00
CPCT02060088T	4.37E-01	8.94E-01	1.44E+00	0.00E+00	8.93E-01	6.10E-01	1.55E+00
CPCT02290021T	2.76E+00	1.87E+00	3.23E+00	2.82E+00	2.04E+00	1.76E+00	3.96E+00
CPCT02340042T	1.07E+00	1.91E+00	3.20E+00	1.42E+00	1.74E+00	1.93E+00	3.75E+00
CPCT02040192T	6.32E+00	1.10E+00	2.32E+00	6.59E+00	1.56E+00	1.33E+00	1.84E+00
CPCT02300026T	1.37E+00	2.10E+00	2.76E+00	1.69E+00	2.26E+00	1.31E+00	2.90E+00
CPCT02450007T	1.67E+01	1.66E+00	3.37E+00	1.76E+01	1.51E+00	1.59E+00	3.07E+00
CPCT02170020T	9.84E+00	6.11E-01	2.50E+00	1.02E+01	1.61E+00	1.18E+00	2.11E+00
CPCT02030440T	1.52E+00	1.66E+00	3.40E+00	1.69E+00	1.63E+00	1.58E+00	3.21E+00
CPCT02190003T	2.45E+01	2.94E+00	3.48E+00	2.61E+01	1.68E+00	3.81E+00	3.87E+00
WIDE01010536T	5.58E-01	7.71E-01	6.64E-01	6.68E-01	7.80E-01	3.54E-01	1.05E+00
WIDE01010554T	8.96E-01	1.20E+00	1.80E+00	7.51E-01	1.20E+00	3.97E-01	1.97E+00
