Type	jinID1	jinID2	jinID3	jinID4	jinID5	jinID6	jinID7	jinID8	jinID9	jinID10	jinID11a	jinID11b	jinID12	jinID13	jinID14	jinID17	jinID18	jinID19	jinID20	jinID21	jinID22	jinID23	jinID24	jinID25	jinID26
INS.repeats.3.2	0.000000119322283174848	0.000000503346206170738	0.000000119311800755308	0.0002003448584184	0.0006447650708115	0.0005856463786069	0.0002619032328571	0.000000121116497512226	0.000000119548213441177	0.0049174135001645	0.000205062967168	0.0050401857725561	0.000000121793864389377	0.0002025109985824	0.000015629561831348	0.0167568372666764	0.0006210170148547	0.0000229081924451873	0.0010055181130879	0.0001890242106716	0.0003717071976745	0.0031421757950707	0.0047411238299553	0.0001958886311772	0.0000928828767547273
INS.repeats.3.3	0.0001853245153393	0.0000151382530365849	0.000000119311800755308	0.0000526952743173758	0.0000115905814429738	0.0002414166699379	0.0003372332226347	0.00000884995878646551	0.000000119548213441177	0.0003847499161646	0.000000123656269236418	0.0007223443035203	0.000000121793864389377	0.0000236999998341	0.0005045027310377	0.0004953817356111	0.0000655089824442307	0.0000157125621809309	0.0008193000425728	0.0008399893276402	0.0001136718144932	0.000000122787008632551	0.0007285338461792	0.0000156868008621057	0.0000114186328473116
INS.repeats.3.4	0.000000119322283174848	0.0000293646258880839	0.000000119311800755308	0.0006295724279977	0.000000953086439338241	0.0001037647909234	0.0006497913252405	0.0000193931295780924	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.0001703435481689	0.00000348999997557	0.0004840266403413	0.0006745754931592	0.0000529887020836962	0.0000166357062173141	0.0010711896780364	0.0057196005128277	0.0000608083818528096	0.000000122787008632551	0.0003370853216277	0.000000120434733633058	0.0001133275181028
INS.repeats.3.5+	0.000000119322283174848	0.0009333299185678	0.000000119311800755308	0.0000408626826478813	0.000000119266746364251	0.0001075754738239	0.0030688725029434	0.000000465260370459636	0.000000119548213441177	0.00000012235906901085	0.0000933255228081173	0.0001544032470439	0.000000121793864389377	0.0000353999997522	0.0028714638568896	0.000000122424839207098	0.000000120057946032819	0.0003610821664181	0.0006804277755878	0.0621311620376911	0.000000120418901602936	0.0005530254002184	0.0004669376467213	0.000000120434733633058	0
INS.repeats.4.0	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0000250862602283137	0.0009871980064607	0.0000287066176537793	0.0000424183092446794	0.0000172771456413479	0.000000119548213441177	0.00000012235906901085	0.0002234697534919	0.0066130106643329	0.0003464112832369	0.0011187969921684	0.0040086852158918	0.0001608583778996	0.0003295185199759	0.0002188836879195	0.000000122434139976193	0.0009790875901997	0.000000120418901602936	0.11284644835661	0.0000105061417330833	0.0138200596356206	0.0000662490819112401
INS.repeats.4.1	0.0000346644093763823	0.000000119388852805885	0.000000119311800755308	0.0000236528902346389	0.0021579474536587	0.00000990485609748837	0.00000252088480378853	0.000000121116497512226	0.0000302467848643176	0.0097958667041958	0.0003090314036357	0.0183481418794391	0.0002486999650353	0.0026916349811585	0.0016459217151548	0.2025109869477	0.0039349144750173	0.0006797678537413	0.0016567781332187	0.00072093036868	0.000000120418901602936	0.000000122787008632551	0.0014980097360381	0.0023088366841221	0
INS.repeats.4.2	0.000000119594789971413	0.0000233507751686612	0.000000119311800755308	0.0002794275644389	0.0002262141004618	0.0004141920121335	0.0001981178220242	0.000000121116497512226	0.000000119548213441177	0.0064632223091023	0.000000123656269236418	0.0007371788041234	0.0000608490204482328	0.0000692999995149	0.000000122868930741327	0.0000783985093364866	0.0001556859191714	0.0002663316491954	0.000000122434139976193	0.0022791860812118	0.0008149027978732	0.0002771572032267	0.0001230009934333	0.0012874829904318	0
INS.repeats.4.3	0.0000987152355794854	0.0000344620660240435	0.000000119311800755308	0.0000289436574585732	0.000000119266746364251	0.0005629154615959	0.0004800848849642	0.0000201304526933614	0.000000119548213441177	0.0004883347260154	0.000000123656269236418	0.0000138285601057196	0.0000175735521660954	0.000000638999995527	0.0006103843801258	0.0010013860955705	0.0000267750956139715	0.00003239028177913	0.0009707317608666	0.0039206188043084	0.000000409779908921712	0.000000122787008632551	0.0000319227826776472	0.0002390093106756	0.0002729377086694
INS.repeats.4.4	0.0001077008839104	0.0001481831882667	0.000000119311800755308	0.0000457060266188629	0.00000178170514317027	0.0000915751383724682	0.0004033498674412	0.0000103049914784826	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.00009986074904846	0.0000926053187618557	0.0000120999999153	0.0021416339737992	0.000000122424839207098	0.0001731821599931	0.0017981559293833	0.000000122434139976193	0.0119293659146699	0.000000120418901602936	0.0026886831763098	0.0023592710123969	0.0003835141686148	0
INS.repeats.4.5+	0.000000119322283174848	0.001659740993248	0.000000119311800755308	0.000000121148914319451	0.0000235919049773461	0.00000203019113294048	0.000000121356232777461	0.0000538621241547567	0.000000119548213441177	0.0037734517308445	0.000000123656269236418	0.0006249278441057	0.0034310717250712	0.000000313999997802	0.0001853404611306	0.000000122424839207098	0.0001632728000645	0.0005038299358611	0.000000122434139976193	0.0722317621160103	0.000000120418901602936	0.0079390525011665	0.00000012203923325271	0.0038743253489862	0
INS.repeats.5+.0	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.0009203317644044	0.0034351703758983	0.0000592028959939791	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.0005676595416396	0.0151046632997288	0.000194946037527	0.0025902309818683	0.000000122868930741327	0.000000122424839207098	0.000746613315084	0.000000120668827565179	0.000000122434139976193	0.0000690436763252728	0.00000292538055912174	0.291096806824411	0.00000012203923325271	0.0419077233131279	0.0001667339168366
INS.repeats.5+.1	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.0012787099768716	0.000000120646691749697	0.000000121356232777461	0.008553319173696	0.000000119548213441177	0.426496723744586	0.0013609700838315	0.0255526037704079	0.000000121793864389377	0.0135019519054863	0.0056147135681216	0.000000122424839207098	0.0031246156801769	0.000000120668827565179	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.0058311199701202	0.000000118837722693503
INS.repeats.5+.2	0.000154704824289	0.0001692674035525	0.000000119311800755308	0.0000540381045535262	0.0001407958052602	0.0015017419697964	0.0001030481618863	0.00000175673387493776	0.000000119548213441177	0.0071457693403181	0.0004930510360357	0.0015974184682751	0.002326559514968	0.0000458999996787	0.0001474759793847	0.0009064950115584	0.0004275322787091	0.0011059865082613	0.000000122434139976193	0.0025835835753183	0.0008036452183753	0.0007706606046501	0.0012636914374538	0.0002888435902687	0
INS.repeats.5+.3	0.000000119322283174848	0.000000119388852805885	0.0000294088137070176	0.000000121148914319451	0.0000152185425995295	0.0000404931247230897	0.00000662112166071121	0.0000299151775374738	0.000000119548213441177	0.0002167524241505	0.000000123656269236418	0.00004010649291571	0.0017454533399013	0.0000460999996773	0.00000830175069287384	0.000000122424839207098	0.0001341943878433	0.0007278218577876	0.0008878085945289	0.0067494930421022	0.0000602606579421421	0.0014223898696598	0.0005547911365677	0.0008078206346997	0.0000397269784618879
INS.repeats.5+.4	0.000103507389166	0.000000119388852805885	0.000000119311800755308	0.0001092927784695	0.0000137263858641729	0.0000303637333115511	0.0000173842481407197	0.000000121116497512226	0.0000140707789175167	0.00000012235906901085	0.000000123656269236418	0.0003030142305109	0.0009338406062594	0.00000242999998299	0.0001319525973617	0.0002356579287186	0.000000120057946032819	0.0003615434747854	0.000000122434139976193	0.0072508868816255	0.000000120418901602936	0.0023805264195602	0.0001678386200409	0.0016900622464436	0
INS.repeats.5+.5+	0.000000119322283174848	0.000010088367763825	0.000000119311800755308	0.000000121148914319451	0.0000196975123398045	0.00000388612152841994	0.000000121356232777461	0.0001242379365077	0.0001403301252677	0.00000012235906901085	0.000000123656269236418	0.0001621947641018	0.0033008123474724	0.0000432999996969	0.000000122868930741327	0.000000122424839207098	0.000000120057946032819	0.0020477808393461	0.0000464442534703395	0.0104058293266699	0.000000120418901602936	0.0019160450656877	0.0000103774647085833	0.0002031474578391	0.000056259119226807
DEL.MH.2.1	0.0006421080021512	0.000000119388852805885	0.0026735609994861	0.28406719307334	0.0361170974465253	0.000000120646691749697	0.0038781579599403	0.0004131080551521	0.0000283580006262545	0.0116115771707062	0.0004006097828132	0.0013362583763787	0.0046262320989924	0.0088724079378931	0.0002817444762801	0.0414191932696045	0.0117094298674417	0.0016371689304871	0.000000122434139976193	0.0001117061408645	0.0619139038506904	0.0019164672316613	0.00000012203923325271	0.0077286795924822	0.0002748176266714
DEL.MH.3.1	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0065652050978962	0.0146779198608356	0.0007140518559496	0.0000565267670991245	0.0029893537273487	0.0022817822325697	0.0006650480662978	0.000120074278586	0.0005721111757891	0.0074574887833157	0.0011400829920194	0.0010462062207089	0.0000535434699287515	0.0029262168173748	0.000000120668827565179	0.001150533674718	0.0060590600037031	0.083417198061228	0.0023747801667836	0.00000012203923325271	0.0003149641722969	0.0001061742229209
DEL.MH.3.2	0.0006392459123676	0.0005822975851077	0.000000119311800755308	0.0232382683789147	0.0094285856244033	0.0036103105220467	0.0034336780020526	0.0018600776071133	0.000000119548213441177	0.0018035408909177	0.0002972733834708	0.0057036334772815	0.0056538441284786	0.0004503059968478	0.0033907126368491	0.0190271006378599	0.0027217897838697	0.0649960048862633	0.0118426015584738	0.0005022952754967	0.0344458279698962	0.0000187475413888247	0.145094195368639	0.0060243613178569	0
DEL.MH.4.1	0.000000119322283174848	0.0000964686278652435	0.000000119311800755308	0.0025100711083564	0.0099798401026494	0.0013600057151937	0.0006449914765652	0.0026908265945875	0.0076757924397351	0.00000012235906901085	0.000000123656269236418	0.0036371647969144	0.0002329207420642	0.0012707979911044	0.000000122868930741327	0.0060727069722164	0.007105535888115	0.0237109156797447	0.000000122434139976193	0.0051470805153981	0.066308208117053	0.010670710374717	0.0073841577638997	0.0015946854275034	0.0001027599714608
DEL.MH.4.2	0.0004642320710157	0.0004360766909372	0.000000207187653881183	0.0176033609092667	0.0074233995851068	0.008257687366311	0.0001848433289041	0.000000121116497512226	0.0001052811974456	0.0073498124624005	0.000000123656269236418	0.0006801946486971	0.0066165080607307	0.0001597229988819	0.0000823117816438622	0.000000122424839207098	0.0021036918954361	0.083623821960598	0.0000644373474759732	0.00000012287392161954	0.0408342954194366	0.0140245287444159	0.0227895750038172	0.0004151209824168	0
DEL.MH.4.3	0.0005522929579251	0.0000422088487364324	0.0000107175110572917	0.0255657855780077	0.00188679584629	0.0032847043397973	0.0000217328155701034	0.0031251992818667	0.0063888182857036	0.0089496972990344	0.0008796298984606	0.003316799062982	0.000000121793864389377	0.0002705779981059	0.0008193675942999	0.000000122424839207098	0.0064460016638899	0.160303390850768	0.0060049538416204	0.0001106651686381	0.0072268392579277	0.0124894065410671	0.0268438609367947	0.0000381850814316882	0.0000312725025774115
DEL.MH.5+.1	0.000000119322283174848	0.0000520574220893547	0.0000318494875670054	0.0050037884819095	0.0023933586527331	0.0462454224820735	0.000000121356232777461	0.383069383852769	0.0018469215275892	0.0169335977951207	0.0003130087340361	0.0000294710197083529	0.0155270484552024	0.0117407769178146	0.0023397527444954	0.0220631237835128	0.0121474382334417	0.000000120668827565179	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.0114011047553492	0.00000012203923325271	0.0047082835041435	0.0000545474367975609
DEL.MH.5+.2	0.0000541796478208341	0.000178175015882	0.000000119311800755308	0.000000121148914319451	0.0033538261862945	0.284932392932086	0.000000121356232777461	0.154139029385966	0.000000119548213441177	0.00000012235906901085	0.0004987150439906	0.0001755811155068	0.000000121803493812919	0.007055420950612	0.00624029484437	0.000000122424839207098	0.0042586435578328	0.000000120668827565179	0.00138596963839	0.00000012287392161954	0.000000120418901602936	0.000000122787008632551	0.0057685210634286	0.0023763587362152	0
DEL.MH.5+.3	0.000000119322283174848	0.000000119388852805885	0.0006172140714836	0.0012481907993481	0.0062245948538912	0.268674310926627	0.000000121356232777461	0.0302238964840967	0.000000119548213441177	0.00000012235906901085	0.0010806223053793	0.0001752121433306	0.0036443129070042	0.0021659839848381	0.000783097427065	0.00000363687152501793	0.0041155669963844	0.0011108380953692	0.000000122434139976193	0.00000012287392161954	0.039708156489999	0.000000122787008632551	0.0030472701019357	0.000000120434733633058	0.0001276695525665
DEL.MH.5+.4	0.000000119322283174848	0.000000119388852805885	0.0000169402764834392	0.0101931131010334	0.001147372775466	0.155229848488171	0.0000285404173894227	0.0005132118186705	0.000000119548213441177	0.0011878204597085	0.0002024611130882	0.0000292356181145186	0.000000121793864389377	0.0002817359980278	0.000000122868930741327	0.004320731818868	0.0039051964346797	0.0131501620929851	0.0007347432181616	0.0000390081068789437	0.0154224845498772	0.000000122787008632551	0.00000012203923325271	0.000303536150029	0.0000494544804039289
DEL.MH.5+.5+	0.000000119322283174848	0.0013773424895008	0.000000119311800755308	0.000026889608320093	0.000000119266746364251	0.140907995423448	0.0006054169347893	0.000000121116497512226	0.000000119548213441177	0.0186620998990357	0.0007703639089959	0.0033569916996532	0.0058423159657373	0.0131319069080767	0.0003052486556703	0.0197191012887301	0.0005801410424867	0.000000120668827565179	0.0184828716001719	0.0001704488019039	0.000000120418901602936	0.0466528434815247	0.0114150353304595	0.0126235619572709	0
