column_name	original_column	file	file_stem	source	tissue_last	tissue_full	column_index	column_sum	raw_cluster_id	cluster_id	is_retained	is_medoid
ph_all.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	409	0.999999999999999	17	15	TRUE	FALSE
ph_all.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	410	1	112	NA	FALSE	FALSE
ph_all.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	411	1	56	35	TRUE	FALSE
ph_all.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	412	1	28	22	TRUE	FALSE
ph_all.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	413	1	179	NA	FALSE	FALSE
ph_all.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	414	1	24	20	TRUE	FALSE
ph_all.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	415	1	22	19	TRUE	FALSE
ph_all.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	416	1	113	50	TRUE	FALSE
ph_all.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	417	1	12	12	TRUE	FALSE
ph_all.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	418	1	108	47	TRUE	FALSE
ph_all.17	hdp.17	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	419	1	107	46	TRUE	FALSE
ph_all.18	hdp.18	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	420	1	11	11	TRUE	FALSE
ph_all.19	hdp.19	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	421	1	9	9	TRUE	FALSE
ph_all.20	hdp.20	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	422	1	27	21	TRUE	FALSE
ph_all.21	hdp.21	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	423	1	20	17	TRUE	FALSE
ph_all.22	hdp.22	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	424	0.999999999999999	15	14	TRUE	FALSE
ph_all.23	hdp.23	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	425	1	21	18	TRUE	FALSE
ph_all.24	hdp.24	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	426	1	8	8	TRUE	FALSE
ph_all.25	hdp.25	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	427	1	120	54	TRUE	FALSE
ph_all.26	hdp.26	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	428	1	7	7	TRUE	FALSE
ph_all.27	hdp.27	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	429	0.999999999999999	10	10	TRUE	FALSE
ph_all.28	hdp.28	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	430	1	19	16	TRUE	FALSE
ph_all.29	hdp.29	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	431	1	114	51	TRUE	FALSE
ph_all.30	hdp.30	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	432	1	26	NA	FALSE	FALSE
ph_all.31	hdp.31	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	433	1	180	NA	FALSE	FALSE
ph_all.32	hdp.32	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	434	1	110	NA	FALSE	FALSE
ph_all.33	hdp.33	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	435	1	181	NA	FALSE	FALSE
ph_all.34	hdp.34	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	436	1	182	NA	FALSE	FALSE
ph_all.35	hdp.35	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	437	1	183	NA	FALSE	FALSE
ph_biliary.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	438	1	3	3	TRUE	FALSE
ph_biliary.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	439	1	35	25	TRUE	FALSE
ph_biliary.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	440	1	17	15	TRUE	FALSE
ph_biliary.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	441	1	75	41	TRUE	FALSE
ph_biliary.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	442	1	127	60	TRUE	TRUE
ph_biliary.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Biliary.txt	CAP9.mSigHdp.PH.Koh89.Biliary	ph	biliary	Biliary	443	1	36	NA	FALSE	FALSE
ph_bladder.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	444	1	37	26	TRUE	FALSE
ph_bladder.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	445	1	3	3	TRUE	FALSE
ph_bladder.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	446	1	39	NA	FALSE	FALSE
ph_bladder.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	447	1	38	27	TRUE	FALSE
ph_bladder.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	448	1	24	20	TRUE	FALSE
ph_bladder.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	449	1	20	17	TRUE	FALSE
ph_bladder.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	450	0.999999999999999	40	28	TRUE	FALSE
ph_bladder.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	451	1	11	11	TRUE	FALSE
ph_bladder.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	452	1	42	NA	FALSE	FALSE
ph_bladder.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	453	1	43	29	TRUE	FALSE
ph_bladder.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	454	1	41	NA	FALSE	FALSE
ph_bladder.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	455	1	44	NA	FALSE	FALSE
ph_bladder.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bladder.txt	CAP9.mSigHdp.PH.Koh89.Bladder	ph	bladder	Bladder	456	1	45	NA	FALSE	FALSE
ph_softtissue.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	457	1	40	28	TRUE	FALSE
ph_softtissue.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	458	1	24	20	TRUE	FALSE
ph_softtissue.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	459	1	46	30	TRUE	FALSE
ph_softtissue.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	460	1	178	72	TRUE	TRUE
ph_softtissue.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	461	1	49	NA	FALSE	FALSE
ph_softtissue.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	462	1	48	31	TRUE	FALSE
ph_softtissue.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	463	1	38	27	TRUE	FALSE
ph_softtissue.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	464	1	14	13	TRUE	FALSE
ph_softtissue.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	465	1	6	6	TRUE	FALSE
ph_softtissue.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue.txt	CAP9.mSigHdp.PH.Koh89.Bone.SoftTissue	ph	softtissue	Bone.SoftTissue	466	1	184	NA	FALSE	FALSE
ph_breast.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	467	0.999999999999999	9	9	TRUE	FALSE
ph_breast.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	468	1	51	32	TRUE	TRUE
ph_breast.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	469	1	3	3	TRUE	FALSE
ph_breast.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	470	1	22	19	TRUE	FALSE
ph_breast.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	471	0.999999999999999	119	53	TRUE	FALSE
ph_breast.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	472	1	2	2	TRUE	FALSE
ph_breast.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	473	1	17	15	TRUE	FALSE
ph_breast.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	474	1	133	63	TRUE	FALSE
ph_breast.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	475	1	24	20	TRUE	FALSE
ph_breast.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	476	1	48	31	TRUE	FALSE
ph_breast.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	477	1	4	4	TRUE	FALSE
ph_breast.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	478	1	106	NA	FALSE	FALSE
ph_breast.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	479	0.999999999999999	14	13	TRUE	FALSE
ph_breast.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	480	1	29	23	TRUE	FALSE
ph_breast.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	481	1	56	35	TRUE	FALSE
ph_breast.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	482	1	53	NA	FALSE	FALSE
ph_breast.17	hdp.17	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	483	1	185	NA	FALSE	FALSE
ph_breast.18	hdp.18	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	484	1	57	36	TRUE	FALSE
ph_breast.19	hdp.19	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	485	1	55	NA	FALSE	FALSE
ph_breast.20	hdp.20	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	486	1	59	NA	FALSE	FALSE
ph_breast.21	hdp.21	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Breast.txt	CAP9.mSigHdp.PH.Koh89.Breast	ph	breast	Breast	487	1	72	NA	FALSE	FALSE
ph_cns.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	488	1	63	37	TRUE	TRUE
ph_cns.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	489	1	64	38	TRUE	FALSE
ph_cns.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	490	1	22	19	TRUE	TRUE
ph_cns.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	491	1	134	NA	FALSE	FALSE
ph_cns.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	492	1	75	41	TRUE	FALSE
ph_cns.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	493	1	21	18	TRUE	TRUE
ph_cns.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	494	1	35	25	TRUE	FALSE
ph_cns.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	495	1	61	NA	FALSE	FALSE
ph_cns.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	496	1	135	NA	FALSE	FALSE
ph_cns.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.CNS.txt	CAP9.mSigHdp.PH.Koh89.CNS	ph	cns	CNS	497	1	65	NA	FALSE	FALSE
ph_colon.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	498	1	3	3	TRUE	FALSE
ph_colon.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	499	1	143	66	TRUE	FALSE
ph_colon.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	500	1	69	NA	FALSE	FALSE
ph_colon.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	501	0.999999999999999	20	17	TRUE	FALSE
ph_colon.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	502	1	2	2	TRUE	FALSE
ph_colon.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	503	0.999999999999999	138	65	TRUE	FALSE
ph_colon.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	504	1	15	14	TRUE	FALSE
ph_colon.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	505	1	108	47	TRUE	FALSE
ph_colon.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	506	0.999999999999999	120	54	TRUE	FALSE
ph_colon.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	507	1	17	15	TRUE	FALSE
ph_colon.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	508	1	46	30	TRUE	FALSE
ph_colon.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	509	1	24	20	TRUE	FALSE
ph_colon.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	510	1	10	10	TRUE	FALSE
ph_colon.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	511	1	67	NA	FALSE	FALSE
ph_colon.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	512	1	183	NA	FALSE	FALSE
ph_colon.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	513	1	186	NA	FALSE	FALSE
ph_colon.17	hdp.17	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	514	0.999999999999999	70	NA	FALSE	FALSE
ph_colon.18	hdp.18	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	515	1	1	1	TRUE	FALSE
ph_colon.19	hdp.19	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	516	1	71	NA	FALSE	FALSE
ph_colon.20	hdp.20	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	517	1	137	64	TRUE	TRUE
ph_colon.21	hdp.21	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Colon.txt	CAP9.mSigHdp.PH.Koh89.Colon	ph	colon	Colon	518	1	9	9	TRUE	FALSE
