Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02050105T	2.92E+00	1.56E+00	1.73E+00	3.64E+00	2.85E+00	4.28E+00	1.94E+00	1.75E+00	1.45E+00	1.76E+00	2.41E+00	1.06E+00	5.08E+00	1.39E+00
CPCT02050055TII	2.20E+00	2.19E+00	2.14E+00	2.33E+00	1.79E+00	4.86E+00	1.77E+00	1.57E+00	1.42E+00	1.92E+00	2.50E+00	8.99E-01	4.50E+00	1.43E+00
CPCT02010493T	1.60E+00	1.04E+00	1.26E+00	1.34E+00	1.43E+00	1.93E+00	8.78E-01	1.27E+00	7.26E-01	9.25E-01	1.23E+00	4.93E-01	1.97E+00	9.28E-01
CPCT02010503T	1.97E+00	1.35E+00	1.79E+00	2.42E+00	3.61E+00	3.35E+00	2.40E+00	2.40E+00	1.45E+00	7.34E-01	2.32E+00	6.68E-01	3.30E+00	6.43E-01
CPCT02010501T	5.12E+00	1.12E+00	2.01E+00	2.30E+00	3.76E+00	4.14E+00	2.22E+00	2.60E+00	2.27E+00	1.31E+00	2.18E+00	5.58E-01	6.19E+00	7.95E-01
CPCT02020464T	8.43E-01	4.26E-01	7.09E-01	1.32E+00	7.71E-01	1.70E+00	8.88E-01	7.37E-01	4.69E-01	7.57E-01	9.72E-01	4.29E-01	1.50E+00	3.33E-01
CPCT02090009T	2.09E+00	1.50E+00	2.02E+00	1.57E+00	1.85E+00	2.09E+00	1.56E+00	1.27E+00	1.03E+00	8.08E-01	2.36E+00	1.41E+00	2.44E+00	1.76E+00
CPCT02020468T	3.06E-01	6.26E-02	5.43E-01	7.04E-01	8.34E-01	8.64E-01	4.80E-01	7.93E-01	3.31E-01	5.37E-02	7.30E-01	2.78E-01	9.96E-01	4.97E-01
CPCT02340001T	1.11E+00	6.05E-01	9.27E-01	1.40E+00	1.60E+00	1.81E+00	8.84E-01	8.77E-01	5.43E-01	1.28E+00	1.08E+00	3.06E-01	1.79E+00	2.31E-01
CPCT02080079T	3.68E-01	3.92E-01	8.74E-01	9.13E-01	1.18E+00	9.07E-01	1.01E+00	7.84E-01	6.93E-01	6.10E-01	1.08E+00	3.84E-01	1.05E+00	5.27E-01
CPCT02010526T	5.71E-01	3.57E-01	3.83E-01	4.85E-01	5.44E-01	5.91E-01	4.42E-01	5.16E-01	4.15E-01	2.66E-01	5.48E-01	1.67E-01	4.96E-01	2.97E-01
CPCT02010532T	4.12E+00	8.96E-01	1.48E+00	2.04E+00	3.52E+00	3.29E+00	1.84E+00	2.33E+00	2.10E+00	1.50E+00	1.65E+00	7.13E-01	4.51E+00	6.34E-01
CPCT02060051T	7.32E-01	7.81E-01	9.46E-01	7.91E-01	1.36E+00	1.59E+00	8.60E-01	9.34E-01	8.98E-01	5.07E-01	1.10E+00	3.92E-01	1.53E+00	7.10E-01
CPCT02050141T	1.41E+00	6.52E-01	1.41E+00	1.31E+00	1.25E+00	1.55E+00	1.78E+00	1.03E+00	8.08E-01	1.00E+00	1.90E+00	1.24E+00	2.45E+00	4.61E-01
CPCT02110024T	2.95E+00	2.82E+00	1.72E+00	1.98E+00	2.32E+00	6.47E+00	3.48E+00	2.05E+00	1.55E+00	2.16E+00	2.66E+00	1.66E+00	5.82E+00	2.36E+00
CPCT02120013T	1.60E+00	1.00E+00	2.21E+00	2.36E+00	2.74E+00	1.72E+00	1.34E+00	1.75E+00	1.31E+00	1.68E+00	2.34E+00	7.62E-01	2.11E+00	5.84E-01
CPCT02050158T	2.64E+00	8.51E-01	1.37E+00	1.94E+00	1.77E+00	2.34E+00	1.22E+00	1.12E+00	9.06E-01	1.01E+00	1.55E+00	4.04E-01	3.28E+00	6.80E-01
CPCT02050149T	5.93E-01	6.97E-01	4.03E+00	1.16E+00	1.59E+00	1.65E+00	1.17E+00	8.53E-01	4.02E-01	1.08E+00	4.12E+00	4.98E-01	1.57E+00	6.58E-01
CPCT02010557T	1.52E+00	9.68E-01	2.38E+00	1.14E+00	2.03E+00	2.21E+00	1.28E+00	1.47E+00	9.35E-01	9.03E-01	2.76E+00	4.70E-01	2.03E+00	5.57E-01
CPCT02220014T	8.25E-01	9.28E-01	2.05E+00	1.76E+00	1.81E+00	3.29E+00	1.62E+00	9.73E-01	8.68E-01	1.16E+00	1.88E+00	7.85E-01	2.90E+00	8.78E-01
CPCT02050052TII	1.55E+00	1.68E+00	1.07E+00	1.32E+00	1.70E+00	2.29E+00	1.44E+00	1.12E+00	4.12E-01	8.91E-01	1.38E+00	1.40E+00	1.66E+00	1.99E+00
CPCT02020506T	4.81E+00	1.19E+00	2.05E+00	2.52E+00	4.33E+00	3.42E+00	1.88E+00	2.57E+00	1.91E+00	1.01E+00	2.02E+00	6.99E-01	5.47E+00	6.68E-02
CPCT02030339T	2.63E+00	8.20E-01	1.34E+00	2.13E+00	1.60E+00	2.53E+00	1.70E+00	1.19E+00	8.73E-01	8.71E-01	1.61E+00	4.64E-01	2.86E+00	6.57E-01
CPCT02080163T	5.27E-01	4.06E-01	5.05E-01	1.04E+00	6.92E-01	1.02E+00	6.53E-01	1.09E+00	2.02E-01	4.79E-01	6.45E-01	3.70E-01	6.97E-01	5.98E-01
CPCT02050281T	2.08E+00	7.19E-01	1.11E+00	1.80E+00	1.85E+00	1.96E+00	1.46E+00	1.66E+00	8.43E-01	1.29E+00	1.13E+00	5.72E-01	2.41E+00	6.06E-01
CPCT02070243T	2.63E+00	7.34E-01	1.46E+00	1.98E+00	1.75E+00	2.43E+00	1.20E+00	1.59E+00	1.08E+00	9.33E-01	1.35E+00	5.12E-01	2.20E+00	7.35E-01
CPCT02340040T	0.00E+00	5.43E-01	1.56E+00	2.12E-01	4.96E-01	1.40E+00	6.67E-01	7.83E-01	6.91E-01	4.30E-01	2.06E+00	4.39E-01	1.24E+00	3.69E-01
CPCT02120077T	1.68E+00	6.61E-01	1.32E+00	1.40E+00	1.10E+00	1.74E+00	1.22E+00	1.25E+00	8.71E-01	6.60E-01	1.62E+00	5.65E-01	1.64E+00	6.64E-01
CPCT02030437T	1.61E+00	7.88E-01	1.16E+00	1.34E+00	9.98E-01	1.25E+00	8.26E-01	1.41E+00	8.75E-01	1.28E+00	1.25E+00	5.59E-01	1.53E+00	4.25E-01
CPCT02010641TII	6.12E-01	1.17E+00	1.26E+00	1.64E+00	1.25E+00	1.99E+00	1.04E+00	1.38E+00	3.21E-01	7.55E-01	1.32E+00	7.26E-01	1.23E+00	1.15E+00
CPCT02050291T	1.26E+00	4.66E-01	8.79E-01	1.26E+00	1.12E+00	1.80E+00	9.78E-01	1.04E+00	7.61E-01	5.88E-01	1.20E+00	3.11E-01	1.71E+00	5.86E-01
CPCT02020643T	1.95E+00	9.78E-01	1.73E+00	2.14E+00	1.95E+00	2.82E+00	1.61E+00	1.41E+00	1.31E+00	9.11E-01	2.37E+00	6.96E-01	3.21E+00	6.21E-01
CPCT02150006T	5.59E+00	1.42E+00	2.09E+00	5.56E+00	4.69E+00	4.43E+00	2.47E+00	3.28E+00	2.12E+00	5.05E+00	2.13E+00	9.99E-01	5.87E+00	9.99E-01
WIDE01010503T	1.93E+00	8.21E-01	9.60E-01	1.89E+00	1.09E+00	2.09E+00	1.10E+00	8.61E-01	1.03E+00	5.66E-01	9.20E-01	4.92E-01	1.88E+00	7.18E-01
WIDE01010567T	6.84E+00	1.52E+00	3.63E+00	9.16E+00	5.18E+00	1.12E+01	4.60E+00	3.39E+00	2.57E+00	3.62E+00	3.05E+00	1.32E+00	1.08E+01	1.17E+00
WIDE01010459T	4.28E+00	9.42E-01	1.41E+00	3.35E+00	2.86E+00	3.43E+00	2.06E+00	1.60E+00	1.78E+00	2.67E+00	1.48E+00	6.55E-01	4.83E+00	7.40E-01
CPCT02060041T	8.35E+00	9.29E-01	2.09E+00	2.87E+00	9.00E+00	3.77E+00	4.20E+00	4.70E+00	5.63E+00	5.21E-01	2.68E+00	1.05E+00	1.20E+01	7.65E-01
WIDE01010561T	2.71E+00	2.17E+00	3.00E+00	2.80E+00	3.29E+00	2.49E+00	1.58E+00	1.81E+00	1.49E+00	2.78E+00	2.97E+00	1.64E+00	3.08E+00	2.85E+00
WIDE01010651T	2.99E-01	4.12E-01	1.27E+00	1.26E+00	1.47E+00	1.68E+00	9.73E-01	1.04E+00	8.21E-01	6.61E-01	1.35E+00	4.53E-01	1.76E+00	6.25E-01
