Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02380037T	5.34E-01	1.68E+00	1.42E+00	9.49E-01	1.17E+00	1.53E+00	1.81E+00	4.34E+00	1.18E+00	9.10E-01	8.05E-01
CPCT02330076T	9.70E+02	3.68E+01	8.91E+02	4.25E+00	6.24E+00	7.53E+01	1.18E+01	3.55E+02	3.84E+01	1.83E+01	1.61E+01
CPCT02011058T	1.92E+00	2.47E+00	7.57E+00	1.44E+00	4.06E+00	6.13E+00	1.03E+00	6.98E+00	1.88E+00	6.33E+00	1.83E+00
CPCT02080296T	1.35E+00	1.59E+00	4.18E+00	7.55E+00	7.15E+00	3.22E+00	1.87E+00	3.08E+00	1.76E+00	3.65E+00	1.48E+00
CPCT02150046T	2.04E+00	4.52E+00	5.93E+00	9.62E-01	8.33E-01	1.85E+00	9.55E-01	4.73E+00	1.41E+00	1.13E+00	9.96E-01
CPCT02230126T	7.47E-01	9.49E-01	1.25E+00	1.90E+00	1.71E+00	1.84E+00	8.39E-01	2.47E+00	1.45E+00	1.20E+00	9.91E-01
CPCT02180052T	6.00E-01	1.17E+00	1.15E+00	6.98E-01	1.01E+00	1.20E+00	1.17E+00	2.04E+00	9.88E-01	7.19E-01	2.91E-01
CPCT02180053T	4.05E+00	2.06E+00	3.20E+00	5.87E+00	5.51E+00	2.32E+00	1.93E+00	2.74E+00	1.86E+00	2.27E+00	5.79E-01
CPCT02340110T	1.44E+00	1.57E+00	1.95E+00	7.83E+00	6.04E+00	3.15E+00	1.31E+00	2.58E+00	1.62E+00	2.34E+00	1.32E+00
CPCT02230125T	5.26E-01	1.27E+00	1.36E+00	5.20E-01	6.49E-01	1.66E+00	1.19E+00	2.79E+00	1.07E+00	1.02E+00	1.02E+00
CPCT02390015T	2.32E+00	3.13E+00	2.34E+00	5.02E-01	4.63E-01	1.48E+00	1.28E+00	4.46E+00	1.45E+00	2.78E+00	3.56E-01
CPCT02380036T	1.25E+00	1.79E+00	2.62E+00	9.09E-01	1.58E+00	2.54E+00	1.49E+00	2.45E+00	1.40E+00	1.61E+00	5.97E-01
CPCT02050309T	8.88E-01	1.16E+00	1.48E+00	7.19E-01	9.90E-01	1.84E+00	1.09E+00	1.56E+00	8.49E-01	1.49E+00	5.45E-01
CPCT02110056T	1.04E+00	1.46E+00	2.92E+00	8.71E-01	1.18E+00	2.15E+00	1.51E+00	2.32E+00	1.48E+00	1.49E+00	8.06E-01
CPCT02390001TII	1.48E+00	2.97E+00	2.87E+00	8.19E-01	3.52E-01	2.35E+00	8.29E-01	1.90E+00	1.04E+00	1.44E+00	3.36E+00
CPCT02160037T	1.77E+00	1.79E+00	2.99E+00	1.09E+01	9.69E+00	1.90E+00	1.53E+00	3.07E+00	1.52E+00	2.54E+00	1.13E+00
CPCT02120183T	1.45E+00	2.45E+00	3.98E+00	1.40E+00	3.03E+00	3.85E+00	7.78E-01	3.57E+00	1.45E+00	2.32E+00	1.06E+00
CPCT02110057T	8.31E-01	1.28E+00	1.15E+00	9.48E-01	1.12E+00	1.24E+00	1.01E+00	1.77E+00	1.24E+00	9.07E-01	5.52E-01
CPCT02040321T	1.23E+00	1.87E+00	2.64E+00	6.10E+00	5.07E+00	2.82E+00	1.22E+00	3.91E+00	1.72E+00	1.39E+00	1.66E+00
CPCT02040323T	1.49E+00	1.20E+00	1.93E+00	4.86E-01	8.42E-01	1.30E+00	7.15E-01	2.32E+00	1.12E+00	9.42E-01	1.09E+00
DRUP01050019T	7.39E-01	1.03E+00	1.26E+00	8.47E-01	1.94E+00	2.36E+00	1.82E+00	2.31E+00	1.25E+00	9.78E-01	6.06E-01
CPCT02050431T	7.40E-01	1.32E+00	1.60E+00	9.80E-01	1.78E+00	2.03E+00	7.83E-01	2.56E+00	1.44E+00	1.19E+00	8.92E-01
CPCT02110079T	9.93E-01	1.20E+00	1.24E+00	6.76E-01	7.83E-01	1.36E+00	7.94E-01	2.63E+00	1.12E+00	1.18E+00	1.10E+00
CPCT02380052T	1.96E+00	2.31E+00	1.78E+00	7.87E-01	1.18E+00	2.47E+00	1.06E+00	5.83E+00	2.40E+00	1.62E+00	1.71E+00
CPCT02340066T	1.65E+00	2.37E+00	3.26E+00	1.89E+00	4.41E+00	5.46E+00	1.46E+00	4.98E+00	1.95E+00	2.53E+00	9.82E-01
CPCT02340060T	9.69E-01	1.15E+00	2.93E+00	8.96E-01	1.16E+00	2.23E+00	1.14E+00	2.17E+00	1.40E+00	2.36E+00	8.08E-01
CPCT02180057T	2.14E+00	1.84E+00	2.06E+00	1.02E+00	1.49E+00	2.80E+00	1.42E+00	4.05E+00	2.07E+00	7.96E-01	1.09E+00
CPCT02340058T	1.86E+00	1.06E+00	1.89E+00	1.37E+00	1.36E+00	1.91E+00	1.44E+00	3.98E+00	2.34E+00	1.40E+00	9.12E-01
CPCT02011073T	7.44E-01	1.03E+00	1.12E+00	2.85E-01	3.77E-01	1.71E+00	5.87E-01	1.47E+00	7.72E-01	8.91E-01	1.00E+00
CPCT02210082T	7.27E-01	1.21E+00	1.67E+00	7.02E-01	5.11E-01	1.91E+00	8.66E-01	1.97E+00	1.28E+00	1.49E+00	9.61E-01
CPCT02410017T	6.23E+00	3.98E+00	7.47E+00	1.52E+00	1.69E+00	3.59E+00	8.89E-01	5.13E+00	2.26E+00	2.16E+00	1.79E+00
CPCT02110080T	7.79E-01	1.76E+00	1.30E+00	8.73E-01	1.81E+00	2.27E+00	9.22E-01	1.93E+00	1.19E+00	1.47E+00	2.22E+00
CPCT02080196T	4.22E-01	1.02E+00	9.35E-01	4.84E-01	8.91E-01	1.12E+00	1.14E+00	1.34E+00	6.79E-01	5.65E-01	4.64E-01
CPCT02020666T	5.79E-01	1.50E+00	1.43E+00	5.67E-01	1.09E+00	1.10E+00	1.46E+00	2.86E+00	9.18E-01	7.68E-01	7.18E-01
CPCT02310004T	3.70E+00	2.73E+00	7.66E+00	1.80E+00	1.89E+00	5.20E+00	1.54E+00	7.51E+00	4.11E+00	1.91E+00	1.13E+00
CPCT02060197T	1.06E+00	1.78E+00	1.81E+00	5.37E-01	9.38E-01	1.46E+00	8.79E-01	1.49E+00	1.04E+00	1.29E+00	8.56E-02
CPCT02380039T	2.10E+00	1.87E+00	1.84E+00	8.22E-01	1.25E+00	1.80E+00	8.39E-01	2.06E+00	1.46E+00	1.31E+00	8.19E-01
DRUP01220001T	1.61E+00	2.06E+00	3.70E+00	1.50E+00	1.55E+00	2.61E+00	1.30E+00	2.24E+00	2.00E+00	2.98E+00	7.47E-01
CPCT02260028T	1.22E+00	1.28E+00	1.95E+00	7.77E-01	1.04E+00	1.94E+00	8.24E-01	1.90E+00	1.19E+00	1.38E+00	1.00E+00
CPCT02010731T	1.85E+00	3.80E+00	3.96E+00	9.63E-01	1.55E+00	2.58E+00	1.87E+00	4.74E+00	2.04E+00	4.11E+00	1.19E+00
WIDE01010011T	1.58E+00	1.34E+00	1.93E+00	1.11E+00	1.11E+00	1.43E+00	7.86E-01	2.76E+00	1.37E+00	7.42E-01	6.94E-01
CPCT02060285T	3.28E-01	5.30E-01	5.46E-01	2.81E-02	5.66E-01	7.01E-01	6.60E-01	8.63E-01	5.98E-01	4.29E-01	4.90E-01
CPCT02350021T	1.97E+00	2.39E+00	3.74E+00	2.16E+00	6.31E+00	7.37E+00	9.87E-01	4.85E+00	2.44E+00	2.74E+00	1.91E+00
CPCT02080300T	1.23E+00	1.27E+00	1.80E+00	6.55E-01	1.14E+00	1.94E+00	8.19E-01	2.17E+00	9.46E-01	7.67E-01	6.43E-01
CPCT02040219T	1.01E+00	1.27E+00	1.25E+00	5.79E-01	1.10E+00	1.49E+00	1.14E+00	1.52E+00	9.37E-01	8.03E-01	5.49E-01
DRUP01060008T	9.65E-01	2.00E+00	2.75E+00	6.83E-01	1.32E+00	2.47E+00	1.59E+00	2.63E+00	1.32E+00	2.85E+00	6.54E-01
CPCT02320009T	5.98E-01	7.26E-01	7.46E-01	6.79E-01	8.36E-01	8.66E-01	5.44E-01	1.09E+00	5.45E-01	5.26E-01	3.67E-01
CPCT02210051T	6.79E-01	1.11E+00	1.74E+00	6.40E-01	1.18E+00	1.72E+00	7.60E-01	2.04E+00	1.15E+00	1.36E+00	6.27E-01
CPCT02340112T	7.01E-01	1.54E+00	2.84E+00	1.34E+00	5.06E+00	5.59E+00	7.77E-01	4.00E+00	1.17E+00	1.88E+00	7.83E-01
CPCT02390043T	9.34E-01	1.48E+00	2.04E+00	7.59E-01	9.00E-01	2.17E+00	7.16E-01	1.83E+00	1.12E+00	2.02E+00	5.85E-01
CPCT02200007T	9.58E-01	1.75E+00	1.37E+00	8.30E-01	8.68E-01	1.38E+00	7.49E-01	2.89E+00	1.45E+00	7.90E-01	1.03E+00
CPCT02120108T	1.14E+00	2.83E+00	2.38E+00	6.15E-01	5.40E-01	9.24E-01	1.25E+00	4.35E+00	1.15E+00	2.32E+00	9.89E-01
CPCT02020946T	1.71E+00	1.35E+00	2.32E+00	8.43E-01	1.57E+00	2.89E+00	7.72E-01	2.43E+00	3.06E+00	2.48E+00	9.61E-01
CPCT02030463T	5.69E-01	7.14E-01	8.41E-01	6.00E-01	1.21E+00	1.30E+00	9.31E-01	1.45E+00	8.58E-01	5.96E-01	1.53E-01
WIDE01010018T	8.61E-01	1.21E+00	2.52E+00	9.04E-01	1.61E+00	2.11E+00	1.26E+00	4.05E+00	1.95E+00	1.99E+00	1.62E+00
CPCT02040331T	8.30E-01	1.08E+00	1.52E+00	6.18E-01	1.09E+00	1.66E+00	7.47E-01	1.93E+00	1.27E+00	1.17E+00	7.76E-01
CPCT02010765T	1.81E+00	1.99E+00	2.24E+00	2.63E+00	6.53E+00	9.98E+00	1.48E+00	6.61E+00	2.76E+00	1.86E+00	7.86E-01
CPCT02040325T	1.18E+00	2.11E+00	2.00E+00	7.08E-01	1.36E+00	1.50E+00	8.70E-01	3.19E+00	1.32E+00	1.12E+00	2.90E+00
CPCT02240011T	7.17E-01	1.58E+00	1.51E+00	6.84E-01	8.56E-01	1.07E+00	1.12E+00	1.91E+00	8.51E-01	8.51E-01	4.45E-02
CPCT02050434T	9.98E-01	9.51E-01	1.20E+00	6.75E-01	7.05E-01	1.31E+00	5.53E-01	1.54E+00	1.21E+00	9.34E-01	7.33E-01
CPCT02160039T	7.31E-01	1.06E+00	1.29E+00	5.69E-01	1.02E+00	1.47E+00	1.33E+00	1.36E+00	9.75E-01	9.16E-01	4.32E-01
CPCT02150051T	9.28E-01	1.77E+00	1.71E+00	7.49E-01	7.86E-01	1.14E+00	8.55E-01	2.53E+00	1.17E+00	1.24E+00	2.23E-02
CPCT02390021T	1.45E+00	1.81E+00	2.11E+00	9.56E-01	1.12E+00	1.82E+00	1.70E+00	3.70E+00	1.72E+00	1.71E+00	5.57E-01
CPCT02080200T	3.59E+00	3.27E+00	4.65E+00	1.35E+00	1.50E+00	1.97E+00	1.16E+00	2.74E+00	1.85E+00	1.35E+00	7.96E-01
CPCT02010772T	1.86E+00	1.84E+00	8.08E+00	5.49E-01	1.07E+00	6.72E+00	9.76E-01	3.21E+00	4.54E-01	1.39E+00	1.84E+00
CPCT02210044T	8.45E-01	1.34E+00	1.13E+00	8.85E-01	1.31E+00	1.61E+00	1.28E+00	1.40E+00	1.17E+00	8.70E-01	8.59E-01
CPCT02320010T	1.53E+00	1.40E+00	2.12E+00	6.45E-01	8.14E-01	1.51E+00	6.78E-01	2.47E+00	1.40E+00	1.11E+00	1.17E+00
CPCT02040337T	5.34E-01	1.26E+00	1.25E+00	7.48E-01	7.93E-01	1.54E+00	7.94E-01	2.38E+00	1.18E+00	1.12E+00	1.05E+00
CPCT02270021T	7.28E-01	1.04E+00	1.15E+00	5.53E-01	4.50E-01	1.65E+00	1.07E+00	2.49E+00	1.21E+00	8.62E-01	6.84E-01
CPCT02010768T	1.40E+00	1.27E+00	2.29E+00	5.79E+00	5.44E+00	2.74E+00	1.33E+00	2.16E+00	1.28E+00	2.23E+00	7.49E-01
CPCT02020966T	6.29E-01	1.20E+00	1.94E+00	5.16E+00	4.35E+00	2.12E+00	1.15E+00	4.82E+00	1.64E+00	1.94E+00	2.16E+00
CPCT02110049T	1.40E+00	1.83E+00	2.28E+00	9.55E-01	1.06E+00	1.77E+00	1.15E+00	2.55E+00	1.16E+00	1.11E+00	7.34E-01
CPCT02040329T	5.02E+00	4.65E+00	5.93E+01	1.18E+00	1.75E+00	4.77E+01	1.09E+00	6.20E+01	5.52E-01	6.26E+01	1.46E+00
CPCT02340066TIV	1.17E+00	2.52E+00	3.83E+00	1.55E+00	4.26E+00	5.27E+00	9.48E-01	5.26E+00	1.79E+00	2.49E+00	2.50E+00
CPCT02340071T	5.82E-01	1.02E+00	1.12E+00	7.70E-01	1.29E+00	1.57E+00	1.07E+00	1.98E+00	8.79E-01	7.85E-01	4.98E-01
CPCT02030464T	2.31E+00	3.89E+00	4.38E+00	5.27E+00	4.40E+00	3.02E+00	1.33E+00	5.91E+00	2.17E+00	1.41E+00	1.46E+00
CPCT02360012T	1.12E+00	1.76E+00	2.31E+00	1.02E+00	1.13E+00	1.68E+00	1.09E+00	2.91E+00	1.30E+00	1.27E+00	9.58E-01
CPCT02080312T	5.99E-01	1.16E+00	1.15E+00	6.23E-01	1.09E+00	1.92E+00	7.85E-01	2.47E+00	1.12E+00	1.06E+00	9.26E-01
CPCT02260029T	1.66E+00	1.93E+00	4.84E+00	1.47E+00	4.02E+00	5.31E+00	1.13E+00	4.73E+00	2.28E+00	1.85E+00	1.78E+00
WIDE01010072T	2.00E+00	2.05E+00	3.97E+00	1.92E+00	4.64E+00	4.59E+00	7.58E-01	5.79E+00	1.87E+00	3.66E+00	2.52E+00
CPCT02110063T	1.04E+00	1.32E+00	1.68E+00	8.52E-01	8.95E-01	1.62E+00	8.22E-01	1.83E+00	8.98E-01	1.52E+00	5.20E-01
CPCT02020969T	1.17E+00	1.19E+00	1.88E+00	7.89E-01	9.14E-01	1.39E+00	8.53E-01	2.88E+00	1.30E+00	1.01E+00	1.21E+00
WIDE01010069T	1.40E+03	2.64E+02	1.53E+03	1.73E+00	3.38E+00	2.15E+01	6.07E+00	5.14E+02	4.81E+00	2.56E+01	1.03E+01
WIDE01010067T	2.21E+00	1.34E+00	2.85E+00	7.30E-01	7.74E-01	1.44E+00	5.68E-01	3.28E+00	1.60E+00	8.71E-01	8.38E-01
WIDE01010076T	1.04E+00	1.67E+00	2.38E+00	1.32E+00	1.44E+00	2.06E+00	7.24E-01	3.76E+00	1.39E+00	1.12E+00	1.21E+00
WIDE01010074T	2.11E+00	3.35E+00	4.64E+00	1.07E+00	1.09E+00	2.07E+00	8.10E-01	3.95E+00	1.62E+00	1.14E+00	8.06E-01
CPCT02040071TII	1.27E+00	1.66E+00	1.91E+00	6.56E-01	2.03E+00	2.52E+00	1.64E+00	1.92E+00	1.35E+00	8.65E-01	6.93E-01
CPCT02020680T	4.54E+02	7.30E+01	4.91E+02	6.80E+00	7.72E+00	3.56E+00	4.32E+00	1.30E+02	7.53E+00	1.09E+01	5.27E+00
CPCT02020685T	2.15E+00	2.34E+00	2.76E+00	9.86E-01	1.92E+00	2.22E+00	1.80E+00	3.17E+00	2.04E+00	1.29E+00	1.11E+00
CPCT02020693T	1.14E+00	1.21E+00	2.10E+00	5.77E+00	5.73E+00	1.21E+00	1.25E+00	2.05E+00	1.20E+00	1.69E+00	9.57E-01
CPCT02010773T	2.58E+00	2.81E+00	3.29E+00	1.63E+00	2.18E+00	2.70E+00	1.74E+00	5.06E+00	1.82E+00	1.48E+00	9.92E-01
CPCT02290030T	5.91E-01	9.62E-01	4.96E-01	7.29E-01	1.03E+00	9.52E-01	1.04E+00	1.19E+00	7.88E-01	2.78E-01	4.34E-01
CPCT02020688T	1.42E+00	2.16E+00	3.58E+00	8.57E-01	9.26E-01	2.41E+00	1.19E+00	4.20E+00	1.36E+00	1.66E+00	1.62E+00
CPCT02050337T	1.92E+00	1.59E+00	2.01E+00	1.18E+00	1.44E+00	1.55E+00	1.31E+00	2.00E+00	1.48E+00	1.68E+00	6.31E-01
CPCT02050338T	6.24E-01	8.69E-01	1.06E+00	5.88E-01	1.26E+00	1.56E+00	1.26E+00	1.98E+00	1.03E+00	9.81E-01	6.31E-01
WIDE01010124T	1.05E+00	1.78E+00	3.11E+00	2.01E+00	2.94E+00	4.17E+00	1.11E+00	3.18E+00	1.87E+00	1.44E+00	1.18E+00
CPCT02230089T	1.14E+00	1.46E+00	2.71E+00	6.56E+00	5.02E+00	2.81E+00	9.81E-01	1.53E+00	1.08E+00	1.62E+00	9.05E-01
CPCT02230120TII	1.16E+00	1.91E+00	1.67E+00	7.15E-01	3.73E-01	1.53E+00	1.01E+00	4.07E+00	1.60E+00	7.53E-01	9.77E-01
CPCT02050333T	8.00E-01	8.95E-01	1.08E+00	1.11E+00	1.43E+00	1.20E+00	1.42E+00	1.98E+00	1.09E+00	9.94E-01	7.01E-01
CPCT02020692T	1.82E+00	1.90E+00	2.40E+00	7.88E-01	1.55E+00	2.28E+00	1.63E+00	4.52E+00	1.39E+00	9.96E-01	7.48E-01
WIDE01010135T	8.30E-01	8.89E-01	1.35E+00	6.09E-01	8.34E-01	1.47E+00	9.61E-01	1.56E+00	8.52E-01	1.05E+00	5.57E-01
CPCT02230095T	7.61E-01	1.10E+00	9.75E-01	7.35E-01	8.55E-01	1.23E+00	1.21E+00	1.74E+00	9.14E-01	6.82E-01	6.74E-02
CPCT02060289T	2.23E+00	2.10E+00	2.34E+00	1.35E+00	1.60E+00	2.23E+00	9.13E-01	3.63E+00	2.38E+00	1.33E+00	1.09E+00
CPCT02140085TII	1.51E+00	2.74E+00	1.82E+00	1.10E+00	1.12E+00	2.09E+00	1.29E+00	6.47E+00	2.03E+00	1.29E+00	4.08E+00
CPCT02160042T	5.99E-01	9.12E-01	1.10E+00	6.78E-01	9.86E-01	1.11E+00	1.04E+00	1.93E+00	9.67E-01	6.44E-01	7.36E-01
CPCT02230128T	7.15E-01	1.77E+00	1.42E+00	9.87E-01	1.28E+00	2.01E+00	8.39E-01	2.76E+00	1.32E+00	1.25E+00	2.39E+00
WIDE01010142T	1.04E+00	1.17E+00	1.35E+00	5.92E-01	8.60E-01	1.42E+00	8.38E-01	2.28E+00	1.03E+00	7.92E-01	9.37E-01
WIDE01010185T	2.19E+00	0.00E+00	5.32E+00	5.16E+00	4.65E+00	3.85E+00	8.43E-01	1.95E+00	3.24E+00	2.64E+00	6.14E-01
CPCT02180049T	9.65E-01	1.62E+00	2.29E+00	1.77E+00	5.26E+00	6.36E+00	1.49E+00	4.18E+00	1.72E+00	1.56E+00	5.10E-01
CPCT02010791T	2.29E+00	1.52E+00	2.99E+00	7.74E-01	1.86E+00	2.83E+00	1.06E+00	2.12E+00	1.44E+00	9.33E-01	6.46E-01
CPCT02120114T	1.16E+00	1.50E+00	2.48E+00	9.32E-01	1.11E+00	1.90E+00	1.43E+00	1.99E+00	1.43E+00	1.04E+00	5.38E-01
CPCT02120117T	2.06E+00	2.20E+00	3.79E+00	1.16E+01	1.10E+01	3.61E+00	2.41E+00	4.32E+00	2.23E+00	2.38E+00	2.38E+00
CPCT02220041T	1.08E+00	1.48E+00	1.46E+00	1.67E+00	2.10E+00	2.56E+00	1.92E+00	2.85E+00	1.82E+00	1.25E+00	9.92E-01
CPCT02120121T	9.17E-01	1.39E+00	1.56E+00	7.72E-01	9.46E-01	1.15E+00	1.54E+00	1.63E+00	8.34E-01	7.44E-01	2.53E-01
CPCT02160041T	9.04E-01	1.62E+00	2.21E+00	8.78E-01	1.19E+00	1.98E+00	9.15E-01	1.34E+00	7.30E-01	1.71E+00	9.90E-01
WIDE01010093TII	1.01E+00	8.00E-01	2.01E+00	3.20E+00	2.77E+00	1.89E+00	8.27E-01	1.47E+00	1.35E+00	1.71E+00	7.80E-01
WIDE01010173T	4.97E-01	9.00E-01	2.00E+00	9.72E-01	1.97E+00	2.74E+00	8.59E-01	2.44E+00	1.18E+00	1.00E+00	5.22E-01
CPCT02250007T	1.13E+00	1.17E+00	2.17E+00	1.36E+00	1.68E+00	2.39E+00	1.85E+00	2.28E+00	1.49E+00	1.71E+00	8.16E-01
CPCT02020597TIII	1.15E+00	2.56E+00	2.76E+00	1.43E+00	1.67E+00	2.25E+00	9.99E-01	5.67E+00	2.64E+00	1.23E+00	2.41E+00
WIDE01010171T	1.17E+00	1.41E+00	1.77E+00	5.95E-01	2.14E-01	1.70E+00	7.82E-01	1.84E+00	1.08E+00	1.43E+00	2.12E+00
WIDE01010162T	1.43E+00	2.42E+00	3.48E+00	1.21E+01	1.15E+01	2.76E+00	1.62E+00	4.58E+00	1.58E+00	2.30E+00	3.27E+00
CPCT02050299T	6.05E-01	1.03E+00	1.01E+00	4.08E-01	1.10E+00	1.31E+00	1.19E+00	1.50E+00	9.64E-01	1.47E+00	0.00E+00
CPCT02080029TII	1.77E+00	1.34E+00	1.94E+00	7.24E-01	7.63E-01	1.61E+00	1.38E+00	2.69E+00	1.44E+00	8.72E-01	4.44E-01
WIDE01010207T	1.31E+00	1.72E+00	2.20E+00	1.07E+00	1.49E+00	2.80E+00	9.79E-01	3.27E+00	1.76E+00	9.55E-01	7.63E-01
CPCT02030472T	1.16E+00	2.03E+00	3.02E+00	1.65E+00	4.87E+00	4.38E+00	1.82E+00	4.56E+00	2.07E+00	3.99E+00	6.49E-01
CPCT02100164T	1.35E+00	1.42E+00	2.23E+00	9.11E-01	1.44E+00	2.21E+00	1.44E+00	2.28E+00	1.26E+00	2.13E+00	6.96E-01
CPCT02100170T	1.18E+00	1.55E+00	3.32E+00	1.31E+00	3.60E+00	3.82E+00	1.28E+00	2.78E+00	1.36E+00	2.19E+00	8.34E-01
WIDE01010174T	9.44E-01	1.74E+00	2.52E+00	1.06E+00	1.63E+00	2.30E+00	7.16E-01	2.62E+00	1.56E+00	1.78E+00	6.70E-01
WIDE01010183T	1.03E+00	1.45E+00	1.81E+00	3.61E+00	3.27E+00	2.07E+00	1.19E+00	2.33E+00	1.31E+00	2.04E+00	1.19E+00
WIDE01010212T	1.93E+00	1.72E+00	1.99E+00	1.47E+00	3.64E+00	4.98E+00	8.29E-01	3.48E+00	1.64E+00	1.63E+00	1.10E+00
WIDE01010274T	1.40E+00	1.27E+00	1.33E+00	7.53E-01	8.83E-01	1.79E+00	7.48E-01	2.74E+00	1.53E+00	9.32E-01	1.64E+00
CPCT02410004T	9.67E-01	1.33E+00	1.82E+00	1.26E+00	1.63E+00	1.57E+00	1.52E+00	1.53E+00	1.33E+00	1.36E+00	7.13E-01
WIDE01010235T	1.84E+00	1.53E+00	1.85E+00	6.80E-01	1.39E+00	1.82E+00	7.46E-01	2.84E+00	1.17E+00	1.38E+00	1.30E+00
WIDE01010231T	9.33E-01	1.37E+00	1.77E+00	1.14E+00	1.30E+00	1.95E+00	6.82E-01	2.78E+00	1.26E+00	9.00E-01	9.27E-01
CPCT02370024T	9.37E-01	1.52E+00	2.33E+00	1.47E+00	3.56E+00	4.13E+00	1.04E+00	3.05E+00	1.38E+00	1.71E+00	6.17E-01
CPCT02140091TII	6.63E+01	2.07E+01	8.21E+01	6.59E+00	6.93E+00	1.71E+00	2.10E+00	1.87E+01	3.38E+00	2.93E+00	3.52E+00
CPCT02360015T	1.39E+00	1.40E+00	1.68E+00	6.97E-01	1.39E+00	1.73E+00	1.52E+00	2.19E+00	1.18E+00	1.14E+00	8.56E-01
WIDE01010240T	4.19E-01	1.04E+00	1.08E+00	7.61E-01	8.67E-01	9.88E-01	9.26E-01	1.29E+00	9.10E-01	7.87E-01	9.78E-01
CPCT02040230T	1.02E+00	1.21E+00	1.44E+00	7.38E-01	1.60E+00	2.54E+00	1.27E+00	2.89E+00	1.50E+00	8.56E-01	7.28E-01
CPCT02320003T	1.22E+00	1.60E+00	2.07E+00	8.96E-01	1.36E+00	1.86E+00	1.26E+00	1.95E+00	1.40E+00	1.73E+00	7.92E-01
WIDE01010248T	7.59E-01	9.58E-01	1.15E+00	4.90E-01	7.77E-01	1.32E+00	6.22E-01	1.89E+00	1.30E+00	8.93E-01	8.16E-01
CPCT02010790T	1.45E+00	1.63E+00	3.30E+00	1.16E+01	1.15E+01	2.42E+00	1.40E+00	2.77E+00	1.57E+00	2.37E+00	2.23E+00
CPCT02040235T	2.10E+00	2.43E+00	2.14E+00	1.27E+00	1.69E+00	3.32E+00	1.77E+00	6.29E+00	2.30E+00	1.28E+00	1.37E+00
CPCT02080216T	1.24E+00	2.21E+00	2.88E+00	6.65E+00	5.83E+00	3.68E+00	2.08E+00	3.36E+00	1.80E+00	1.81E+00	1.20E+00
CPCT02160047T	1.74E+00	1.55E+00	1.78E+00	7.25E-01	1.09E+00	1.18E+00	1.57E+00	1.77E+00	1.29E+00	1.62E+00	3.45E-01
CPCT02270006T	1.90E+00	2.10E+00	4.12E+00	2.15E+00	5.35E+00	7.51E+00	1.34E+00	6.16E+00	1.98E+00	2.53E+00	1.33E+00
CPCT02210053T	8.81E-01	1.10E+00	1.29E+00	5.72E-01	1.42E+00	1.84E+00	1.23E+00	2.29E+00	1.20E+00	7.64E-01	1.10E+00
CPCT02360016T	1.05E+00	1.03E+00	1.23E+00	6.55E-01	1.29E+00	1.48E+00	9.46E-01	1.27E+00	8.26E-01	6.91E-01	4.29E-01
WIDE01010270T	8.88E-01	1.31E+00	2.28E+00	1.59E+00	5.24E+00	5.30E+00	9.47E-01	4.09E+00	1.79E+00	3.42E+00	1.05E+00
CPCT02060221T	1.39E+00	1.48E+00	2.21E+00	8.47E-01	1.94E+00	2.84E+00	1.56E+00	2.29E+00	1.03E+00	2.06E-01	6.23E-01
WIDE01010288T	1.05E+00	1.43E+00	1.19E+00	6.29E-01	1.24E+00	1.53E+00	7.03E-01	2.42E+00	1.31E+00	7.94E-01	7.98E-01
CPCT02270030T	9.49E-01	1.27E+00	1.68E+00	1.01E+00	1.43E+00	1.89E+00	1.61E+00	3.25E+00	1.40E+00	6.64E-01	7.32E-01
CPCT02310011T	7.83E-01	1.73E+00	1.78E+00	1.56E+00	1.82E+00	1.72E+00	1.38E+00	1.81E+00	1.32E+00	1.37E+00	7.41E-01
WIDE01010311T	1.36E+00	2.53E+00	4.26E+00	2.16E+00	4.57E+00	5.39E+00	1.08E+00	4.78E+00	1.88E+00	2.01E+00	1.12E+00
CPCT02120001T	1.39E+00	1.59E+00	1.50E+00	8.61E-01	1.47E+00	2.08E+00	1.48E+00	2.33E+00	1.74E+00	1.87E+00	6.99E-01
WIDE01010322T	1.12E+00	1.63E+00	1.99E+00	6.68E-01	1.05E+00	1.93E+00	7.43E-01	4.46E+00	1.31E+00	7.58E-01	1.40E+00
CPCT02290035T	2.01E+00	2.19E+00	5.66E+00	1.26E+01	1.05E+01	3.78E+00	1.95E+00	2.34E+00	1.56E+00	2.99E+00	1.33E+00
WIDE01010326T	3.05E-01	1.36E+00	1.00E+00	8.36E-01	9.81E-01	1.58E+00	6.85E-01	2.54E+00	9.63E-01	8.78E-01	1.37E+00
CPCT02270028T	2.81E+00	1.87E+00	3.35E+00	1.48E+00	2.17E+00	3.50E+00	1.44E+00	2.69E+00	1.55E+00	1.31E+00	9.03E-01
CPCT02030478T	2.04E+00	2.59E+00	3.06E+00	6.20E-01	1.54E+00	2.21E+00	8.88E-01	2.10E+00	1.10E+00	8.84E-01	8.86E-01
WIDE01010308T	1.13E+00	1.57E+00	1.99E+00	1.76E+00	1.51E+00	1.39E+00	9.18E-01	2.94E+00	1.47E+00	1.21E+00	9.19E-01
