C.PH.Lung.2	C.PH.Breast.1	C.PH.Liver.2	C.PH.Esophagus.2	C.H.Lung.2	C.H.Ovary.2	C.H.Other.4	C.H.All.8	C.H.Colon.3	C.PH.Bladder.8	C.H.Skin.12	C.PH.CNS.3	C.PH.Skin.14	C.PH.Colon.4	C.PH.Skin.2	C.P.All.7	C.H.Lung.12	C.PH.Colon.8	C.H.All.19	C.PH.All.29	C.H.All.22	C.H.All.24	C.H.All.26	C.PH.Prostate.15	C.PH.Bladder.12	C.PH.Bladder.6	C.PH.Colon.7	C.H.Bladder.10	C.PH.MSI.22	C.P.Lymphoid.2	C.H.Colon.7	C.PH.Ovary.6	C.PH.Pancreas.5	C.H.Breast.12	C.H.Lung.10	C.P.All.20	C.H.MSI.18	C.H.MSI.20	C.P.CNS.2	C.PH.CNS.5	C.PH.Colon.6	C.P.Lung.3	C.PH.Kidney.1	C.H.Other.12	C.H.MSI.7	C.PH.MSI.13	C.PH.Other.12	C.PH.Prostate.5	C.H.Other.9	C.PH.All.11	C.P.Liver.1	C.P.All.10	C.P.Liver.6	C.PH.Pancreas.9	C.PH.Colon.13	C.P.Kidney.4	C.P.All.26	C.P.All.27	C.P.Ovary.2	C.PH.Lung.5	C.P.Colon.3	C.PH.Uterus.7	C.P.Prostate.3	C.PH.Kidney.6	C.PH.MSI.11
INS:repeats:4:4	0.000627098393978283	0.000271394219939686	8.15343889379037e-05	0.000470457277474003	3.60227455845223e-05	0.000174185453649791	0.000480373699557608	0.000106699666984724	0.000253791092134174	0.000647286084025463	0.000191706393976011	0.000167573386839675	0.000339912047757643	0.000285067935474019	0.000156734029683973	0.000282581741876506	0.000779495311908641	0.00155444365581685	0.000188264306254854	0.000444851358951222	0.000107874252162575	0.000609848761959923	0.00239038422697308	0.00724978134144118	0.00272428105674039	0.000106571790089671	0.000782718462036826	0.000574253540311917	0.00160136212760634	0.00021422078073144	0.000331743065566805	0.000216484222634895	0.000378343055160512	0.000332792932295197	5.32012548402642e-06	0.000456021385045057	0.000943511470160013	0.00602340276371023	0.000172507398881292	0.000181504560556453	0.000156832338513722	0.000358409771986696	1.64340127273495e-05	0.000658632988670316	0.0129078657700322	0.000175030165191269	0.000565229912243945	0.000129907932827137	0.000379606207462423	0.000705375998769319	8.73940174799292e-05	1.42851125994048e-06	0.000736229722042975	0.000663478883235926	0.000105972216032554	1.52462925017436e-05	0.0056792228994795	0.000592440510569998	6.43520918323692e-05	5.88918900269006e-05	0.000421386790745573	0.000388690530265064	4.34697317128416e-05	0.000456515796442169	0.000446256454560655
INS:repeats:4:5+	0.00127590585996226	0.000531842161810798	0.000440721125675895	0.00154188264240017	3.18499143489654e-05	0.000135904297762319	0.000376803999760646	4.69427482260542e-05	0.000560324012994877	0.000702284699054065	0.000231784385747999	0.000309355071792018	0.00330864029220209	0.000535697969915033	8.17511750740283e-05	0.000424140765394036	0.00126716911668306	0.000664011403164026	0.000105466017274709	0.00054392022001122	0.000225625976515411	0.000544375531280393	0.00260522112448418	0.006056827167384	0.00299900085174453	0.000404990240964616	0.000609376797819091	0.0016126365991417	0.00074422022887429	0.00125407790924304	0.00113935807609217	0.000516550508642156	0.000935531692699786	0.00088740997067791	5.97347422767878e-06	0.000373534928042095	0.000947799329287601	0.00435866775697166	0.000302577465830768	0.000307868495121072	0.000445880220335168	0.000300645331826729	0.000129838269320309	0.00200867900775141	0.00168910913214145	0.000379202911113819	0.00273309869511525	0.000520012320955504	0.000244205614552567	0.00076782689541937	0.000366772424471863	2.25796941087366e-06	0.000393987298849138	0.00426074346950945	8.86729677937261e-05	2.48698388326314e-05	0.0154445699008177	0.000847193802870876	5.54518703179263e-05	0.000479238514194976	0.000659979569429735	0.0011237573643439	9.59636568466354e-05	0.000514416264812652	0.000933460855902761
INS:repeats:5+:0	0.0168929721504721	0.00408675075160518	0.00286443233804891	0.0094592353540276	0.00857872505121342	0.0191172088988202	0.329583885679839	0.00278324039230762	0.0179382189316982	0.0117688065245333	0.0438196062871682	0.0018283522671665	0.0359177296687432	0.0176698111261802	0.0405208932126359	0.00211534715996986	0.00492682664506145	0.0168830711753887	0.00691833998389098	0.00570020189010318	0.0340706578579013	0.0539034888588882	0.00849008852693452	0.0644439809596561	0.00707099328181371	0.00265181523703902	0.248588403354096	0.0346408080556406	0.0560939723508634	0.00119350375863683	0.0208606813205695	0.000963455598279477	0.0051454824692944	0.0111698361364118	0.00417891189993535	0.000289861500145945	0.0134022054740269	0.0442064275783577	0.00142251073984377	0.000246393261500414	0.00290594075132823	0.00841042648144887	0.00337119484981263	0.0181854657064628	0.00990947298370808	0.000436003285745915	0.00646482794115827	0.000866124449379489	0.0588583206788193	0.119162187404591	0.00264572756925056	0.000729001552653496	0.00148153749244653	0.00751395432668088	0.0011904976031376	0.00234414450457659	0.00378973255473524	0.00531904781556014	0.00210138301952769	0.000695494211344576	0.000155730123785817	0.00245468225581484	0.00767302206048564	0.122993448487038	0.369760974974602
INS:repeats:5+:1	0.00784948469477548	0.00190308934559897	0.0175872694655711	0.0103232451264675	0.00177437962448012	0.00655905321462111	0.0122553567898585	0.0037281833641435	0.00880538949278827	0.00194441151274898	0.00148789544453507	0.00553948262201316	0.0115010708605048	0.0057243152755536	0.018400416503477	0.0154870947548934	0.00314782174441029	0.0126495452119136	0.00516799320384405	0.0150732696993296	0.0118647541869737	0.00781520768119937	0.000888713916115421	0.00470202887704639	0.00215050995038776	0.00929161486986661	0.0136109950104159	0.0141221912578127	0.0020161167785427	0.00508325924625837	0.00864372688446399	0.0108799577092149	0.0256429542570462	0.00875911134056553	0.00138640603403032	0.000132700137828975	0.00121401151937916	0.0036511216534484	0.00818494578797894	0.00271925340642705	0.00165353581651979	0.0199947302615994	0.00998842212592182	0.0178841351727635	0.00383490514492549	0.000264874325168025	0.00717755429604596	0.00329104650559566	0.0238484918079214	0.0172272449868597	0.0144886196652367	0.00122428023077738	0.00242634872564493	0.00576532550393423	0.00128570075073009	0.00145985953947546	0.00144280341088851	0.0192136070960094	0.00668369551478354	0.0209735194519417	0.000211334112424766	0.0173488633198069	0.0157532848496062	0.0133102007737908	0.00838852601536582
INS:repeats:5+:2	0.000575584955258883	0.000366903209696211	0.000591693819251729	0.00049874826305105	8.21682537504275e-05	0.000479234950675764	0.00125632026178021	0.000523428234773983	0.000253677443240847	0.000603190582139293	0.00126846843958343	0.000156171419693491	0.000348012469759061	0.000201243813728848	0.000310579261720596	0.000243776232903948	0.000127302862287329	0.0025818162620936	0.000515883109809625	0.001728395724406	0.000725229845442278	0.000181629270181805	0.000375472391202181	0.0013665290063825	0.000935348756213909	0.000255116167992324	0.000654989245677531	0.00113896407433998	0.000886601169662584	8.76613499961486e-05	0.000629552031816612	0.00163314538268891	0.000248171641509323	0.000668958190527536	0.000235672225388889	8.26468584750143e-05	0.000608784765072304	0.00133148903197805	0.000148466685884072	0.000137129485353501	0.00032428711243216	0.000600868408973925	0.000228785107747026	0.00151509352924435	0.00819777200157652	8.6670792044978e-05	0.000973961251541939	8.79064497375942e-05	0.000913543071741896	0.00179929786771435	0.00039294445369519	0.000372472790777384	0.00272063769338112	0.00145607120494184	8.51214664996621e-05	0.000263836551094003	0.000522388371354751	0.00106725745480144	0.000263058262849675	0.000363154394894696	6.36308918661421e-05	0.000855945033012258	7.42287909902146e-05	0.00144624824253885	0.00167498501174579
INS:repeats:5+:3	0.000235734601836369	0.000197600775568933	0.000103535420655159	0.000316582224065228	3.34310968916554e-05	5.68120782230528e-05	0.000563244595631904	2.51305794608757e-05	0.000223385642057784	0.000280030589442999	0.000192374360505544	7.33537319801276e-05	0.000224366405624199	0.000107079776288905	0.000158385238299607	7.34291146254337e-05	6.09479138087906e-05	0.0001541112235098	8.23232168302589e-05	0.00141731983407441	0.000180261966077864	0.000212411999863313	0.000276104673462373	0.000855348142799001	0.000868154161658312	5.94439090968571e-05	7.81790893233617e-05	0.000546664272927733	0.000229828810416373	0.000251094289200126	9.46678604848339e-05	0.000100656342864234	0.000174034210062654	0.000263450189877279	6.62682297133115e-06	4.61795838038944e-05	0.000203810155128357	0.000515838517605232	4.59062461667787e-05	0.000138442357400926	0.000100959725973779	0.000599728321339189	3.02487520261808e-05	0.000434663353478581	0.0021911024945577	7.19393776093855e-05	0.000398344265872379	5.98013681163385e-05	0.000218030711372248	0.000683301184748068	0.000124796594207716	3.3639136121179e-06	0.000304168020363878	0.00208820462912725	7.99660613953757e-05	1.49219032995788e-05	0.000804244134990176	0.000154124289558614	8.3483205234738e-05	9.20449538820284e-05	7.97974645216772e-05	0.000209666458757587	1.36322921890979e-05	0.000556717130706829	0.000356018640927128
INS:repeats:5+:4	0.000152596305245925	4.89351231916845e-05	7.06543575881707e-05	0.000238904174768279	2.70568549443063e-05	1.00413864872606e-06	4.81206192577533e-05	4.7517088538771e-05	2.64058832535187e-05	3.35374239697628e-05	4.14139248310546e-05	2.12212249717939e-05	5.68557921609007e-05	0.000324773455895801	3.27936570504936e-05	5.08468366991526e-05	0.000528667724529999	0.000931759656881226	9.37475709108527e-05	0.000696065852670584	0.000193792288505024	0.000108984129791968	0.000221656608947409	0.00018928206228374	0.000256895544658871	9.33729316525072e-05	0.000129291122537602	0.000261401884713266	0.000137365890156376	0.000126354344193609	0.000162751250968156	0.000155369642903856	0.000248044748173513	0.000279130937753347	0.000308007264864687	5.8795159580818e-05	0.000280946003902317	0.000582268951523576	4.4001186709873e-05	2.91129376516408e-05	0.000244944974299559	0.000264500331258796	1.55542567666258e-05	0.000777706490292559	0.000212842238901447	2.81818363115682e-05	0.000312477792220619	3.50044888109181e-05	7.05320158912511e-05	0.000206471155294538	9.84459278242035e-05	4.19337176305109e-06	0.000849331524558898	0.000702287546822279	3.52286015459571e-05	2.32478928218076e-05	0.00143039031324313	0.000190032708953598	3.70842563101789e-05	0.00015305851610239	8.26678769145433e-05	7.25756790016268e-05	3.91688395292389e-06	6.72669683454585e-05	0.000295449047370863
INS:repeats:5+:5+	0.000214836959605395	9.20155322859745e-05	8.48519158804954e-05	0.000147326214154829	6.1937635359108e-06	6.73033709879893e-05	4.31004340769968e-05	4.72107737053221e-05	2.81849255452224e-05	7.70808694942902e-05	0.000199721992330408	0.000121044962833786	0.000922836755557845	7.25197983291612e-05	3.91728808308928e-05	0.000162085465002685	0.00010501863990364	0.000120622694664072	0.000152158822863512	0.000444517962144693	7.43825482504901e-05	0.00018764526770437	0.00022144192278699	0.000585342848070725	4.21557666896166e-05	3.29263016834626e-05	0.000206004054720408	0.000121752506595789	5.98484850246104e-05	0.000199628084496328	7.90416215798359e-05	5.18528856893243e-05	0.000365029829345171	0.000148439114398141	3.82675692710672e-06	5.46487815282627e-05	0.00015299446291417	3.51111459184223e-05	8.65238198114014e-05	0.000123442794259099	6.97097323434551e-05	0.000120595936474317	1.65425540471791e-05	0.000521694364299519	7.91942567588308e-06	1.11795714293824e-05	0.000339397624182007	9.12927217245996e-05	6.66213607137154e-05	9.85847764594493e-05	6.78871766389755e-05	1.79715932702189e-06	0.000105946164396407	0.00143218895042716	1.93041280016057e-05	1.70844979806772e-05	0.000808743306069818	0.000294073153919113	3.58553858559788e-05	3.99671935275587e-05	4.68492308407072e-05	0.000141113450185611	1.4880318938804e-05	5.93660897694455e-05	0.000181599973015702
DEL:MH:2:1	0.00846376173819158	0.00714158726963524	0.0133910153760257	0.00632535003926778	0.00963210353730654	0.0052624428835015	0.0104519498651513	0.293744680970548	0.0036631529852887	0.0172787430559936	0.0182271366746355	0.0269705457795441	0.0122915497773225	0.043832459110959	0.00752645409906122	0.00859934037274715	0.093426613655405	0.00813333980351619	0.0172458655828144	0.0141292066321226	0.0119861902703846	0.0170727573361166	0.0192329200452692	0.0052857811195517	0.014159527889364	0.00929072114039358	0.00918661150540665	0.0197425259856001	0.0147868269698264	0.00690706230966654	0.0194835528041898	0.016150957901102	0.0272064281964437	0.0137159081550551	0.264227952256634	0.0104291433113769	0.00479930036736005	0.0261382975170477	0.0302929190987215	0.0915312729075659	0.00899795986926601	0.00507013861354365	0.0227423256945228	0.0108245434334324	0.000855604927478934	0.0012946176622963	0.0420787269187327	0.0289218367623289	0.0187510852165495	0.0201149760495324	0.0138297215556631	0.000296393045933457	0.00723173352489083	0.0052212578932717	0.00115303499271312	0.0463874396500922	0.0054683386755414	0.033564758587611	0.0055613732189586	0.0233916256444768	0.0128501289312361	0.0263445143559508	0.00775750387123497	0.0133462011522918	0.00477466116390096
DEL:MH:3:1	0.00200389709007487	0.000940434743281524	0.00472256684994714	0.000890332328064259	0.000779276499432597	0.00367146343916509	0.00324858958023482	0.00158954424947505	0.000533891903073667	0.00374390823056689	0.00241603493732136	0.0175121779792161	0.00508920475100449	0.00493474612879263	0.00235552429376234	0.00449604406630504	0.00402889691266691	0.0034506516131819	0.0137626818248164	0.0067793906829962	0.00382273602220342	0.00179320072879475	0.00324075610839566	0.000964901101116585	0.00241249813800242	0.00169365004882433	0.00257004779678263	0.00441528070385486	0.00217493778597205	0.000325304065513602	0.0178592350658098	0.00463412326636839	0.0070739545147031	0.00136965257968911	0.00293885598448315	0.000751336535240785	0.00156214918812124	0.00266779080669881	0.00471699829960648	0.00545324380158644	0.00281287214376092	0.00542217233986941	0.00996543421692214	0.00204539265450074	0.00018374295385983	0.00043291725821593	0.00427583877565488	0.0159832818483369	0.00548950819904303	0.00526686906995445	0.00461863681248291	0.000172389052368946	0.00342616225185155	0.00522648213644678	0.000274783092058465	0.00298081237869195	0.00011190246018597	0.00824830346814051	0.00210989785563342	0.00588090364047472	0.000572175704626528	0.00549434307399614	0.00458563428665105	0.00180839149786625	0.00117352680784822
DEL:MH:3:2	0.00379179233424011	0.0040958484362608	0.00670184713455643	0.0035213133856311	0.000573111058868911	0.00456146282135901	0.00378167522419037	0.0143162618971405	0.00125956631363751	0.00529856795199649	0.00594657202916876	0.0108965499197825	0.00639031593021349	0.00341326476776943	0.00186677798755484	0.00434875168525915	0.0559922194807224	0.00346073016724534	0.00670191068589288	0.00501025386883239	0.00483480044561731	0.00658157353419777	0.00873422780144759	0.00211113123668986	0.0127518364990004	0.00207673301855963	0.00456070619750667	0.00976418054282723	0.00744585563688536	0.00503091485046583	0.0125140185074922	0.00762892668735338	0.014657692431576	0.00272625868630827	0.0136159744887849	0.00841859105993573	0.00330840262559299	0.0134719972021922	0.0140820857705536	0.0622803524037407	0.00617811092856712	0.0094709191090933	0.00777229258187946	0.00270886069932777	0.000473876331722027	0.000653626453544441	0.00861157634139748	0.0103710093272569	0.010999520072244	0.00797510368986027	0.00599879256784072	0.000327635969618607	0.00177096703429559	0.00258002980803892	0.000433225875596867	0.00191562636851695	0.00239665075244483	0.0220606578119447	0.00395323262262471	0.0141726928190305	0.00937223476131122	0.0153258105536161	0.0048487183254891	0.0069758356261464	0.00328624500799555
DEL:MH:4:1	0.00263729689185872	0.00128696668735477	0.00323690599434921	0.00101974494807522	0.000572410972995632	0.00387703148577799	0.0033806784727295	0.00375675998548068	0.000760534023036412	0.0042125350745559	0.00143011633973045	0.0134527708233674	0.0109742377541106	0.00161442462919576	0.0020714297642925	0.004148499169806	0.00686711501918807	0.00364987636440425	0.0205981782747606	0.00299021928791543	0.00330684752527219	0.00434276865702858	0.0127465522670199	0.0013991364204734	0.00274040775943373	0.000818906877519684	0.00441148132217237	0.00572465048276378	0.00754785047457158	0.000827240229708706	0.0172249322600888	0.00498668508622297	0.00704023261071174	0.003260596350537	0.00536744660017381	0.000980614399392528	0.00298745180834073	0.00916127457178621	0.00519509713898171	0.0196211681449715	0.00422632577850469	0.0036938417110773	0.00699768745291592	0.00344739503974047	0.000144084434583702	0.000399058295787878	0.00232203026429649	0.0154286553869264	0.00884224064120037	0.00809052731377894	0.00350685137043469	2.94918453665131e-06	0.00427987259973731	0.00292408353714101	0.000345583988823998	0.00394284262257857	0.000230911303410554	0.00866293892660719	0.00330723942054701	0.00653296164682213	0.000776559318471425	0.00443936727904408	0.00261620967479169	0.00181145751044799	0.00171372053624764
DEL:MH:4:2	0.00234454937175249	0.00266299149151734	0.00535236459562818	0.00178090520003188	0.000226878931872925	0.00458158471661854	0.00337820622073093	0.00925258414851368	0.000858560564642671	0.00495939832481257	0.00136498960310097	0.00885083352255862	0.00274054088504599	0.00156425101230613	0.00114674476523749	0.00237930506675703	0.0210568707608085	0.0017203398552421	0.0143116390052514	0.00418584691548859	0.00402685885801732	0.00460595541327502	0.00085095655862543	0.00131344254563696	0.00238180081796334	0.00135109008129331	0.00335629102027165	0.00779619991633706	0.00292450518803667	0.00196869407579233	0.0102024607684567	0.00747263717551749	0.0106114446326202	0.00261379104857297	0.0102171609887705	0.00313551995560729	0.0018849702418015	0.00483582203177373	0.0200203124832063	0.0391209284473575	0.00335784268120752	0.00777886015727298	0.0054486614295975	0.00271058165151915	8.84028912656716e-06	0.000620524441265254	0.00477000379387857	0.00841802819197317	0.0104570529939816	0.00600393129785944	0.00421858900378603	2.99526554503649e-06	0.00539390933443381	0.00447717640104873	0.000432423923691756	0.00225915453360942	0.000421791520548395	0.0161424946773243	0.00360204471536732	0.00994548165844007	0.00390239740841127	0.0108378207694924	0.00671774398543749	0.0058980985112201	0.000722446547333687
DEL:MH:4:3	0.0040308182624695	0.0035175259229991	0.00697909039541934	0.00246471988222295	0.000434333275782015	0.00461486474040489	0.00605179539481007	0.0191540452192168	0.00143111931811538	0.0026303415420894	0.001930089287086	0.00639661661967527	0.00462320122869646	0.00157440781261079	0.000928114935367485	0.00259092214390337	0.0312330909978823	0.00503533093118907	0.00361369286431677	0.0010118259681339	0.00555754978627349	0.00191662719325061	0.00295706890245889	0.00200098180128525	0.0046303441452501	0.00282420693307587	0.00592362792242296	0.00945419119155542	0.00452878999415697	0.00344468088176527	0.00568920900607685	0.00702895792761443	0.0162527310882561	0.00294854833233997	0.0225245712795546	0.00473753767780453	0.00244325862331805	0.00961567769907728	0.0334406033454095	0.0597128341841948	0.00255856265403878	0.00523181993033642	0.00454742856930018	0.00231205829405943	0.000296026903946575	0.000655606169318394	0.00372532388409723	0.00434208872985056	0.0173597099390711	0.00903349948958089	0.00548019540977391	0.000711398607450359	0.002961152574652	0.00284870517132906	0.000458200949213188	0.00297810913534058	0.00220920836346528	0.024172089958057	0.00289288466337461	0.0139882351031307	0.00399037554825261	0.0128117024846359	0.00477577596207166	0.00875262360970859	0.0024168718597658
DEL:MH:5+:1	0.0115275324374563	0.00353982593784696	0.0373432208637342	0.00466787282768248	0.005351521366274	0.102054816515668	0.0538246596137858	0.00971959940146081	0.00519387681618308	0.0127375964321701	0.00608818093342979	0.100884734510202	0.0133157182269735	0.00450922868910567	0.0319126440670321	0.231717098569172	0.00362556379931015	0.01030177537196	0.0503482143123765	0.0962850977445256	0.0267289319363611	0.00929562908028382	0.0190534926608554	0.0039484794904336	0.00285060689450491	0.0102323196359373	0.0467823215703067	0.0257099106313297	0.0115938671178308	0.00475261241340247	0.123999552400953	0.0186003042472793	0.0385115458237109	0.016053350150907	0.0219070633812683	0.000449043921010776	0.00745754494885177	0.0116114710702388	0.00874277278731183	0.00521062504722237	0.014674917806431	0.0807426953107351	0.0418280385696896	0.00509885354262516	0.000221989482511575	0.000471434375406224	0.00396344754237948	0.0978648218178812	0.028845382096991	0.0358460604931532	0.0367436685066755	0.00044569551310143	0.0559357299808208	0.0128583550947939	0.000453045544108901	0.00725983034444727	0.00110455803638823	0.0380786889527967	0.151066375605185	0.0420960902471387	0.000934626778062861	0.025590583635539	0.110446776872037	0.0219245674315307	0.012594304499668
DEL:MH:5+:2	0.00787750277580244	0.00413360850333733	0.0244887061940251	0.0040046429104156	0.0039483054440337	0.185997175697041	0.0202734502436076	0.0106509368894443	0.00325487807823218	0.00684529186322748	0.00567971940062027	0.059198561220327	0.0182120412314537	0.00341668292171812	0.0183044796480486	0.143139131744677	0.00169344253612821	0.00850459320769447	0.0491221209609705	0.0636654708445576	0.0235150484717581	0.00808517885386591	0.000288067717167464	0.00657238219627238	0.00154137326795323	0.00837070294188168	0.0231607766316957	0.0218058111876828	0.001420255696508	0.00374189334969763	0.0733564515592388	0.0188151755490471	0.0263053268955268	0.0228788470106187	0.017489119176691	0.00065957085307959	0.00197519774557139	0.00181589888106648	0.0109262410452965	0.00482155541596808	0.0110476065349758	0.141529761143195	0.0245617552808665	0.012849366611741	0.000134507454696588	0.000344441431200583	0.0109096297778698	0.0586999611954699	0.0189355559627726	0.0208177974059726	0.0237654732179771	0.000464266159480656	0.0431569351056247	0.00791995265343043	0.00067467068131428	0.00807588544735974	0.000472366818018013	0.0287532069407848	0.182233271650096	0.0284778197969105	0.00068206124190914	0.0264907018563375	0.144760753944096	0.0101250180107181	0.00220368139813482
DEL:MH:5+:3	0.00502074358459201	0.00332568133667538	0.0155400275120492	0.00283317521014026	0.00206903964611908	0.151451063482265	0.00639576637440612	0.00821827382401906	0.00308641982054184	0.00779117143185616	0.00520312528179838	0.0275263674527779	0.00414848593178314	0.00357135438789613	0.00866124640272555	0.0711115229594218	0.0033063451416108	0.00981688493757429	0.0302410796607315	0.0420699260794268	0.0144044716536757	0.00353984972130136	0.00221626918308202	0.009415589644442	0.00193760918237476	0.0077523402387995	0.011806089742928	0.0145275031114264	0.00269896075862372	0.00180270018413196	0.0357876460345687	0.0138048636923095	0.0193922837050748	0.0147340553676194	0.0177167645460864	0.000402519474041969	0.00163627441240136	0.00298517660651176	0.0105800888986044	0.00812040900953191	0.00703667043489409	0.111207188125861	0.0123460667002177	0.0116771523191019	0.000144452779963976	0.000510562875409062	0.00169863274086909	0.0238792093556508	0.0151446198066879	0.0139685289226838	0.0139257996984868	0.000872037002681085	0.0228135627324114	0.012248611284216	0.000443422121247567	0.00265036791142012	0.000842983151619504	0.0206697518785742	0.128655945045844	0.0183853891090857	0.000706336729574522	0.0205881186832837	0.092367266163036	0.00842681765734166	0.00340110962044626
DEL:MH:5+:4	0.00335659423152787	0.00254880285775241	0.0077655152006983	0.00185486930183655	0.00113938257156747	0.0836010172446142	0.00514678718743797	0.00654035774509398	0.00168753744812993	0.00299559583236091	0.00334016663093046	0.0121844392541628	0.00586531688163098	0.00258771955069856	0.00356715501815418	0.0306946404458902	0.0042505174633985	0.00471073749952673	0.0114468408290217	0.0336421882452721	0.00894796631094222	0.00417228474470244	0.000446309688559401	0.00458293228533635	0.000993206838683886	0.00177255982180953	0.00592123419647919	0.0101536212476057	0.00145333510332515	0.00205679715064749	0.0178898750745102	0.00901969290692343	0.0113123505474083	0.00782566968857728	0.0141883079882244	0.000362747929046569	0.00134944400607927	0.00174830172163475	0.00909489601588376	0.00694332075361219	0.00295823760984488	0.0612509548233941	0.00560757734723003	0.00413659541733378	0.00017428875576614	0.000223067386176897	0.00175636755732647	0.0116018947977611	0.00750309052768659	0.00714811962728918	0.00667439325189162	0.00016022366615526	0.00701476816907299	0.0107738820679346	0.000440958983253297	0.000897693052123938	0.00055342111546818	0.0120303342480972	0.0701930948867522	0.00951152226158548	0.000361128633441049	0.0100262317729222	0.0426137005650124	0.00445166496022851	0.00124570255106797
DEL:MH:5+:5+	0.00604701411952798	0.00340945584954588	0.00895030382186333	0.00353578757977448	0.00162727321523234	0.0719424328616761	0.00756729848346008	0.00189192804256143	0.00284557596002444	0.00824399566249317	0.00265850678754189	0.00876068369166626	0.00391464356079879	0.00461484354227371	0.0107902134304028	0.0230710498478662	0.00139648547723653	0.00423843192629964	0.0107752471664661	0.206696718276881	0.00960835752142399	0.00196398018685071	0.00290310502375253	0.00589597717958195	0.00270475925874318	0.00334340926121063	0.00911487752318687	0.0116918319586664	0.00214162589336402	0.00338391216187592	0.0135819991024845	0.00746884429129089	0.00872665561806392	0.00785782600862437	0.0026637028278707	0.000177331847427563	0.00226750201460956	0.00272018407428425	0.00302425345411448	0.0019873928835902	0.0043680456061219	0.0450425822731574	0.00362397330194303	0.00346403091092376	0.000284362633571244	0.000255063086700051	0.00535193958254871	0.00609631424104394	0.0126501904843523	0.0145754304173244	0.00689323894042427	0.000704993347284819	0.00616164522431644	0.014722663587846	0.000225233920778379	0.00106129333974903	0.000930290143236764	0.0121823626933517	0.050515526789096	0.00878893026979923	0.000264846800606055	0.0101417616486708	0.0373895757932117	0.015841328929798	0.00424669016186589
