C.H.Colon.3	C.H.All.2	C.PH.MSI.1	C.H.All.4	C.PH.Lung.3	C.H.All.6	C.H.All.7	C.PH.Other.3	C.H.All.9	C.P.All.12	C.H.Bladder.6	C.P.Kidney.2	C.H.Breast.13	C.H.Colon.7	C.H.Ovary.1	C.H.All.19	C.H.All.20	C.PH.CNS.6	C.PH.CNS.3	C.H.All.24	C.P.MSI.9	C.H.All.28	C.PH.Other.4	C.H.All.31	C.P.All.1	C.H.Bladder.1	C.PH.Other.1	C.PH.MSI.6	C.PH.Lung.5	C.H.Bone.SoftTissue.1	C.H.Lung.11	C.PH.Breast.2	C.H.Prostate.7	C.PH.Ovary.8	C.P.All.5	C.P.All.2	C.PH.CNS.1	C.PH.MSI.11	C.H.Stomach.1	C.PH.All.6	C.PH.Lymphoid.5	C.H.Lung.7	C.H.Prostate.4	C.PH.Skin.4	C.PH.Skin.9	C.P.All.6	C.P.MSI.3	C.PH.Uterus.2	C.P.MSI.5	C.PH.Skin.2	C.P.All.20	C.P.All.21	C.P.Breast.6	C.PH.MSI.4	C.P.All.29	C.P.Prostate.4	C.P.Liver.1	C.PH.Liver.4	C.P.Breast.1	C.PH.Biliary.5	C.P.Liver.4	C.P.Breast.4	C.PH.Esophagus.8	C.PH.Colon.20	C.P.Colon.3	C.P.Pancreas.1	C.P.Head.3	C.PH.Lymphoid.1	C.PH.Lymphoid.3	C.P.Ovary.1	C.P.Prostate.2	C.PH.Bone.SoftTissue.4
G[Ins(T):R(0,4)]C	0.000181196606058895	0.0027659665003107	0.000148070852496571	0.00079136328449374	0.000740724395731834	0.0047276180050099	0.11222993367519	0.0013301065334633	0.000104600762308312	0.000427639772944623	0.00160410922182324	0.00436344578115387	0.00126229506738476	0.00796502758010766	0.00121363126734428	0.00040688139172912	0.000428366725017872	0.000363063288231132	0.00152629731337965	0.000930903987454156	0.0010078435439103	0.00458772915089424	0.00261809361295902	0.00200445089710675	0.000885389131198919	0.000595398439511837	0.000916232162169115	0.00113779899811623	0.000712318399394069	0.000890747191938155	0.000946434673815771	0.000705862433091442	0.00190726756478251	0.000706072294923415	0.00208853409431921	0.000516591782786664	7.43086402662722e-05	0.000734628234745353	0.000149656354346546	0.000439261427149885	0.0025568074978065	0.000632758602950836	0.000625488992440774	0.000358342119678333	0.00159345557834518	0.00270179687400999	0.000324257007464956	0.000210596444143203	0.0502540979690683	0.00369695496854915	0.00228972943406626	0.00160575749712305	0.0142203771668492	0.000411996318559475	0.00149335518374492	2.4429410404323e-05	0.000731951944916622	0.00130200706558675	0.0010230051465236	0.00258323005067512	0.00123804396586804	0.00132108091330412	0.00186283010389495	0.000805342285962463	0.00077146727441379	0.000919357089691105	0.00162899942367128	0.000790626849022719	0.0016304451507196	0.00178364018874238	0.00185352465733685	0.00170147661312674
G[Ins(T):R(0,4)]G	0.0015952355405882	0.0371921341445845	0.000853294543396177	0.00295613191539636	0.00149156885173323	0.00115662282635248	0.200617445557881	0.00333653938548749	0.000130008182550198	0.0010207811753131	0.00359765536455154	0.0069877489881069	0.00204984286456632	0.0161585691146165	0.00270415777572562	0.000703254841807259	0.000600593536116523	0.000295675440831741	0.00249078510893004	0.00322678159159661	0.00544756875399122	0.00393660767748964	0.00755438886948647	0.00716444851893249	0.00283485488552834	0.00157902600744923	0.00228633174706863	0.00172234302954191	0.00363265501271459	0.00236488454989316	0.00775491637430087	0.00198069591336272	0.00455454614621483	0.00156991501046497	0.00307091610900553	0.00172476010414992	0.00087805738206266	0.0022749545451943	0.000798385973256283	0.00153196576122534	0.00220841854012347	0.00168090482869846	0.00080611873478771	0.00100882259205101	0.00229735397059615	0.00544837452238945	0.00042726907317627	0.000310662687990782	0.0484179935572984	0.00190500402567757	0.0081234384543407	0.00618476917766807	0.00390276453202552	0.00214181250177786	0.00318092524036602	0.0252038227141401	0.00351159161456643	0.00290274327684356	0.00154421551794685	0.00586625723542318	0.00276868881983707	0.00234594158632221	0.00441771956782316	0.00324656733371652	0.00206964984540343	0.00295096628637263	0.00106410431972278	0.00267596664755625	0.00456768088899304	0.00331799190699587	0.00500869446925232	0.00579701202653195
A[Ins(T):R(5,7)]A	0.0135317183295758	0.00158520707391148	0.00801328167141151	0.0693121497339526	0.0333574138870004	0.00413000161734621	0.00986081000763208	4.20254828898358e-06	0.00293101329625126	0.0164613972006132	0.0046470818971605	0.00346151233054355	0.0053573761718312	0.00551475334653337	0.0015006175314356	0.00209729195951298	0.00343298634627846	0.00169422754071872	0.00121517221804081	0.00268269398557155	0.0499174198578663	0.0223618991256947	0.00296668315896515	0.0178751432152017	0.0494085887356002	0.00406529708618258	0.0443127704660527	0.00203621218822532	0.0164952012052743	0.00294671039879925	0.00649884507730153	0.00328721040416933	0.021619364487661	0.0127380010968651	0.00420460830053293	0.0305765270582797	0.014284686409056	0.100249581908154	0.00704870316319372	0.0235608860826169	0.00952286152664576	0.000764928747558155	0.005309524190579	0.000985294207953518	0.00288652390483325	0.0123951452639648	0.110741001078985	0.0534072515092448	0.00912111365260262	0.00598989645422151	0.00721869521371655	0.0296664801433997	0.0103311946569506	0.0287746717685883	0.0774826974986981	0.00141364854873016	0.052430690622832	0.012186507191071	0.00216131007418358	0.0140910560558051	0.00393901222957108	0.0421340511976206	0.021414569051673	0.0516294518465992	0.0170418635162997	0.0446586757879067	0.0389442211943038	0.0581683075596629	0.00322335893552589	0.0158074757030362	0.0175244037752351	0.00541855657995574
A[Ins(T):R(5,7)]C	0.0105232181127059	0.00132482914403938	0.00511852038318815	0.0812691956815358	0.0346775581645228	0.00637899709574148	0.0136210046410515	0.00097499120304419	0.00305336263363195	0.00692009901796125	0.00730525380541301	0.00224101832891673	0.0128847340523141	0.00421185717437891	0.00132734102177431	0.00189344818403036	0.00480963556570976	0.00278702072282373	0.000848991931170175	0.00278177249603111	0.0364898107874408	0.009683862569002	0.00623325828732089	0.016462743125307	0.0557671037406922	0.00226188969006335	0.0449689128321854	0.00207807849450161	0.0164639295157252	0.00353946143840685	0.00437053379410869	0.00175247149468899	0.0246524614731778	0.00895409868785509	0.00447304970457983	0.0331878884534456	0.0136553895827871	0.0678063458100458	0.00509794291435817	0.0236698804380028	0.0132076418889289	0.00350644530752	0.00388068761048102	0.00135591800613435	0.00227410903716479	0.0154689752323582	0.0765693098581552	0.0326416198547288	0.00678001404336842	0.00870545867418501	0.0171427985811944	0.066311313454061	0.0240708863450483	0.020146040386819	0.0966166090512273	0.00454305602152394	0.0607190309993253	0.00979364172236488	0.00214110079976777	0.0128177812234672	0.00445052282072546	0.0494077344103278	0.0190886761393134	0.0646061824895227	0.0208180634776818	0.0511128224812717	0.043961442578031	0.0779196973226254	0.00415717011692273	0.0192981266087933	0.0250822464521917	0.00440454058232932
A[Ins(T):R(5,7)]G	0.0151158021554848	0.00784439709054684	0.00769820012089511	0.0793939168886379	0.032571151195858	0.0039973162886883	0.0129391710963269	0.00120124731633217	0.00389389816636884	0.00996038781134518	0.017433097402777	0.00289049859363821	0.00673860660184925	0.0039949552389126	0.00110978964188499	0.00173145598207278	0.00270546755898333	0.0012304457190308	0.0007289703159245	0.00481058336083582	0.051609103910089	0.0219335928280685	0.00656449636670769	0.0172027707217276	0.055757292164275	0.00271418021486459	0.0471911123796785	0.00342446349155582	0.016611892158753	0.00148631400234512	0.000930624252576622	0.00222400910284451	0.0233671548801887	0.00966929322876852	0.00640687675008061	0.0306524063049388	0.0213898582611229	0.0687101514240745	0.00745313329492388	0.0225734479213714	0.0113249269150869	0.00291913510266969	0.00490567875648776	0.00204031109077658	0.00303184232298024	0.018680061724984	0.0309372175651994	0.0309171036890243	0.0071584517646956	0.00676333347103025	0.0108492628112931	0.0440652007795898	0.00924049922789157	0.027514197679094	0.0970232693341361	0.00453857729628315	0.0574290557676088	0.0171195411713459	0.00146765509893309	0.0116334943098255	0.00533197197651259	0.0459468877636771	0.0160445282664032	0.0965660610190182	0.0180522331829866	0.0523733023435538	0.036521477527094	0.0660805739654091	0.00193166155438786	0.0196094086355366	0.0233558257757233	0.00486744677180385
C[Ins(T):R(5,7)]A	0.00618533350822827	0.00132450965865012	0.00338593751367646	0.0298092273117383	0.0137838105543053	0.00108672870706971	0.00987436714054862	0.000844257876540944	0.00103111325989317	0.0066018878353966	0.00127096845445037	0.00126395527800549	0.00470854269332137	0.0039642182488335	0.000382465984235228	0.00111211498802503	0.003202523485387	0.00103990578138621	0.000720373011413052	0.000947007301633637	0.0199099216732391	0.0197920871197799	0.00289538612446396	0.00737161771382891	0.0200550475062449	0.00136471795076293	0.0198051508782185	0.00126029929772708	0.00789179226006944	0.000677311765346627	0.00215669384662215	0.00139249344360459	0.0103000811122876	0.00437799848095001	0.00185833239565897	0.0141774887721002	0.00414654067186034	0.0385930430035565	0.00288583632413969	0.0119860988510521	0.00521194711043318	0.000480652596053355	0.00241828074196018	0.000948035183283007	0.00181834511909445	0.0059183179090913	0.077907334586014	0.0171258210890593	0.00427303628623663	0.00272107988277065	0.00366141294393311	0.0152882051646068	0.0091542829135209	0.0115333313645351	0.0350287160786295	0.00159239040152179	0.0223690761080706	0.00471684602231937	0.000537457814697496	0.004549428966455	0.00341387738451992	0.0193796312991086	0.0100339212964424	0.0107868597188637	0.0140041471434533	0.0206585419029778	0.0143657352435998	0.0259701077484815	0.00301584262383331	0.00692832875826563	0.0103312604783858	0.00212889605074948
C[Ins(T):R(5,7)]C	0.00637109495933026	0.00167079587850625	0.0026923572469813	0.0447790336758992	0.0201803169498554	0.00372171017723483	0.00485548925268781	0.000378456510780899	0.00178558352641358	0.00734853415316182	0.0100132643672337	0.00153840480319667	0.00621001661798584	0.00236941683671583	0.000510549029869712	0.00171384415103373	0.0017198416089118	0.000967258252926322	0.000831781100818011	0.000502258444691653	0.0196806816316971	0.019116242777745	0.0023910194923555	0.00750502243971002	0.0309023467893949	0.00143299391268964	0.024571266715603	0.00313091009195584	0.00689704212703989	0.000760220572216687	0.00445511002338799	0.00279922116848761	0.0134463838042379	0.00857689773690407	0.00275453123174089	0.0178069311605981	0.00597518590121668	0.0392649523211282	0.00226906508496872	0.0131609694678589	0.00425165637859727	0.00108607953439846	0.00356480618409361	0.000702367114136053	0.00157589480787794	0.00944330884950306	0.0666478230518932	0.0146494249866595	0.00505308623108797	0.00451967965249904	0.00301562994988686	0.024985127682568	0.0146490966478979	0.0109405383160134	0.0554421507537956	0.00304227590901836	0.0345499095210979	0.00535130277750333	0.000816819384762257	0.00976079299859455	0.00208759633900269	0.0254123316765466	0.0119755292711857	0.0251312562665965	0.0143169271425078	0.0287908271128221	0.0255864824697936	0.0444234978013307	0.001921297960023	0.0110756991651495	0.0130304512052424	0.00152902093320996
C[Ins(T):R(5,7)]G	0.00583002589398263	0.00367941072659371	0.00373996819716716	0.040438176386963	0.0176303699871115	0.00162254028597879	0.00543599057405707	0.000835171285645844	0.00246656108333521	0.00522753499722344	0.00608511746606377	0.00144675532321505	0.00612613919330429	0.00317520199744036	0.000424511913627975	0.000574026600167568	0.00088611194690627	0.00151356766694467	0.000880120662033325	0.00165559405015302	0.0261587107464674	0.0194937885661605	0.00523812567314254	0.00849909572932159	0.0287233204702757	0.00103268302968447	0.0219991477801961	0.00188083856743704	0.0067744815401743	0.00238061532275892	0.0044387281411402	0.000831472393947276	0.0118423094005482	0.00446757423168863	0.00194966067351245	0.0171609877545788	0.00855360101871307	0.0311389103733625	0.00301955708956871	0.0123988725978102	0.00200554386112607	0.000972950598575384	0.00454491606594664	0.000937926947886285	0.00104020182243428	0.0118432212261781	0.0251256240031927	0.0116890200919865	0.004270091984728	0.00282495988713827	0.00637120173971772	0.0248192563107265	0.0091088126655309	0.0132285827785445	0.0489707234422385	0.0015121805040276	0.030617893054784	0.00843202117277815	0.00100175293973774	0.0100526203167907	0.00459157391989219	0.0244613550808767	0.00831664778243892	0.0282292560028962	0.0142407495850384	0.0286776592907905	0.0207958659136311	0.0380350081821502	0.00224056510529137	0.00834965536600751	0.0138934862039304	0.00190616287326351
G[Ins(T):R(5,7)]A	0.00652158352492242	0.000663003623206147	0.00374260815047159	0.0255844624868565	0.0135402731414146	0.00151120908623551	0.0111090525908258	0.000642989888214487	0.00180195304187761	0.00653477914505152	0.00420466036116632	0.00108102760344033	0.00199992454694548	0.00230614575838913	0.00112221767563321	0.000360957797971649	0.00248442967083965	0.00160150023539252	0.00121452336487014	0.000386758667218237	0.0267489876373762	0.00491660259731394	0.0014496512091234	0.00969672582932828	0.0220795411458284	0.000433819280719557	0.0197615229492494	0.00247607632984816	0.00629072798573876	0.00151176857037134	0.0041233769078702	0.00176610006187045	0.00828079722496201	0.00511530597346101	0.00240938912232927	0.0115142434510298	0.0101374644440787	0.0374178402746011	0.00284218953538362	0.0100100991803195	0.00563667284146344	0.00071253187389501	0.00358662110707936	0.000409297285824949	0.00117181095585042	0.00468646901440515	0.0472045472325245	0.019039732380973	0.0036845558943824	0.00176168582841297	0.00577780559775719	0.00800049542049616	0.00518301774815978	0.015329402578278	0.0307512376331785	0.00320961737028797	0.0208278598712136	0.00713871834485278	0.00132805958510078	0.0058595047646278	0.00233555775992422	0.018379313974715	0.00851020097955114	0.0209598310801705	0.0106791363522974	0.0202202050943494	0.0170345933484211	0.0201688984626476	0.00106210954654105	0.00608162611353181	0.0075405493844554	0.00152834762314372
G[Ins(T):R(5,7)]C	0.00591510918325627	0.000626900886759875	0.00337744541699545	0.0380968999930054	0.0191815646058918	0.00533332370320175	0.00840446753279677	0.00131363708746593	0.00262753447814586	0.00455257070277496	0.00184220883587999	0.00123196207935992	0.00155364222934788	0.00456364965899371	0.000807268335608406	0.000616968320841446	0.00192537456006969	0.00183984224676372	0.00131425209720294	0.00110800686425121	0.0281761724221917	0.000977855192925125	0.00386889638423567	0.0088959256730637	0.0282448513443902	0.000922500757945387	0.0232988092320327	0.00117670647250765	0.00596388186726313	0.000699249748507867	0.00196420673021059	0.000870357075707091	0.011583051415492	0.00831290150624748	0.00158452828601482	0.014573883885731	0.0114644803643523	0.0392382072224166	0.00297916807449762	0.0106148971828473	0.00233590526442541	0.000911622100744844	0.00660939762021556	0.00133087166177251	0.00204801680198482	0.00605869279112894	0.0528802627567001	0.0178921096174544	0.00250460332043128	0.00697762429714129	0.0076492038132886	0.0284063020659423	0.00790001269623808	0.0141266534792139	0.0461838687395464	3.05367630054038e-05	0.0274319083308767	0.00840522491899187	0.000783222531935967	0.00718530417336699	0.00201170123053059	0.0257776093961631	0.00927365656662053	0.036138837015591	0.00607436918468104	0.025747179179213	0.0238564536614864	0.0310009770328013	0.00369588017670857	0.00756723127249488	0.0111966264616296	0.00421443534838111
G[Ins(T):R(5,7)]G	0.00927322609015092	0.00354203067802097	0.00623997628238644	0.0430619657903303	0.0213294476200815	0.0027341126689282	0.013803228457018	5.73591050253164e-06	0.00341177529135264	0.0059749601071976	0.00307774382898951	0.00178211653849454	0.00378960611674157	0.00389392105760057	0.00100960212852232	0.00155311615333279	0.00228814347476303	0.00167929120886737	0.00108535291991794	0.00251785590325708	0.0492814932229528	0.00773810320222505	0.00226321593327341	0.0113680008001157	0.0345210748934193	0.00247701984719047	0.0329705133180516	0.00122912672243622	0.00919374051233306	0.00133208484976148	0.00182915144516774	0.00127971164201639	0.0132795043794482	0.00451122509358928	0.00387737630004856	0.0171306573601172	0.0225932739841186	0.042951592573359	0.00545565742110532	0.0123861699974445	0.00150551643164141	0.00181537125063763	0.00941224734466932	0.000646375079839535	0.000459422113630369	0.00954554075935929	0.017594124616262	0.0172110430476174	0.0034682921997	0.00463186349473761	0.00522051961045643	0.0150179681330665	0.00258471786301645	0.0245160983809119	0.0570447217158213	0.00311637845391147	0.0349441870593131	0.0180139470392441	0.000748031763600737	0.00520456332940991	0.00344994158601142	0.0261574255324807	0.0101245008808231	0.062587885953074	0.00730074809286228	0.0337226977134279	0.0196171956501274	0.0323936437183655	0.00227889085048972	0.00804283878694426	0.0130807427127389	0.00253514485383046
A[Ins(T):R(8,)]A	0.0158875352367734	0.000509764674894097	0.0083011064608163	0.06344070280515	0.04311604456168	0.0010511481223436	0.00765852092141579	0.000977035685995587	0.00248569650931315	0.00901495063973555	0.00474924285812922	0.000680108989529107	0.00630634745943234	0.00370457663083834	0.00187405968247103	0.00228364757611209	0.00488077183274716	0.00123390374138549	0.00232070447156676	0.0023787646550823	0.0518823782087165	0.0213650699689407	0.00586289666943957	0.0199040062265172	0.048045908316921	0.00144491957224886	0.0578065664661254	0.00285813840921642	0.0155368782977294	0.00391771331578762	0.00764681500016572	0.00170559355011401	0.0257229845430107	0.0141224914280947	0.00340902105041196	0.0280288090403234	0.0254957121080387	0.0576582573602243	0.00643132486461611	0.0219131853388114	0.00644834406993518	0.00228728606411654	0.00404482043307223	0.00109507033434386	0.00147594231001262	0.00887408750138741	0.0333271935489106	0.0187645728723071	0.0011351232090455	0.00174562502587574	0.00429491808350127	0.0338183266379664	0.00560760357030025	0.00226243572792823	0.0487596175894711	4.92659776487181e-05	0.0434594646364714	0.0106743695025095	0.00241682194552199	0.00351145362536901	0.00913382002641102	0.0350309794314428	0.00545824474140038	0.0372630424857117	0.00163574354161882	0.0403944686270774	0.0254927338454288	0.0314748870526404	0.0049931382128419	0.0132817199267631	0.0118402876217658	0.0075323086731498
A[Ins(T):R(8,)]C	0.0151103773037236	0.000495930957538956	0.00678962306180279	0.0624057789253447	0.0441141172295927	0.000893260051471334	0.00896168458331323	0.00123696897678853	0.00233690870335816	0.0126721754229782	0.00858979956747996	0.0005935554016361	0.00576525173352346	0.00742627678235235	0.0018228007976258	0.000711572939379926	0.00568445125436997	0.00217044661927897	0.00126824840740206	0.00202563658320736	0.039728825344826	0.023762698409077	0.00578703719208071	0.022101058480204	0.0483486661337343	0.00219160530554071	0.0500058356991712	0.00395507291027722	0.0156484178430036	0.000557472560125842	0.00482074982541866	0.00129769918743129	0.0268774182769342	0.0138352060250108	0.00266287470024357	0.0255803112464321	0.0217612788296932	0.0570921026863751	0.00605309331508697	0.0197271889159318	0.0125599437747318	0.00233444921477007	0.00678588531511176	0.000568855609066721	0.00167931221112694	0.00953637358235814	0.0401892746073989	0.0209704017934411	0.00210959203093454	0.00100614883507718	0.00458643172493105	0.0329732769633153	0.00894346630920359	0.00220164424368362	0.0475452566020839	5.90377418104473e-05	0.0420690892638236	0.00929765288159023	0.000837723947424769	0.00171763564260841	0.00752531656855534	0.0337243196895438	0.00617299039587635	0.0355976949893333	0.00163902728624272	0.040138331622396	0.0242885455774798	0.0261013522983986	0.00266620574743679	0.0117558809348563	0.00729906901095686	0.00887308977243113
A[Ins(T):R(8,)]G	0.0154295690493347	0.000671836506759888	0.00668613579738756	0.0523502760664525	0.0415197502756383	0.000310245694750796	0.00579219060036126	0.000346767025034239	0.00208336950334856	0.00255879636769325	0.00927363225597397	0.000810133135935739	0.0103133651167552	0.00566306503350873	0.00204051428230314	0.00120684327871905	0.00602971371059217	0.00151382919804713	0.000923188291236902	0.00153563663690256	0.0433679544010704	0.0216655855889857	0.00685378991529766	0.015900106845461	0.0441313546559699	0.00171205018384143	0.0497873935977872	0.00347259692993467	0.0164948998809162	0.0025733767344147	0.00475207926087995	0.00239222456062716	0.0220796652875748	0.00641651986995075	0.00145664214166899	0.0214497261333121	0.0189430280962352	0.0407182661179393	0.0045708252939653	0.0167346300687897	0.00924356381806006	0.00283901888121492	0.0062438116244193	0.000289826913200893	0.00170761848362081	0.00652446812947808	0.0111355494124167	0.0124095754140529	0.0013458307218487	0.000724932241834285	0.00274085518371117	0.0141709779489788	0.00979972422589855	0.00104997684539678	0.0382002853487211	0.00160989814564489	0.0356560717435371	0.0129211244889015	0.00200271220138255	0.00289693055105491	0.00454380888858346	0.031153306216711	0.00513733112037724	0.0391042251016904	0.00296976811870575	0.036798044545508	0.0192347790184111	0.0185247824271084	0.00489030886969812	0.00922773562136301	0.00885880710153217	0.00698019441883352
C[Ins(T):R(8,)]A	0.00804129799169605	0.000350538925371002	0.00466846083470692	0.0313623282700144	0.0219918551573665	0.000222971939430256	0.00426297328953106	0.00130858267128053	0.00107461986358244	0.00589706431625632	0.00485504651138532	0.000369459138025398	0.00133408535226504	0.00382036625028964	0.000594586853725866	0.00107072145952052	0.00206998448738595	0.00235697641335258	0.00163365007046789	0.00132190832189318	0.0318652102334096	0.0121203412312716	0.00250560063500379	0.0115627569123632	0.0232103235730853	0.000797489459267493	0.027294950617065	0.00166412160528791	0.00918995951079834	0.00105834186991609	0.00428776719135677	0.000878188093674853	0.0129280358992405	0.00666799588333165	0.00172645188393913	0.0138088066795369	0.011664337700211	0.0310202734807337	0.00339598199452856	0.0119700525554415	0.00432255900875708	0.000536956123359	0.00402190711288801	0.000164698688682426	0.000882140570438255	0.00564807047057924	0.0131049461607004	0.0102869113344275	5.27124947513077e-06	0.000393339991600949	0.00129970433680546	0.0158884975403199	0.00427361278835962	0.000386420355646241	0.0285182323005581	7.65454859335455e-05	0.0231741800389816	0.0063599544915986	0.00110590843095771	0.00393611169049722	0.00403273908211398	0.0174823679196079	0.0042079445874584	0.0157451950205331	0.00248922466455419	0.0224321332510065	0.0105608311320078	0.014709719749078	0.00102065516908161	0.00604612655120542	0.00392508919746189	0.003925662595054
C[Ins(T):R(8,)]C	0.00963868165756903	0.000584408442528318	0.00445704044160214	0.0412267020278014	0.0267646628865666	0.000229932460963789	0.00277811046851374	0.001293816961076	0.00110040386319007	0.00474070701639916	0.00257935729330743	0.000614365948198326	0.00555636921366772	0.00275982589568695	0.000576221732116407	0.000411988593707934	0.00250145631251636	0.000509375410549345	0.000414049429537214	0.00218041980064057	0.0334465516336361	0.0118129423933701	0.00492397114490501	0.00928661245064807	0.0321519210285377	0.000563326115985219	0.0330406204609406	0.00207842796283446	0.0114060391832371	0.000776714731832497	0.00326513771638847	0.000951858070716883	0.0138716790416397	0.00735898641339478	0.00209178712481217	0.0143696409689451	0.0147718109876787	0.052884067446489	0.00312710275023233	0.0118964923355436	0.004584950494093	0.000482814675359319	0.00454593061603072	0.000831083244733903	0.00163332346694366	0.00580329458946601	0.0257781061782916	0.0204213635398159	0.000562646520552697	0.00087648519824925	0.00214910680618141	0.017053759395335	0.00626367429129894	0.000995749062416005	0.0322465393610745	0.00154434589439329	0.0283170220535738	0.00771652847398651	0.000771291123249707	0.00191150390233728	0.0018551825960575	0.0240157838743986	0.00161038934967514	0.0246608203029773	0.00162775353951775	0.026145180788058	0.0123775575371358	0.0148055818260023	0.00125905450313268	0.00629009830137955	0.00603967724899046	0.00599516386766521
C[Ins(T):R(8,)]G	0.012133699857436	0.000381603110990753	0.00552685430718607	0.0394303503130442	0.0301022437473696	0.000555842940464377	0.00282484690041025	0.000367893348865346	0.0027360127093718	0.00455818794870755	0.00603445092788479	0.000547179534882521	0.00404108141494465	0.0063219629629968	0.000543179372824951	0.000583993659814113	0.00221374445352349	0.000722087373879895	0.000668399872441955	0.00168347945814243	0.0486623578611692	0.0185501432237801	0.00409534011549789	0.0102660418517433	0.0334879997071211	0.000886588496916718	0.0328048356157845	0.00199895886394275	0.0119055895639536	0.00141638277022589	0.00562346205556049	0.000761177109731133	0.0159886475450034	0.00872970189179699	0.00130236661730371	0.0168267997403603	0.0154287887532895	0.0422509927714214	0.00357898525123458	0.0130996526145314	0.0034124694092241	0.00135265645737789	0.00706433110110305	0.000118400900619624	0.000513507568534576	0.00470345557297135	0.00715793198566609	0.0130265175370749	0.00134407363869033	0.00103473879056147	0.0034502981499122	0.0295360722845952	0.00325791374234904	0.00118373215574478	0.030645815522934	0.000128661561462768	0.0281930692199942	0.0085674713272631	0.000803156314782334	0.00200953530870596	0.00689683775056355	0.0228684214079671	0.00518673527141374	0.0306962256372522	0.00200390848036222	0.0309007139194028	0.0156598373665476	0.0118812656229173	0.00178105946316361	0.00737659100615228	0.00532120454912746	0.00759524660753827
G[Ins(T):R(8,)]A	0.00853964540366932	0.00022921301760879	0.00426591786951278	0.0291097988813568	0.0207922980564102	0.00013825704764413	0.00478765112242043	0.000841645481658603	0.000810861078716268	0.00283581441341893	0.00171802614426485	0.000374097884967625	0.00173583885613588	0.00336775595738644	0.000513088671548696	0.000838030008645462	0.0030342311720027	0.0002914037661583	0.00109099794250282	0.00114001411624538	0.0315629183629228	0.0034148236721957	0.00201483465293391	0.0086346425358368	0.0232002480710183	0.00159698734113091	0.030368148728814	0.00160934826858477	0.00933501623124932	0.000558336063170979	0.0063080723439159	0.0012488851210107	0.0137636741194225	0.00993519755099322	0.000869846338494361	0.012072488460497	0.0155901121504533	0.0259039566581994	0.00260480806589884	0.0103664097555257	0.00368874814937235	0.00193039386971489	0.00372479486305623	0.000138513874122317	0.000509112006746199	0.00416439882619809	0.0106479917501607	0.0068160709305889	0.000761291894917309	0.000314388770526339	0.00184853046038237	0.00703606223050648	0.00790119374164041	0.000778093544971532	0.0204445741489371	4.8044507128502e-05	0.0213452384183465	0.00587397879640434	0.000700253654271042	0.00176135789100851	0.000560157191832901	0.0146012797206811	0.00409326479584265	0.0208361826615214	0.000973597044704288	0.0198056153320168	0.00790980382115152	0.00957917153250364	0.00110934456095164	0.00381096837011399	0.00284865565691549	0.00604034186932288
G[Ins(T):R(8,)]C	0.00984488024779078	0.000293406063176412	0.00414626596298702	0.0319065394471192	0.024337760998666	0.000176466658291892	0.0043142007840346	0.000845166535630454	0.00141420095591685	0.00654854885410751	0.0146419672260352	0.000316887446191406	0.00281316405686481	0.00165596285346397	0.000480809555634167	0.000364466422828843	0.00325899106756605	0.000501674772532597	0.000900819078177869	0.00190766768685839	0.0285730192316007	0.00288888911231419	0.00270259730416047	0.0113468715195415	0.0238981404897938	0.00108501648686012	0.0306463345566045	0.00141856185673364	0.00949226626887669	0.00148454945264419	0.00297893099455931	0.00180530923332506	0.0139791871559896	0.00696926524516807	0.00103577302309464	0.011621817965754	0.0161074793305377	0.0318873935498414	0.00336330699401695	0.00980430597685842	0.00374222701883595	0.00138631034009209	0.00625679535008219	0.00108913648967411	0.000856876828498223	0.00396332075534258	0.0141661831400605	0.00947489544793975	0.000183686423151404	0.00036870479287045	0.00400690091781484	0.0170207707349128	0.00224634835524665	0.000566865960362473	0.0197636656792002	5.04874481689343e-05	0.0199725476663952	0.00606036728407053	0.000675892328344286	0.000959574331958169	0.000863697554386319	0.0157096972079655	0.00192289592166281	0.0206214080554352	0.00150622839940821	0.0199595050954178	0.0107860929067069	0.00764368975778244	0.00237342198540975	0.00487716494312334	0.00430911718401883	0.00410229058980748
G[Ins(T):R(8,)]G	0.0108477540056354	0.000237241419203176	0.00524828642162234	0.0320344057867324	0.0282070777243627	0.000172001028704413	0.0011535944880643	0.000176393445751121	0.00139668352266207	0.00547101526782358	0.00700622188400376	0.000450352944131466	0.0015683456331754	0.00365539985085648	0.000687135178953082	0.00124070196663599	0.00242687221908468	0.000553080163670813	0.00192286014996716	0.00226290600015226	0.0413369324260547	0.005075715783118	0.00267346543672558	0.0117211568039866	0.0269953093940237	0.00120515762090126	0.0331670016401362	0.000960152595580521	0.0115026404702645	0.00165652421853225	0.00641417360452079	0.00178261658733561	0.0143656242613215	0.00506679339879778	0.00184020468038356	0.0129286493243595	0.020521475241321	0.0298679567114682	0.00337359122878981	0.0106217254623937	0.0073830166981732	0.00156555417000236	0.00365488733143573	0.000427685304481785	0.000995573268380962	0.00369274630480111	0.00432280161896818	0.00719821222229472	0.000370887012619561	0.000808114534545048	0.0027055488165786	0.0154080948997984	0.0061390740013523	0.000699432126544265	0.0203588215533801	0.000105046464738589	0.0201702574049318	0.00810556499435719	0.00081031909558794	0.00158485312761063	0.00160028883418261	0.0199948564488655	0.000912126606489944	0.0282567560343285	0.00144511352476829	0.0237412090020531	0.00945613480659871	0.00880300541130743	0.00137052424865377	0.00529852996267603	0.00370128029979954	0.00586004930174987
